A;RTSALEDATA;222;20180402 01:17;VALNET;
B;222;2466782;1;20180402 01:17;;;119;MAIN ST;LITHGOW;2790;202.3;M;20180215;20180322;310000;B2;R;RESIDENCE;;BLC;;0;AN210247;
C;222;2466782;1;20180402 01:17;A/391889;
D;222;2466782;1;20180402 01:17;P;;;;;;
D;222;2466782;1;20180402 01:17;V;;;;;;
B;222;2466883;2;20180402 01:17;;;13;MALVERN ST;LITHGOW;2790;695.6;M;20180206;20180320;445000;R1;R;RESIDENCE;;AAA;;0;AN209256;
C;222;2466883;2;20180402 01:17;2/171542;
D;222;2466883;2;20180402 01:17;P;;;;;;
D;222;2466883;2;20180402 01:17;V;;;;;;
D;222;2466883;2;20180402 01:17;V;;;;;;
B;222;2472180;3;20180402 01:17;;;22;FOURTH ST;SOUTH LITTLETON;2790;392;M;20180130;20180313;290000;R1;R;RESIDENCE;;AAL;;0;AN212475;
C;222;2472180;3;20180402 01:17;80/28254;
D;222;2472180;3;20180402 01:17;P;;;;;;
D;222;2472180;3;20180402 01:17;P;;;;;;
D;222;2472180;3;20180402 01:17;V;;;;;;
B;222;2468051;4;20180402 01:17;;;110;SANDFORD AVE;LITHGOW;2790;1037;M;20180207;20180322;289000;R1;R;RESIDENCE;;AAF;;0;AN214644;
C;222;2468051;4;20180402 01:17;17, 18/14567;
D;222;2468051;4;20180402 01:17;P;;;;;;
D;222;2468051;4;20180402 01:17;V;;;;;;
B;222;2470647;5;20180402 01:17;;;473;THOMPSONS CREEK RD;MEADOW FLAT;2795;1.76;H;20180314;20180329;330000;RU1;R;RESIDENCE;;SRS;;0;AN229686;
C;222;2470647;5;20180402 01:17;32/791891;
D;222;2470647;5;20180402 01:17;P;;;;;;
D;222;2470647;5;20180402 01:17;V;;;;;;
B;222;2465746;6;20180402 01:17;;;11;HEPBURN ST;MCKELLARS PARK;2790;480.58;M;20180219;20180319;290000;R1;R;RESIDENCE;;AAF;;0;AN209476;
C;222;2465746;6;20180402 01:17;6/12254;
D;222;2465746;6;20180402 01:17;P;;;;;;
D;222;2465746;6;20180402 01:17;V;;;;;;
B;222;2466703;7;20180402 01:17;;;130;MAIN ST;LITHGOW;2790;638.6;M;20171109;20171207;1375000;B2;3;COMMERCIAL;;BLC;;0;AN225119;
C;222;2466703;7;20180402 01:17;1/86946 2/656449;
D;222;2466703;7;20180402 01:17;P;;;;;;
D;222;2466703;7;20180402 01:17;V;;;;;;
D;222;2466703;7;20180402 01:17;V;;;;;;
D;222;2466703;7;20180402 01:17;V;;;;;;
B;222;2870957;8;20180402 01:17;;;7;BURSARIA PL;SOUTH BOWENFELS;2790;2287;M;20180206;20180320;680000;R2;R;RESIDENCE;;AAS;;0;AN215676;
C;222;2870957;8;20180402 01:17;92/1033222;
D;222;2870957;8;20180402 01:17;P;;;;;;
D;222;2870957;8;20180402 01:17;P;;;;;;
D;222;2870957;8;20180402 01:17;V;;;;;;
D;222;2870957;8;20180402 01:17;V;;;;;;
B;222;3147408;9;20180402 01:17;;;32;JAMES O'DONNELL DR;BOWENFELS;2790;928.5;M;20180206;20180315;592000;R2;R;RESIDENCE;;AAS;;0;AN211656;
C;222;3147408;9;20180402 01:17;311/1076313;
D;222;3147408;9;20180402 01:17;P;;;;;;
D;222;3147408;9;20180402 01:17;P;;;;;;
D;222;3147408;9;20180402 01:17;V;;;;;;
D;222;3147408;9;20180402 01:17;V;;;;;;
B;222;4102294;10;20180402 01:17;;;11;SEYMOUR CH;LITTLE HARTLEY;2790;2.601;H;20161024;20180329;365000;;V;VACANT LAND;;;;0;AN229852;
C;222;4102294;10;20180402 01:17;5/1240204;
D;222;4102294;10;20180402 01:17;P;;;;;;
D;222;4102294;10;20180402 01:17;P;;;;;;
D;222;4102294;10;20180402 01:17;V;;;;;;
B;222;4102297;11;20180402 01:17;;;10;SEYMOUR CH;LITTLE HARTLEY;2790;1.32;H;20170525;20180323;345000;;V;VACANT LAND;;;;0;AN214268;
C;222;4102297;11;20180402 01:17;8/1240204;
D;222;4102297;11;20180402 01:17;P;;;;;;
D;222;4102297;11;20180402 01:17;P;;;;;;
D;222;4102297;11;20180402 01:17;V;;;;;;
B;222;4102299;12;20180402 01:17;;;12;DELANEY DR;LITTLE HARTLEY;2790;1.118;H;20161024;20180329;350000;;V;VACANT LAND;;;;0;AN230248;
C;222;4102299;12;20180402 01:17;10/1240204;
D;222;4102299;12;20180402 01:17;P;;;;;;
D;222;4102299;12;20180402 01:17;P;;;;;;
D;222;4102299;12;20180402 01:17;V;;;;;;
B;222;4102303;13;20180402 01:17;;;32;SANDY RISE;LITTLE HARTLEY;2790;3.702;H;20161017;20180316;400000;;V;VACANT LAND;;;;0;AN214221;
C;222;4102303;13;20180402 01:17;14/1240204;
D;222;4102303;13;20180402 01:17;P;;;;;;
D;222;4102303;13;20180402 01:17;P;;;;;;
D;222;4102303;13;20180402 01:17;V;;;;;;
B;222;4102304;14;20180402 01:17;;;11;DELANEY DR;LITTLE HARTLEY;2790;1.439;H;20160922;20180323;285000;;R;RESIDENCE;;;;0;AN214150;
C;222;4102304;14;20180402 01:17;15/1240204;
D;222;4102304;14;20180402 01:17;P;;;;;;
D;222;4102304;14;20180402 01:17;V;;;;;;
B;222;4102306;15;20180402 01:17;;;43;DELANEY DR;LITTLE HARTLEY;2790;1.022;H;20160921;20180323;275000;;V;VACANT LAND;;;;0;AN221686;
C;222;4102306;15;20180402 01:17;17/1240204;
D;222;4102306;15;20180402 01:17;P;;;;;;
D;222;4102306;15;20180402 01:17;P;;;;;;
D;222;4102306;15;20180402 01:17;V;;;;;;
B;222;4109225;16;20180402 01:17;;;313;PORTLAND RD;PORTLAND;2847;2.465;H;20171208;20180223;565000;;3;HOUSE/STABLES;;;;0;AN214111;
C;222;4109225;16;20180402 01:17;1/1166373;
D;222;4109225;16;20180402 01:17;P;;;;;;
D;222;4109225;16;20180402 01:17;P;;;;;;
D;222;4109225;16;20180402 01:17;V;;;;;;
B;222;2788190;17;20180402 01:17;;;16;HEPBURN ST;MCKELLARS PARK;2790;1004;M;20180213;20180323;50000;R1;V;VACANT LAND;;AAF;;33;AN211563;
C;222;2788190;17;20180402 01:17;21/1022160;
D;222;2788190;17;20180402 01:17;P;;;;;;
D;222;2788190;17;20180402 01:17;P;;;;;;
D;222;2788190;17;20180402 01:17;P;;;;;;
D;222;2788190;17;20180402 01:17;V;;;;;;
D;222;2788190;17;20180402 01:17;V;;;;;;
D;222;2788190;17;20180402 01:17;V;;;;;;
B;222;3911829;18;20180402 01:17;;;25;BELL ST;PORTLAND;2847;900;M;20180207;20180321;85000;R2;V;VACANT LAND;;APR;;0;AN214307;
C;222;3911829;18;20180402 01:17;102/1217616;
D;222;3911829;18;20180402 01:17;P;;;;;;
D;222;3911829;18;20180402 01:17;V;;;;;;
D;222;3911829;18;20180402 01:17;V;;;;;;
Z;93;18;18;55;
