A;RTSALEDATA;240;20180212 01:17;VALNET;
B;240;2637238;1;20180212 01:17;;;158;CHELMSFORD AVE;GILGANDRA;2827;2.072;H;20171211;20180122;550000;R5;R;RESIDENCE;;RRB;;0;AN98919;
C;240;2637238;1;20180212 01:17;5/778604;
D;240;2637238;1;20180212 01:17;P;;;;;;
D;240;2637238;1;20180212 01:17;P;;;;;;
D;240;2637238;1;20180212 01:17;V;;;;;;
D;240;2637238;1;20180212 01:17;V;;;;;;
B;240;2639154;2;20180212 01:17;;;3884;TOORAWEENAH RD;TOORAWEENAH;2817;375;H;20171214;20180129;500000;RU1;R;RESIDENCE;;RMG;;0;AN71960;
C;240;2639154;2;20180212 01:17;42/810930 Enclosure Permit 193136;
D;240;2639154;2;20180212 01:17;P;;;;;;
D;240;2639154;2;20180212 01:17;P;;;;;;
D;240;2639154;2;20180212 01:17;V;;;;;;
D;240;2639154;2;20180212 01:17;V;;;;;;
Z;14;2;2;8;
