A;RTSALEDATA;010;20180205 01:14;VALNET;
B;010;3031118;1;20180205 01:14;;97;43;SHOAL BAY RD;SHOAL BAY;2315;;;20170912;20171005;185000;;V;VACANT LAND;97;;;0;AN30178;
C;010;3031118;1;20180205 01:14;97/SP68867;
D;010;3031118;1;20180205 01:14;P;;;;;;
D;010;3031118;1;20180205 01:14;V;;;;;;
B;010;2989185;2;20180205 01:14;;;14 A;BRITTANIA DR;TANILBA BAY;2319;312.4;M;20180108;20180129;312000;R2;R;RESIDENCE;;AAO;;0;AN83427;
C;010;2989185;2;20180205 01:14;1031/1052866;
D;010;2989185;2;20180205 01:14;P;;;;;;
D;010;2989185;2;20180205 01:14;V;;;;;;
B;010;3012370;3;20180205 01:14;;12;6;INDUSTRIAL CRES;LEMON TREE PASSAGE;2319;221;M;20171221;20171222;170000;;3;INDUSTRIAL;12;;;0;AN71731;
C;010;3012370;3;20180205 01:14;12/SP69166;
D;010;3012370;3;20180205 01:14;P;;;;;;
D;010;3012370;3;20180205 01:14;P;;;;;;
D;010;3012370;3;20180205 01:14;V;;;;;;
D;010;3012370;3;20180205 01:14;V;;;;;;
B;010;3516390;4;20180205 01:14;;;3;BOTTLENOSE ST;CORLETTE;2315;377.1;M;20171111;20180119;745000;R2;R;RESIDENCE;;AAE;;0;AN72454;
C;010;3516390;4;20180205 01:14;1/1151333;
D;010;3516390;4;20180205 01:14;P;;;;;;
D;010;3516390;4;20180205 01:14;P;;;;;;
D;010;3516390;4;20180205 01:14;V;;;;;;
B;010;3597792;5;20180205 01:14;;;21;SCOTT ST;WALLALONG;2320;4000;M;20171121;20171220;775000;RU1;R;RESIDENCE;;RAB;;0;AN84264;
C;010;3597792;5;20180205 01:14;90/1167540;
D;010;3597792;5;20180205 01:14;P;;;;;;
D;010;3597792;5;20180205 01:14;P;;;;;;
D;010;3597792;5;20180205 01:14;V;;;;;;
D;010;3597792;5;20180205 01:14;V;;;;;;
B;010;3620384;6;20180205 01:14;;;17;NANDU BVD;CORLETTE;2315;696.6;M;20171121;20180122;720000;R2;R;RESIDENCE;;AAE;;0;AN66140;
C;010;3620384;6;20180205 01:14;2608/1171908;
D;010;3620384;6;20180205 01:14;P;;;;;;
D;010;3620384;6;20180205 01:14;P;;;;;;
D;010;3620384;6;20180205 01:14;V;;;;;;
B;010;4046347;7;20180205 01:14;;255;14;LORIKEET CCT;FULLERTON COVE;2318;380.4;M;20171219;20180124;700000;RU2;R;RESIDENCE;;RAI;;0;AN71538;
C;010;4046347;7;20180205 01:14;201/270695;
D;010;4046347;7;20180205 01:14;P;;;;;;
D;010;4046347;7;20180205 01:14;V;;;;;;
B;010;4091255;8;20180205 01:14;;;8;ORIOLE PL;FULLERTON COVE;2318;466.2;M;20170919;20180131;769010;RU2;R;RESIDENCE;;RAI;;0;AN80378;
C;010;4091255;8;20180205 01:14;219/270695;
D;010;4091255;8;20180205 01:14;P;;;;;;
D;010;4091255;8;20180205 01:14;P;;;;;;
D;010;4091255;8;20180205 01:14;V;;;;;;
B;010;4053993;9;20180205 01:14;;;37;HENNING RD;RAYMOND TERRACE;2324;650;M;20171127;20180112;200000;R2;V;VACANT LAND;;AAW;;0;AN75063;
C;010;4053993;9;20180205 01:14;106/1234428;
D;010;4053993;9;20180205 01:14;P;;;;;;
D;010;4053993;9;20180205 01:14;P;;;;;;
D;010;4053993;9;20180205 01:14;V;;;;;;
B;010;4061759;10;20180205 01:14;;;28;DAIRYMAN DR;RAYMOND TERRACE;2324;613;M;20171206;20180117;201000;R2;V;VACANT LAND;;AAW;;0;AN83351;
C;010;4061759;10;20180205 01:14;218/1235327;
D;010;4061759;10;20180205 01:14;P;;;;;;
D;010;4061759;10;20180205 01:14;P;;;;;;
D;010;4061759;10;20180205 01:14;V;;;;;;
B;010;4093088;11;20180205 01:14;;;717;EAST SEAHAM RD;EAST SEAHAM;2324;8.21;H;20170809;20170814;370000;;V;VACANT LAND;;;RRI;0;AM655606;
C;010;4093088;11;20180205 01:14;20/1132527;
D;010;4093088;11;20180205 01:14;P;;;;;;
D;010;4093088;11;20180205 01:14;V;;;;;;
B;010;3031118;12;20180205 01:14;HERITAGE;161;43;SHOAL BAY RD;SHOAL BAY;2315;;;20170410;20170424;315000;;V;VACANT LAND;161;;;0;AM915001;
C;010;3031118;12;20180205 01:14;161/SP74151;
D;010;3031118;12;20180205 01:14;P;;;;;;
D;010;3031118;12;20180205 01:14;V;;;;;;
B;010;3226551;13;20180205 01:14;;24;39;SHOAL BAY RD;SHOAL BAY;2315;;;20170410;20170424;315000;;V;VACANT LAND;24;;;0;AM915001;
C;010;3226551;13;20180205 01:14;24/SP73986;
D;010;3226551;13;20180205 01:14;P;;;;;;
D;010;3226551;13;20180205 01:14;V;;;;;;
B;010;275759;14;20180205 01:14;;;53;BEATON AVE;RAYMOND TERRACE;2324;708.8;M;20171213;20180118;600000;R2;R;RESIDENCE;;AAW;;0;AN75578;
C;010;275759;14;20180205 01:14;115/883599;
D;010;275759;14;20180205 01:14;P;;;;;;
D;010;275759;14;20180205 01:14;P;;;;;;
D;010;275759;14;20180205 01:14;V;;;;;;
D;010;275759;14;20180205 01:14;V;;;;;;
B;010;273209;15;20180205 01:14;;;7;MULLOWAY PL;CORLETTE;2315;1167;M;20171205;20180129;740000;R2;R;RESIDENCE;;AAE;;0;AN80222;
C;010;273209;15;20180205 01:14;42/818151;
D;010;273209;15;20180205 01:14;P;;;;;;
D;010;273209;15;20180205 01:14;V;;;;;;
D;010;273209;15;20180205 01:14;V;;;;;;
D;010;273209;15;20180205 01:14;V;;;;;;
B;010;265660;16;20180205 01:14;;;11;HAKEA PDE;MEDOWIE;2318;724;M;20171113;20180112;450000;R2;R;RESIDENCE;;AAR;;0;AN75129;
C;010;265660;16;20180205 01:14;58/803433;
D;010;265660;16;20180205 01:14;P;;;;;;
D;010;265660;16;20180205 01:14;P;;;;;;
D;010;265660;16;20180205 01:14;V;;;;;;
D;010;265660;16;20180205 01:14;V;;;;;;
B;010;272088;17;20180205 01:14;;1;2;GOWRIE AVE;NELSON BAY;2315;;;20171221;20180122;535000;;R;RESIDENCE;1;;;0;AN72901;
C;010;272088;17;20180205 01:14;1/SP19922;
D;010;272088;17;20180205 01:14;P;;;;;;
D;010;272088;17;20180205 01:14;P;;;;;;
D;010;272088;17;20180205 01:14;V;;;;;;
B;010;270069;18;20180205 01:14;;;32;TORPEY AVE;LEMON TREE PASSAGE;2319;651.3;M;20171218;20180119;375000;R2;R;RESIDENCE;;AAP;;0;AN83327;
C;010;270069;18;20180205 01:14;136/229621;
D;010;270069;18;20180205 01:14;P;;;;;;
D;010;270069;18;20180205 01:14;V;;;;;;
D;010;270069;18;20180205 01:14;V;;;;;;
D;010;270069;18;20180205 01:14;V;;;;;;
B;010;281391;19;20180205 01:14;;4;5;JOLEEN CRES;SHOAL BAY;2315;;;20171125;20180115;835000;;R;RESIDENCE;4;;;0;AN79467;
C;010;281391;19;20180205 01:14;4/SP63246;
D;010;281391;19;20180205 01:14;P;;;;;;
D;010;281391;19;20180205 01:14;P;;;;;;
D;010;281391;19;20180205 01:14;V;;;;;;
D;010;281391;19;20180205 01:14;V;;;;;;
B;010;278881;20;20180205 01:14;;;9;NOTTINGHAM CL;RAYMOND TERRACE;2324;671.1;M;20171220;20180129;399000;R2;R;RESIDENCE;;AAW;;0;AN74385;
C;010;278881;20;20180205 01:14;102/814257;
D;010;278881;20;20180205 01:14;P;;;;;;
D;010;278881;20;20180205 01:14;V;;;;;;
B;010;284394;21;20180205 01:14;;2;11;MULLER ST;SALAMANDER BAY;2317;;;20171207;20180119;100000;;R;RESIDENCE;2;;;0;AN84366;
C;010;284394;21;20180205 01:14;2/SP52461;
D;010;284394;21;20180205 01:14;P;;;;;;
D;010;284394;21;20180205 01:14;V;;;;;;
D;010;284394;21;20180205 01:14;V;;;;;;
B;010;284820;22;20180205 01:14;;;125;SALAMANDER WAY;SALAMANDER BAY;2317;2160;M;20171221;20180201;720000;E4;R;RESIDENCE;;EAA;;0;AN86106;
C;010;284820;22;20180205 01:14;97/715013;
D;010;284820;22;20180205 01:14;P;;;;;;
D;010;284820;22;20180205 01:14;P;;;;;;
D;010;284820;22;20180205 01:14;P;;;;;;
D;010;284820;22;20180205 01:14;P;;;;;;
D;010;284820;22;20180205 01:14;V;;;;;;
D;010;284820;22;20180205 01:14;V;;;;;;
B;010;282477;23;20180205 01:14;;2;38;BAGNALL AVE;SOLDIERS POINT;2317;;;20171212;20180125;372000;;R;RESIDENCE;2;;;0;AN79373;
C;010;282477;23;20180205 01:14;2/SP50707;
D;010;282477;23;20180205 01:14;P;;;;;;
D;010;282477;23;20180205 01:14;V;;;;;;
B;010;280185;24;20180205 01:14;;;1;TRUSCOTT ST;RAYMOND TERRACE;2324;559.3;M;20171128;20180112;383000;R2;R;RESIDENCE;;AAW;;0;AN74616;
C;010;280185;24;20180205 01:14;142/247735;
D;010;280185;24;20180205 01:14;P;;;;;;
D;010;280185;24;20180205 01:14;V;;;;;;
B;010;277581;25;20180205 01:14;;;75;HASTINGS DR;RAYMOND TERRACE;2324;630;M;20171215;20180119;430000;R2;R;RESIDENCE;;AAW;;0;AN77326;
C;010;277581;25;20180205 01:14;1028/826758;
D;010;277581;25;20180205 01:14;P;;;;;;
D;010;277581;25;20180205 01:14;P;;;;;;
D;010;277581;25;20180205 01:14;V;;;;;;
B;010;280307;26;20180205 01:14;;;15;WARRINGHI ST;RAYMOND TERRACE;2324;663.9;M;20171215;20180124;365000;R2;R;RESIDENCE;;AAW;;0;AN86580;
C;010;280307;26;20180205 01:14;8/B/37985;
D;010;280307;26;20180205 01:14;P;;;;;;
D;010;280307;26;20180205 01:14;P;;;;;;
D;010;280307;26;20180205 01:14;V;;;;;;
B;010;277746;27;20180205 01:14;;;4;HOLWELL CCT;RAYMOND TERRACE;2324;335.9;M;20171207;20180118;400000;R2;R;RESIDENCE;;AAW;;0;AN77657;
C;010;277746;27;20180205 01:14;951/1005263;
D;010;277746;27;20180205 01:14;P;;;;;;
D;010;277746;27;20180205 01:14;V;;;;;;
B;010;289788;28;20180205 01:14;;;529;LEMON TREE PASSAGE RD;SALT ASH;2318;8094;M;20171211;20180122;520000;RU2;R;RESIDENCE;;RAI;;0;AN75711;
C;010;289788;28;20180205 01:14;5/245171;
D;010;289788;28;20180205 01:14;P;;;;;;
D;010;289788;28;20180205 01:14;P;;;;;;
D;010;289788;28;20180205 01:14;V;;;;;;
D;010;289788;28;20180205 01:14;V;;;;;;
B;010;290223;29;20180205 01:14;;;113;LEMON TREE PASSAGE RD;SALT ASH;2318;5421;M;20171222;20180123;520000;RU2;R;RESIDENCE;;RAI;;0;AN80336;
C;010;290223;29;20180205 01:14;11/618366;
D;010;290223;29;20180205 01:14;P;;;;;;
D;010;290223;29;20180205 01:14;P;;;;;;
D;010;290223;29;20180205 01:14;V;;;;;;
B;010;290275;30;20180205 01:14;;;3;RECLUSE PL;SALT ASH;2318;8178;M;20180112;20180131;180000;RU2;V;VACANT LAND;;RAW;;0;AN82539;
C;010;290275;30;20180205 01:14;10/251567;
D;010;290275;30;20180205 01:14;P;;;;;;
D;010;290275;30;20180205 01:14;P;;;;;;
D;010;290275;30;20180205 01:14;V;;;;;;
B;010;290350;31;20180205 01:14;;;56;CHRIS AVE;SALT ASH;2318;8100;M;20171219;20180123;465000;RU2;R;RESIDENCE;;RAW;;0;AN77354;
C;010;290350;31;20180205 01:14;46/252463;
D;010;290350;31;20180205 01:14;P;;;;;;
D;010;290350;31;20180205 01:14;V;;;;;;
B;010;288721;32;20180205 01:14;;;1024;PATERSON RD;WOODVILLE;2321;7.986;H;20171214;20180122;900000;RU1;R;RESIDENCE;;RAC;;0;AN82022;
C;010;288721;32;20180205 01:14;701/714006;
D;010;288721;32;20180205 01:14;P;;;;;;
D;010;288721;32;20180205 01:14;P;;;;;;
D;010;288721;32;20180205 01:14;V;;;;;;
D;010;288721;32;20180205 01:14;V;;;;;;
