A;RTSALEDATA;130;20180212 01:13;VALNET;
B;130;1290771;1;20180212 01:13;;;34;APSLEY CRES;MUMBIL;2820;1783;M;20171212;20180123;107500;RU5;R;RESIDENCE;;ZML;;0;AN88101;
C;130;1290771;1;20180212 01:13;3, 4/231100;
D;130;1290771;1;20180212 01:13;P;;;;;;
D;130;1290771;1;20180212 01:13;V;;;;;;
B;130;1290963;2;20180212 01:13;CARINYA;;21;CADIA PL;WUULUMAN;2820;2.452;H;20180122;20180131;440000;R5;R;RESIDENCE;;RRW;;0;AN95886;
C;130;1290963;2;20180212 01:13;31/836382;
D;130;1290963;2;20180212 01:13;P;;;;;;
D;130;1290963;2;20180212 01:13;P;;;;;;
D;130;1290963;2;20180212 01:13;V;;;;;;
D;130;1290963;2;20180212 01:13;V;;;;;;
B;130;1289104;3;20180212 01:13;;;96;WARNE ST;WELLINGTON;2820;2024;M;20171117;20171215;305000;R1;R;RESIDENCE;;AAA;;0;AN95973;
C;130;1289104;3;20180212 01:13;2/360099 1, 2/507464;
D;130;1289104;3;20180212 01:13;P;;;;;;
D;130;1289104;3;20180212 01:13;P;;;;;;
D;130;1289104;3;20180212 01:13;V;;;;;;
D;130;1289104;3;20180212 01:13;V;;;;;;
B;130;1287213;4;20180212 01:13;;;10;CLIVE ST;WELLINGTON;2820;682.9;M;20171130;20171215;170000;R1;R;RESIDENCE;;AAB;;0;AN95950;
C;130;1287213;4;20180212 01:13;24/54A/1600;
D;130;1287213;4;20180212 01:13;P;;;;;;
D;130;1287213;4;20180212 01:13;V;;;;;;
B;130;3036270;5;20180212 01:13;;;24;LEE ST;WELLINGTON;2820;1275;M;20171220;20180131;258000;R1;R;RESIDENCE;;AAB;;0;AN89044;
C;130;3036270;5;20180212 01:13;1/1057571;
D;130;3036270;5;20180212 01:13;P;;;;;;
D;130;3036270;5;20180212 01:13;P;;;;;;
D;130;3036270;5;20180212 01:13;V;;;;;;
D;130;3036270;5;20180212 01:13;V;;;;;;
B;130;4095212;6;20180212 01:13;DANABAR;;530;SWEENEYS LANE;ELONG ELONG;2831;841.36;H;20170601;20180119;2430000;;3;FARM;;;;0;AN75533;
C;130;4095212;6;20180212 01:13;7, 8, 20, 23, 24, 25, 26, 29, 33, 36, 37, 66/754317;
D;130;4095212;6;20180212 01:13;P;;;;;;
D;130;4095212;6;20180212 01:13;V;;;;;;
B;130;4089857;7;20180212 01:13;;;;CURRAWALLA RD;KERRS CREEK;2800;245.97;H;20171010;20171108;608000;RU1;V;VACANT LAND;;RGC;;0;AM998063;
C;130;4089857;7;20180212 01:13;126/756916 3/1010010 61/1234487;
D;130;4089857;7;20180212 01:13;P;;;;;;
D;130;4089857;7;20180212 01:13;P;;;;;;
D;130;4089857;7;20180212 01:13;V;;;;;;
D;130;4089857;7;20180212 01:13;V;;;;;;
B;130;4095291;8;20180212 01:13;;;;GOLLAN RD;GOLLAN;2820;13.55;H;20170306;20180119;31926;;V;VACANT LAND;;;;0;AN77703;
C;130;4095291;8;20180212 01:13;1/1230683;
D;130;4095291;8;20180212 01:13;P;;;;;;
D;130;4095291;8;20180212 01:13;V;;;;;;
B;130;4095292;9;20180212 01:13;;;;WOODLANDS RD;GOLLAN;2820;7.333;H;20170306;20180119;31926;;V;VACANT LAND;;;;0;AN77703;
C;130;4095292;9;20180212 01:13;2/1230683;
D;130;4095292;9;20180212 01:13;P;;;;;;
D;130;4095292;9;20180212 01:13;V;;;;;;
B;130;4095058;10;20180212 01:13;;;;SPICERS CREEK RD;GOLLAN;2820;17.4;H;20170306;20180119;26589;;V;VACANT LAND;;;;0;AN77759;
C;130;4095058;10;20180212 01:13;21/1231504;
D;130;4095058;10;20180212 01:13;P;;;;;;
D;130;4095058;10;20180212 01:13;V;;;;;;
Z;50;10;10;28;
