A;RTSALEDATA;268;20180507 01:21;VALNET;
B;268;318034;1;20180507 01:21;;;27;WARRALONG ST;COOMBA PARK;2428;645;M;20180327;20180424;348000;RU5;R;RESIDENCE;;AVC;;0;AN303129;
C;268;318034;1;20180507 01:21;226/216499;
D;268;318034;1;20180507 01:21;P;;;;;;
D;268;318034;1;20180507 01:21;V;;;;;;
D;268;318034;1;20180507 01:21;V;;;;;;
B;268;313033;2;20180507 01:21;;;16;COWPER ST;STROUD;2425;663.9;M;20180322;20180418;300000;RU5;R;RESIDENCE;;AWS;;0;AN286910;
C;268;313033;2;20180507 01:21;B/161482;
D;268;313033;2;20180507 01:21;P;;;;;;
D;268;313033;2;20180507 01:21;P;;;;;;
D;268;313033;2;20180507 01:21;V;;;;;;
B;268;318451;3;20180507 01:21;;;52;SEABREEZE PDE;GREEN POINT;2428;796.7;M;20180202;20180430;515000;RU5;R;RESIDENCE;;ADL;;0;AN308886;
C;268;318451;3;20180507 01:21;26/31825;
D;268;318451;3;20180507 01:21;P;;;;;;
D;268;318451;3;20180507 01:21;P;;;;;;
D;268;318451;3;20180507 01:21;V;;;;;;
D;268;318451;3;20180507 01:21;V;;;;;;
B;268;318493;4;20180507 01:21;;;67;SEABREEZE PDE;GREEN POINT;2428;796.7;M;20180312;20180423;335000;RU5;R;RESIDENCE;;ADL;;0;AN292685;
C;268;318493;4;20180507 01:21;149/31825;
D;268;318493;4;20180507 01:21;P;;;;;;
D;268;318493;4;20180507 01:21;V;;;;;;
B;268;313424;5;20180507 01:21;;;45;BENT ST;TUNCURRY;2428;796.7;M;20180309;20180420;495000;R3;R;RESIDENCE;;AAB;;0;AN301414;
C;268;313424;5;20180507 01:21;11/7/759005;
D;268;313424;5;20180507 01:21;P;;;;;;
D;268;313424;5;20180507 01:21;V;;;;;;
D;268;313424;5;20180507 01:21;V;;;;;;
B;268;313426;6;20180507 01:21;;1;41;BENT ST;TUNCURRY;2428;;;20180312;20180427;279000;;R;RESIDENCE;1;;;0;AN301147;
C;268;313426;6;20180507 01:21;1/SP14981;
D;268;313426;6;20180507 01:21;P;;;;;;
D;268;313426;6;20180507 01:21;V;;;;;;
B;268;323625;7;20180507 01:21;;;472;QUIRINDI PDE;NORTH ARM COVE;2324;644.9;M;20180312;20180312;1148;RU2;V;VACANT LAND;;RRY;;0;AN198291;
C;268;323625;7;20180507 01:21;472, 473/13358;
D;268;323625;7;20180507 01:21;P;;;;;;
D;268;323625;7;20180507 01:21;V;;;;;;
D;268;323625;7;20180507 01:21;V;;;;;;
B;268;326064;8;20180507 01:21;;;145;SEAL ROCKS RD;BUNGWAHL;2423;2023;M;20180321;20180430;515000;E3;R;RESIDENCE;;EEF;;0;AN298329;
C;268;326064;8;20180507 01:21;1/2/758185;
D;268;326064;8;20180507 01:21;P;;;;;;
D;268;326064;8;20180507 01:21;P;;;;;;
D;268;326064;8;20180507 01:21;V;;;;;;
B;268;326469;9;20180507 01:21;;;86;KOREE ST;PINDIMAR;2324;1829;M;20180321;20180503;200000;RU5;V;VACANT LAND;;AWJ;;0;AN309854;
C;268;326469;9;20180507 01:21;3/246820;
D;268;326469;9;20180507 01:21;P;;;;;;
D;268;326469;9;20180507 01:21;V;;;;;;
B;268;324627;10;20180507 01:21;;;43;ADMIRALTY AVE;TEA GARDENS;2324;684;M;20180309;20180420;750000;R2;R;RESIDENCE;;AAV;;0;AN290065;
C;268;324627;10;20180507 01:21;3/285341;
D;268;324627;10;20180507 01:21;P;;;;;;
D;268;324627;10;20180507 01:21;P;;;;;;
D;268;324627;10;20180507 01:21;V;;;;;;
D;268;324627;10;20180507 01:21;V;;;;;;
B;268;326806;11;20180507 01:21;;;64;CAMBAGE ST;PINDIMAR;2324;2175;M;20180313;20180424;580000;RU5;V;VACANT LAND;;AWF;;0;AN303932;
C;268;326806;11;20180507 01:21;5/69/10869;
D;268;326806;11;20180507 01:21;P;;;;;;
D;268;326806;11;20180507 01:21;P;;;;;;
D;268;326806;11;20180507 01:21;V;;;;;;
D;268;326806;11;20180507 01:21;V;;;;;;
B;268;320059;12;20180507 01:21;;;59;CURLEW CRES;NERONG;2423;810.3;M;20180321;20180502;75000;RU5;V;VACANT LAND;;AWN;;0;AN311291;
C;268;320059;12;20180507 01:21;45/247531;
D;268;320059;12;20180507 01:21;P;;;;;;
D;268;320059;12;20180507 01:21;V;;;;;;
B;268;320481;13;20180507 01:21;;;24;CHARLES ST;SMITHS LAKE;2428;742.8;M;20180222;20180322;112500;RU5;V;VACANT LAND;;AVH;;0;AN304183;
C;268;320481;13;20180507 01:21;21/793341;
D;268;320481;13;20180507 01:21;P;;;;;;
D;268;320481;13;20180507 01:21;V;;;;;;
B;268;325543;14;20180507 01:21;;;36;VINEY CREEK RD E;TEA GARDENS;2324;8610;M;20180309;20180413;560000;R5;R;RESIDENCE;;RTA;;0;AN308742;
C;268;325543;14;20180507 01:21;3/733241;
D;268;325543;14;20180507 01:21;P;;;;;;
D;268;325543;14;20180507 01:21;P;;;;;;
D;268;325543;14;20180507 01:21;V;;;;;;
B;268;321144;15;20180507 01:21;;;1;THIRD RIDGE RD;SMITHS LAKE;2428;954.8;M;20180214;20180329;170000;RU5;V;VACANT LAND;;AVH;;0;AN298569;
C;268;321144;15;20180507 01:21;37/32208;
D;268;321144;15;20180507 01:21;P;;;;;;
D;268;321144;15;20180507 01:21;P;;;;;;
D;268;321144;15;20180507 01:21;P;;;;;;
D;268;321144;15;20180507 01:21;V;;;;;;
D;268;321144;15;20180507 01:21;V;;;;;;
B;268;328911;16;20180507 01:21;;;560;BLACK CAMP RD;NOOROO;2415;202.5;H;20180320;20180501;580000;RU2;R;RESIDENCE;;RTF;;0;AN301737;
C;268;328911;16;20180507 01:21;102/557953;
D;268;328911;16;20180507 01:21;P;;;;;;
