A;RTSALEDATA;266;20180618 01:19;VALNET;
B;266;413008;1;20180618 01:19;;;3844;BRIBBAREE RD;BRIBBAREE;2594;40.47;H;20180427;20180525;354000;RU1;R;RESIDENCE;;YMC;;0;AN408109;
C;266;413008;1;20180618 01:19;145/750632;
D;266;413008;1;20180618 01:19;P;;;;;;
D;266;413008;1;20180618 01:19;P;;;;;;
D;266;413008;1;20180618 01:19;V;;;;;;
B;266;415862;2;20180618 01:19;;;6;JASPRIZZA AVE;YOUNG;2594;2028;M;20180416;20180601;345000;R1;R;RESIDENCE;;YAA;;0;AN415776;
C;266;415862;2;20180618 01:19;18/251272;
D;266;415862;2;20180618 01:19;P;;;;;;
D;266;415862;2;20180618 01:19;P;;;;;;
D;266;415862;2;20180618 01:19;V;;;;;;
B;266;2980380;3;20180618 01:19;;18;3 A;MIRO ST;YOUNG;2594;1002;M;20180516;20180613;8000;R1;R;RESIDENCE;;YAC;;0;AN414731;
C;266;2980380;3;20180618 01:19;16/1050610;
D;266;2980380;3;20180618 01:19;P;;;;;;
D;266;2980380;3;20180618 01:19;V;;;;;;
D;266;2980380;3;20180618 01:19;V;;;;;;
B;266;3020272;4;20180618 01:19;;;209;LONG ST;BOOROWA;2586;2.696;H;20180306;20180328;220000;R2;V;VACANT LAND;;BAF;;0;AN276434;
C;266;3020272;4;20180618 01:19;18/1055548;
D;266;3020272;4;20180618 01:19;P;;;;;;
D;266;3020272;4;20180618 01:19;P;;;;;;
D;266;3020272;4;20180618 01:19;V;;;;;;
D;266;3020272;4;20180618 01:19;V;;;;;;
B;266;3631769;5;20180618 01:19;;;216;ELDRIDGES LANE;TAYLORS FLAT;2586;16.19;H;20180503;20180601;95000;RU1;V;VACANT LAND;;BHB;;0;AN407629;
C;266;3631769;5;20180618 01:19;167/754105;
D;266;3631769;5;20180618 01:19;P;;;;;;
D;266;3631769;5;20180618 01:19;V;;;;;;
D;266;3631769;5;20180618 01:19;V;;;;;;
B;266;4127139;6;20180618 01:19;;;;RUGBY RD;BOOROWA;2586;2.647;H;20171113;20180525;10348;;V;VACANT LAND;;;;0;AN396315;
C;266;4127139;6;20180618 01:19;1/1240883;
D;266;4127139;6;20180618 01:19;P;;;;;;
D;266;4127139;6;20180618 01:19;V;;;;;;
B;266;4127130;7;20180618 01:19;;;;OLD WHEEO RD;TAYLORS FLAT;2586;1.996;M;20171204;20180511;1293;;V;VACANT LAND;;;;0;AN395116;
C;266;4127130;7;20180618 01:19;2/1239350;
D;266;4127130;7;20180618 01:19;P;;;;;;
D;266;4127130;7;20180618 01:19;P;;;;;;
D;266;4127130;7;20180618 01:19;V;;;;;;
B;266;4127167;8;20180618 01:19;;;;BELOWRA RD;MURRINGO;2586;14.77;H;20171020;20180518;52813;;V;VACANT LAND;;;;0;AN396347;
C;266;4127167;8;20180618 01:19;2/1239312;
D;266;4127167;8;20180618 01:19;P;;;;;;
D;266;4127167;8;20180618 01:19;P;;;;;;
D;266;4127167;8;20180618 01:19;V;;;;;;
B;266;4127168;9;20180618 01:19;;;;MURRINGO RD;MURRINGO;2586;5.304;H;20171020;20180518;52813;;V;VACANT LAND;;;;0;AN396347;
C;266;4127168;9;20180618 01:19;3/1239312;
D;266;4127168;9;20180618 01:19;P;;;;;;
D;266;4127168;9;20180618 01:19;P;;;;;;
D;266;4127168;9;20180618 01:19;V;;;;;;
B;266;4127173;10;20180618 01:19;;;;PARKMAN RD;MURRINGO;2586;2.702;H;20171020;20180518;52813;;V;VACANT LAND;;;;0;AN396347;
C;266;4127173;10;20180618 01:19;4/1239312;
D;266;4127173;10;20180618 01:19;P;;;;;;
D;266;4127173;10;20180618 01:19;P;;;;;;
D;266;4127173;10;20180618 01:19;V;;;;;;
B;266;3199107;11;20180618 01:19;;;65;ROSE ST;WOMBAT;2587;1050;M;20180516;20180608;85000;RU5;V;VACANT LAND;;HWA;;0;AN405544;
C;266;3199107;11;20180618 01:19;8/1087250;
D;266;3199107;11;20180618 01:19;P;;;;;;
D;266;3199107;11;20180618 01:19;P;;;;;;
D;266;3199107;11;20180618 01:19;V;;;;;;
Z;57;11;11;33;
