A;RTSALEDATA;236;20180514 01:17;VALNET;
B;236;2627156;1;20180514 01:17;;;36;LEWIS ST;COBAR;2835;809.47;M;20180416;20180504;239000;R2;R;RESIDENCE;;ACA;;0;AN319841;
C;236;2627156;1;20180514 01:17;6/865260;
D;236;2627156;1;20180514 01:17;P;;;;;;
D;236;2627156;1;20180514 01:17;P;;;;;;
D;236;2627156;1;20180514 01:17;V;;;;;;
D;236;2627156;1;20180514 01:17;V;;;;;;
B;236;2627758;2;20180514 01:17;;;16;PRINCE ST;COBAR;2835;790.4;M;20180309;20180426;230000;R2;R;RESIDENCE;;ACC;;0;AN323391;
C;236;2627758;2;20180514 01:17;1/504813;
D;236;2627758;2;20180514 01:17;P;;;;;;
D;236;2627758;2;20180514 01:17;V;;;;;;
Z;12;2;2;6;
