A;RTSALEDATA;250;20180618 01:18;VALNET;
B;250;3439206;1;20180618 01:18;;;;BELLEVUE RD;TENTERFIELD;2372;1.237;H;20180511;20180608;78000;RU1;V;VACANT LAND;;RGE;;0;AN405563;
C;250;3439206;1;20180618 01:18;1/1135378;
D;250;3439206;1;20180618 01:18;P;;;;;;
D;250;3439206;1;20180618 01:18;V;;;;;;
B;250;4127762;2;20180618 01:18;;;12081;BRUXNER HWY;TENTERFIELD;2372;1.93;H;20160610;20180209;2937;;V;VACANT LAND;;;;0;AN394852;
C;250;4127762;2;20180618 01:18;2/1224654;
D;250;4127762;2;20180618 01:18;P;;;;;;
D;250;4127762;2;20180618 01:18;P;;;;;;
D;250;4127762;2;20180618 01:18;V;;;;;;
B;250;4127776;3;20180618 01:18;;;;MIDDLE CREEK RD;TIMBARRA;2372;9334;M;20171210;20180518;1413;;V;VACANT LAND;;;;0;AN396300;
C;250;4127776;3;20180618 01:18;2/1240732;
D;250;4127776;3;20180618 01:18;P;;;;;;
D;250;4127776;3;20180618 01:18;P;;;;;;
D;250;4127776;3;20180618 01:18;P;;;;;;
D;250;4127776;3;20180618 01:18;P;;;;;;
D;250;4127776;3;20180618 01:18;V;;;;;;
B;250;2669249;4;20180618 01:18;;;43;MOLESWORTH ST;TENTERFIELD;2372;797.2;M;20180423;20180528;175000;RU5;R;RESIDENCE;;ATR;;0;AN394843;
C;250;2669249;4;20180618 01:18;B/156908;
D;250;2669249;4;20180618 01:18;P;;;;;;
D;250;2669249;4;20180618 01:18;V;;;;;;
B;250;2670427;5;20180618 01:18;;;218;BEAURY CREEK RD;URBENVILLE;2475;177.6;H;20180518;20180608;375000;RU1;3;FARM;;RNR;;0;AN405687;
C;250;2670427;5;20180618 01:18;271/811374;
D;250;2670427;5;20180618 01:18;P;;;;;;
D;250;2670427;5;20180618 01:18;V;;;;;;
D;250;2670427;5;20180618 01:18;V;;;;;;
B;250;2671378;6;20180618 01:18;;;436;SUGARBAG RD W;DRAKE;2469;20.62;H;20180426;20180511;145000;RU1;V;VACANT LAND;;RED;;0;AN404616;
C;250;2671378;6;20180618 01:18;113/871449;
D;250;2671378;6;20180618 01:18;P;;;;;;
D;250;2671378;6;20180618 01:18;P;;;;;;
D;250;2671378;6;20180618 01:18;V;;;;;;
Z;32;6;6;18;
