A;RTSALEDATA;084;20180521 01:11;VALNET;
B;084;3025184;1;20180521 01:11;;;19;HARRINGTON AVE;WARRAWEE;2074;1195;M;20180322;20180504;3950000;R2;R;RESIDENCE;;RHB;;0;AN326739;
C;084;3025184;1;20180521 01:11;1/1055594;
D;084;3025184;1;20180521 01:11;P;;;;;;
D;084;3025184;1;20180521 01:11;P;;;;;;
D;084;3025184;1;20180521 01:11;V;;;;;;
B;084;3524438;2;20180521 01:11;;15;3;BUNDARRA AVE S;WAHROONGA;2076;;;20180414;20180511;783000;;R;RESIDENCE;15;;;0;AN331838;
C;084;3524438;2;20180521 01:11;15/SP83732;
D;084;3524438;2;20180521 01:11;P;;;;;;
D;084;3524438;2;20180521 01:11;P;;;;;;
D;084;3524438;2;20180521 01:11;V;;;;;;
D;084;3524438;2;20180521 01:11;V;;;;;;
B;084;4106698;3;20180521 01:11;;14;1;PYMBLE AVE;PYMBLE;2073;;;20150617;20180507;775000;;R;RESIDENCE;14;;;0;AN324204;
C;084;4106698;3;20180521 01:11;14/SP96925;
D;084;4106698;3;20180521 01:11;P;;;;;;
D;084;4106698;3;20180521 01:11;V;;;;;;
B;084;4106698;4;20180521 01:11;;30;1;PYMBLE AVE;PYMBLE;2073;;;20150615;20180504;630000;;R;RESIDENCE;30;;;0;AN329827;
C;084;4106698;4;20180521 01:11;30/SP96925;
D;084;4106698;4;20180521 01:11;P;;;;;;
D;084;4106698;4;20180521 01:11;P;;;;;;
D;084;4106698;4;20180521 01:11;V;;;;;;
B;084;4059211;5;20180521 01:11;;301;1;VICTORIA ST;ROSEVILLE;2069;102;M;20180326;20180507;1265000;;R;RESIDENCE;211;;;0;AN323863;
C;084;4059211;5;20180521 01:11;211/SP95909;
D;084;4059211;5;20180521 01:11;P;;;;;;
D;084;4059211;5;20180521 01:11;P;;;;;;
D;084;4059211;5;20180521 01:11;V;;;;;;
D;084;4059211;5;20180521 01:11;V;;;;;;
B;084;697018;6;20180521 01:11;;;9;GROSVENOR RD;LINDFIELD;2070;1359;M;20180322;20180503;3192000;R2;R;RESIDENCE;;RGB;;0;AN328827;
C;084;697018;6;20180521 01:11;D/364265;
D;084;697018;6;20180521 01:11;P;;;;;;
D;084;697018;6;20180521 01:11;V;;;;;;
D;084;697018;6;20180521 01:11;V;;;;;;
B;084;697048;7;20180521 01:11;;;89;GROSVENOR ST;NORTH WAHROONGA;2076;1656;M;20180324;20180507;1600000;R2;R;RESIDENCE;;RHB;;0;AN328669;
C;084;697048;7;20180521 01:11;3/559445;
D;084;697048;7;20180521 01:11;P;;;;;;
D;084;697048;7;20180521 01:11;V;;;;;;
B;084;718465;8;20180521 01:11;;;18;WEMBURY RD;ST IVES;2075;929.5;M;20180309;20180507;1410000;R2;R;RESIDENCE;;RGY;;0;AN332108;
C;084;718465;8;20180521 01:11;16/232489;
D;084;718465;8;20180521 01:11;P;;;;;;
D;084;718465;8;20180521 01:11;P;;;;;;
D;084;718465;8;20180521 01:11;V;;;;;;
D;084;718465;8;20180521 01:11;V;;;;;;
B;084;686430;9;20180521 01:11;;;14;BLACKBURN ST;ST IVES;2075;929.5;M;20180209;20180509;2150000;E4;R;RESIDENCE;;ELE;;0;AN332535;
C;084;686430;9;20180521 01:11;41/228699;
D;084;686430;9;20180521 01:11;P;;;;;;
D;084;686430;9;20180521 01:11;P;;;;;;
D;084;686430;9;20180521 01:11;V;;;;;;
B;084;714123;10;20180521 01:11;SWAINS MANOR;30;67;STANHOPE RD;KILLARA;2071;;;20180416;20180507;870000;;R;RESIDENCE;30;;;0;AN324154;
C;084;714123;10;20180521 01:11;30/SP35813;
D;084;714123;10;20180521 01:11;P;;;;;;
D;084;714123;10;20180521 01:11;V;;;;;;
