A;RTSALEDATA;135;20180129 01:18;VALNET;
B;135;2961870;1;20180129 01:18;CORFU;307;5;STROMBOLI STRAIT;WENTWORTH POINT;2127;;;20171118;20180119;695000;;R;RESIDENCE;38;;;0;AN65183;
C;135;2961870;1;20180129 01:18;38/SP68885;
D;135;2961870;1;20180129 01:18;P;;;;;;
D;135;2961870;1;20180129 01:18;V;;;;;;
D;135;2961870;1;20180129 01:18;V;;;;;;
B;135;3417791;2;20180129 01:18;;3;22;PRINCES RD E;AUBURN;2144;;;20171129;20180124;300000;;3;COMMERCIALUNIT;3;;;0;AN66092;
C;135;3417791;2;20180129 01:18;3/SP81439;
D;135;3417791;2;20180129 01:18;P;;;;;;
D;135;3417791;2;20180129 01:18;V;;;;;;
B;135;3424568;3;20180129 01:18;;;72;BOTANICA DR;LIDCOMBE;2141;430.3;M;20171025;20180125;675000;R3;R;RESIDENCE;;BT3;;0;AN69397;
C;135;3424568;3;20180129 01:18;3204/1131326;
D;135;3424568;3;20180129 01:18;P;;;;;;
D;135;3424568;3;20180129 01:18;V;;;;;;
D;135;3424568;3;20180129 01:18;V;;;;;;
B;135;1308753;4;20180129 01:18;;;80;ASQUITH ST;SILVERWATER;2128;690;M;20171123;20180117;1200000;IN1;R;RESIDENCE;;GA1;;0;AN53599;
C;135;1308753;4;20180129 01:18;30/6484;
D;135;1308753;4;20180129 01:18;P;;;;;;
D;135;1308753;4;20180129 01:18;V;;;;;;
B;135;1316938;5;20180129 01:18;;;1 A;HELENA ST;AUBURN;2144;537.5;M;20180117;20180119;850000;R3;R;RESIDENCE;;RZ3;;0;AN59145;
C;135;1316938;5;20180129 01:18;A/359379;
D;135;1316938;5;20180129 01:18;P;;;;;;
D;135;1316938;5;20180129 01:18;V;;;;;;
D;135;1316938;5;20180129 01:18;V;;;;;;
B;135;1317028;6;20180129 01:18;;4;26;HELENA ST;AUBURN;2144;;;20171030;20180122;485000;;R;RESIDENCE;4;;;0;AN58583;
C;135;1317028;6;20180129 01:18;4/SP50124;
D;135;1317028;6;20180129 01:18;P;;;;;;
D;135;1317028;6;20180129 01:18;V;;;;;;
B;135;1317168;7;20180129 01:18;;;4;HILLVIEW ST;AUBURN;2144;474.2;M;20171101;20180112;735000;R2;R;RESIDENCE;;HD2;;0;AN59849;
C;135;1317168;7;20180129 01:18;28/29738;
D;135;1317168;7;20180129 01:18;P;;;;;;
D;135;1317168;7;20180129 01:18;V;;;;;;
B;135;1320626;8;20180129 01:18;;;11;MURRAY ST;LIDCOMBE;2141;847.3;M;20180119;20180119;1790000;R2;R;RESIDENCE;;HE2;;0;AN53476;
C;135;1320626;8;20180129 01:18;C/307429;
D;135;1320626;8;20180129 01:18;P;;;;;;
D;135;1320626;8;20180129 01:18;P;;;;;;
D;135;1320626;8;20180129 01:18;V;;;;;;
B;135;1317925;9;20180129 01:18;;6;1;KENNINGTON OVAL;AUBURN;2144;;;20171127;20180122;640000;;R;RESIDENCE;6;;;0;AN61295;
C;135;1317925;9;20180129 01:18;6/SP57777;
D;135;1317925;9;20180129 01:18;P;;;;;;
D;135;1317925;9;20180129 01:18;V;;;;;;
D;135;1317925;9;20180129 01:18;V;;;;;;
B;135;1310026;10;20180129 01:18;CARNARVON;6;15;BLAXLAND AVE;NEWINGTON;2127;;;20171205;20180118;729000;;R;RESIDENCE;24;;;0;AN63788;
C;135;1310026;10;20180129 01:18;24/SP58861;
D;135;1310026;10;20180129 01:18;P;;;;;;
D;135;1310026;10;20180129 01:18;P;;;;;;
D;135;1310026;10;20180129 01:18;V;;;;;;
B;135;1310261;11;20180129 01:18;;;54;BOMBAY ST;LIDCOMBE;2141;487.68;M;20171209;20180118;1140000;R2;R;RESIDENCE;;HB2;;0;AN60670;
C;135;1310261;11;20180129 01:18;60/13268;
D;135;1310261;11;20180129 01:18;P;;;;;;
D;135;1310261;11;20180129 01:18;P;;;;;;
D;135;1310261;11;20180129 01:18;V;;;;;;
D;135;1310261;11;20180129 01:18;V;;;;;;
