A;RTSALEDATA;269;20180514 01:18;VALNET;
B;269;3459066;1;20180514 01:18;;;1;ARRAN ST;MOAMA;2731;659;M;20180123;20180419;500000;R1;R;RESIDENCE;;ZA1;;0;AN326039;
C;269;3459066;1;20180514 01:18;255/1139131;
D;269;3459066;1;20180514 01:18;P;;;;;;
D;269;3459066;1;20180514 01:18;V;;;;;;
B;269;4089107;2;20180514 01:18;;;24;MARSANNE DR;MOAMA;2731;1300;M;20180301;20180430;171000;R1;V;VACANT LAND;;ZA1;;0;AN315029;
C;269;4089107;2;20180514 01:18;118/1238057;
D;269;4089107;2;20180514 01:18;P;;;;;;
D;269;4089107;2;20180514 01:18;P;;;;;;
D;269;4089107;2;20180514 01:18;V;;;;;;
B;269;545883;3;20180514 01:18;;10;40;REGENT ST;MOAMA;2731;;;20180327;20180507;184000;;R;RESIDENCE;10;;;0;AN316517;
C;269;545883;3;20180514 01:18;10/SP39030;
D;269;545883;3;20180514 01:18;P;;;;;;
D;269;545883;3;20180514 01:18;P;;;;;;
D;269;545883;3;20180514 01:18;V;;;;;;
B;269;546132;4;20180514 01:18;;;;WARD ST;MOAMA;2731;1163.8;M;20171003;20171003;12000;E3;V;VACANT LAND;;EM2;;0;AN204557;
C;269;546132;4;20180514 01:18;9/58/758686;
D;269;546132;4;20180514 01:18;P;;;;;;
D;269;546132;4;20180514 01:18;P;;;;;;
D;269;546132;4;20180514 01:18;V;;;;;;
B;269;571537;5;20180514 01:18;;;24;YARREIN ST;BARHAM;2732;820;M;20180327;20180504;190000;R1;R;RESIDENCE;;BR;;0;AN312503;
C;269;571537;5;20180514 01:18;14/262216;
D;269;571537;5;20180514 01:18;P;;;;;;
D;269;571537;5;20180514 01:18;V;;;;;;
B;269;571768;6;20180514 01:18;;;7;CHEER ST;KORALEIGH;2735;1012;M;20180327;20180502;146000;RU5;R;RESIDENCE;;VK;;0;AN322772;
C;269;571768;6;20180514 01:18;17/2/15133;
D;269;571768;6;20180514 01:18;P;;;;;;
D;269;571768;6;20180514 01:18;P;;;;;;
D;269;571768;6;20180514 01:18;V;;;;;;
B;269;571998;7;20180514 01:18;;;9;DE QUIROS ST;WAKOOL;2710;939.5;M;20180309;20180424;70000;RU5;R;RESIDENCE;;VW;;0;AN315940;
C;269;571998;7;20180514 01:18;9/44506;
D;269;571998;7;20180514 01:18;P;;;;;;
D;269;571998;7;20180514 01:18;V;;;;;;
B;269;3213189;8;20180514 01:18;;;603;TULLA RD;WAKOOL;2710;114.3;H;20180323;20180504;685000;RU1;3;FARM;;RW;;0;AN325972;
C;269;3213189;8;20180514 01:18;12/1089815;
D;269;3213189;8;20180514 01:18;P;;;;;;
D;269;3213189;8;20180514 01:18;P;;;;;;
D;269;3213189;8;20180514 01:18;V;;;;;;
D;269;3213189;8;20180514 01:18;V;;;;;;
B;269;3266629;9;20180514 01:18;MURRAY EDEN RETIREMENT VILLAGE;5;56;TEDDYS LANE;BARHAM;2732;248;M;20171218;20180328;250000;;R;RESIDENCE;12;;;0;AN255903;
C;269;3266629;9;20180514 01:18;12/SP79372;
D;269;3266629;9;20180514 01:18;P;;;;;;
D;269;3266629;9;20180514 01:18;P;;;;;;
D;269;3266629;9;20180514 01:18;V;;;;;;
B;269;3838490;10;20180514 01:18;;;54;TEDDYS LANE;BARHAM;2732;5901;M;20180319;20180426;52500;R1;V;VACANT LAND;;BR2;;0;AN312831;
C;269;3838490;10;20180514 01:18;114/1207234;
D;269;3838490;10;20180514 01:18;P;;;;;;
D;269;3838490;10;20180514 01:18;V;;;;;;
Z;49;10;10;27;
