A;RTSALEDATA;205;20180129 01:20;VALNET;
B;205;2950226;1;20180129 01:20;;;13;SPRINGSIDE ST;ROZELLE;2039;227.6;M;20171207;20180118;1870000;R1;R;RESIDENCE;;ELL;;0;AN66330;
C;205;2950226;1;20180129 01:20;40/815;
D;205;2950226;1;20180129 01:20;P;;;;;;
D;205;2950226;1;20180129 01:20;V;;;;;;
D;205;2950226;1;20180129 01:20;V;;;;;;
B;205;3095080;2;20180129 01:20;;210;43;TERRY ST;ROZELLE;2039;;;20171117;20180112;840000;;R;RESIDENCE;25;;;0;AN51343;
C;205;3095080;2;20180129 01:20;25/SP72790;
D;205;3095080;2;20180129 01:20;P;;;;;;
D;205;3095080;2;20180129 01:20;V;;;;;;
B;205;4084131;3;20180129 01:20;HARBOUR POINT;102;100;ELLIOTT ST;BALMAIN;2041;87;M;20141121;20180119;825000;;R;RESIDENCE;2;;;0;AN58834;
C;205;4084131;3;20180129 01:20;2/SP95806;
D;205;4084131;3;20180129 01:20;P;;;;;;
D;205;4084131;3;20180129 01:20;V;;;;;;
B;205;4084131;4;20180129 01:20;HARBOUR TERRACES;3;102;ELLIOTT ST;BALMAIN;2041;279;M;20151127;20180119;2970000;;R;RESIDENCE;13;;;0;AN55615;
C;205;4084131;4;20180129 01:20;13/SP95806;
D;205;4084131;4;20180129 01:20;P;;;;;;
D;205;4084131;4;20180129 01:20;V;;;;;;
B;205;4084131;5;20180129 01:20;PARK LANE;204;110;ELLIOTT ST;BALMAIN;2041;84;M;20141108;20171221;895000;;R;RESIDENCE;30;;;0;AN30422;
C;205;4084131;5;20180129 01:20;30/SP95806;
D;205;4084131;5;20180129 01:20;P;;;;;;
D;205;4084131;5;20180129 01:20;V;;;;;;
B;205;4084131;6;20180129 01:20;PARK AVENUE;105;104;ELLIOTT ST;BALMAIN;2041;83;M;20141108;20171220;895000;;R;RESIDENCE;44;;;0;AN68356;
C;205;4084131;6;20180129 01:20;44/SP95806;
D;205;4084131;6;20180129 01:20;P;;;;;;
D;205;4084131;6;20180129 01:20;V;;;;;;
B;205;4084131;7;20180129 01:20;PARK AVENUE;106;104;ELLIOTT ST;BALMAIN;2041;145;M;20171222;20180119;1440000;;R;RESIDENCE;45;;;0;AN66702;
C;205;4084131;7;20180129 01:20;45/SP95806;
D;205;4084131;7;20180129 01:20;P;;;;;;
D;205;4084131;7;20180129 01:20;V;;;;;;
B;205;4084131;8;20180129 01:20;PARK AVENUE;207;104;ELLIOTT ST;BALMAIN;2041;78;M;20141121;20180112;875000;;R;RESIDENCE;53;;;0;AN49234;
C;205;4084131;8;20180129 01:20;53/SP95806;
D;205;4084131;8;20180129 01:20;P;;;;;;
D;205;4084131;8;20180129 01:20;P;;;;;;
D;205;4084131;8;20180129 01:20;V;;;;;;
B;205;4084131;9;20180129 01:20;WATERMARK;101;114;ELLIOTT ST;BALMAIN;2041;185;M;20171222;20180124;2822000;;R;RESIDENCE;60;;;0;AN65870;
C;205;4084131;9;20180129 01:20;60/SP95806;
D;205;4084131;9;20180129 01:20;P;;;;;;
D;205;4084131;9;20180129 01:20;V;;;;;;
B;205;4084131;10;20180129 01:20;WATERMARK;104;114;ELLIOTT ST;BALMAIN;2041;121;M;20150226;20180115;1420000;;R;RESIDENCE;63;;;0;AN64055;
C;205;4084131;10;20180129 01:20;63/SP95806;
D;205;4084131;10;20180129 01:20;P;;;;;;
D;205;4084131;10;20180129 01:20;V;;;;;;
B;205;4084131;11;20180129 01:20;WATERMARK;204;114;ELLIOTT ST;BALMAIN;2041;120;M;20150226;20180115;1465000;;R;RESIDENCE;67;;;0;AN64075;
C;205;4084131;11;20180129 01:20;67/SP95806;
D;205;4084131;11;20180129 01:20;P;;;;;;
D;205;4084131;11;20180129 01:20;V;;;;;;
B;205;4084131;12;20180129 01:20;BAYSWATER;302;112;ELLIOTT ST;BALMAIN;2041;179;M;20141108;20171222;3230000;;R;RESIDENCE;78;;;0;AN62870;
C;205;4084131;12;20180129 01:20;78/SP95806;
D;205;4084131;12;20180129 01:20;P;;;;;;
D;205;4084131;12;20180129 01:20;P;;;;;;
D;205;4084131;12;20180129 01:20;V;;;;;;
B;205;4084131;13;20180129 01:20;HARBOUR GREEN;101;108;ELLIOTT ST;BALMAIN;2041;124;M;20141108;20180104;1725000;;R;RESIDENCE;80;;;0;AN53916;
C;205;4084131;13;20180129 01:20;80/SP95806;
D;205;4084131;13;20180129 01:20;P;;;;;;
D;205;4084131;13;20180129 01:20;V;;;;;;
B;205;4084131;14;20180129 01:20;HARBOUR GREEN;303;108;ELLIOTT ST;BALMAIN;2041;149;M;20141114;20171220;1900000;;R;RESIDENCE;92;;;0;AN49205;
C;205;4084131;14;20180129 01:20;92/SP95806;
D;205;4084131;14;20180129 01:20;P;;;;;;
D;205;4084131;14;20180129 01:20;V;;;;;;
B;205;4084131;15;20180129 01:20;HARBOUR GREEN;3;108;ELLIOTT ST;BALMAIN;2041;95;M;20160902;20171218;850000;;R;RESIDENCE;115;;;0;AM995000;
C;205;4084131;15;20180129 01:20;115/SP95806;
D;205;4084131;15;20180129 01:20;P;;;;;;
D;205;4084131;15;20180129 01:20;V;;;;;;
B;205;4029721;16;20180129 01:20;;;1;HANCOCK ST;ROZELLE;2039;78.8;M;20171123;20180122;1300000;B2;R;RESIDENCE;;CXX;;0;AN70436;
C;205;4029721;16;20180129 01:20;50/1226754;
D;205;4029721;16;20180129 01:20;P;;;;;;
D;205;4029721;16;20180129 01:20;V;;;;;;
B;205;1915370;17;20180129 01:20;;2;40;BEATTIE ST;BALMAIN;2041;;;20170923;20180117;1330000;;R;RESIDENCE;2;;;0;AN60169;
C;205;1915370;17;20180129 01:20;2/SP36388;
D;205;1915370;17;20180129 01:20;P;;;;;;
D;205;1915370;17;20180129 01:20;P;;;;;;
D;205;1915370;17;20180129 01:20;V;;;;;;
D;205;1915370;17;20180129 01:20;V;;;;;;
