A;RTSALEDATA;002;20180305 01:12;VALNET;
B;002;22897;1;20180305 01:12;;;740;DUNGOG RD;HILLDALE;2420;45.53;H;20180201;20180216;8600;RU1;R;RESIDENCE;;RAH;;0;AN147028;
C;002;22897;1;20180305 01:12;98/739126;
D;002;22897;1;20180305 01:12;P;;;;;;
D;002;22897;1;20180305 01:12;V;;;;;;
D;002;22897;1;20180305 01:12;V;;;;;;
B;002;21630;2;20180305 01:12;;;102;ELOIZA ST;DUNGOG;2420;1226;M;20180108;20180219;280000;R1;R;RESIDENCE;;AAA;;0;AN146851;
C;002;21630;2;20180305 01:12;B/369367;
D;002;21630;2;20180305 01:12;P;;;;;;
D;002;21630;2;20180305 01:12;V;;;;;;
B;002;24492;3;20180305 01:12;KORRUMBURRA;;;MOONABUNG RD;VACY;2421;7938;M;20180202;20180228;120000;RU1;V;VACANT LAND;;RAL;;0;AN154257;
C;002;24492;3;20180305 01:12;18/270029;
D;002;24492;3;20180305 01:12;P;;;;;;
D;002;24492;3;20180305 01:12;V;;;;;;
B;002;4091378;4;20180305 01:12;;;22;FERRIER ST;CLARENCE TOWN;2321;8102;M;20180118;20180220;270000;R5;V;VACANT LAND;;ABA;;0;AN147552;
C;002;4091378;4;20180305 01:12;103/1239200;
D;002;4091378;4;20180305 01:12;P;;;;;;
D;002;4091378;4;20180305 01:12;P;;;;;;
D;002;4091378;4;20180305 01:12;V;;;;;;
B;002;4091379;5;20180305 01:12;;;2;BIBB PL;CLARENCE TOWN;2321;8019;M;20171117;20180207;260000;R5;V;VACANT LAND;;ABA;;0;AN110525;
C;002;4091379;5;20180305 01:12;104/1239200;
D;002;4091379;5;20180305 01:12;P;;;;;;
D;002;4091379;5;20180305 01:12;P;;;;;;
D;002;4091379;5;20180305 01:12;V;;;;;;
B;002;4091381;6;20180305 01:12;;;9;BIBB PL;CLARENCE TOWN;2321;1.236;H;20171019;20180214;360000;R5;V;VACANT LAND;;ABA;;0;AN141501;
C;002;4091381;6;20180305 01:12;106/1239200;
D;002;4091381;6;20180305 01:12;P;;;;;;
D;002;4091381;6;20180305 01:12;P;;;;;;
D;002;4091381;6;20180305 01:12;V;;;;;;
B;002;4091382;7;20180305 01:12;;;13;BIBB PL;CLARENCE TOWN;2321;1.735;H;20180119;20180220;365000;R5;V;VACANT LAND;;ABA;;0;AN150301;
C;002;4091382;7;20180305 01:12;107/1239200;
D;002;4091382;7;20180305 01:12;P;;;;;;
D;002;4091382;7;20180305 01:12;V;;;;;;
B;002;4101538;8;20180305 01:12;;;221;FOTHERINGAY RD;CLARENCE TOWN;2321;44.26;H;20171222;20180129;850000;;3;RURAL;;;;0;AN95050;
C;002;4101538;8;20180305 01:12;3/1221980;
D;002;4101538;8;20180305 01:12;P;;;;;;
D;002;4101538;8;20180305 01:12;P;;;;;;
D;002;4101538;8;20180305 01:12;V;;;;;;
B;002;4101216;9;20180305 01:12;;;2;DROVERS WAY;DUNGOG;2420;2317;M;20171221;20180215;340000;;3;INDUSTRIALSHED;;;;0;AN135015;
C;002;4101216;9;20180305 01:12;1/856876;
D;002;4101216;9;20180305 01:12;P;;;;;;
D;002;4101216;9;20180305 01:12;V;;;;;;
D;002;4101216;9;20180305 01:12;V;;;;;;
B;002;3118049;10;20180305 01:12;;;35;COMMON RD;DUNGOG;2420;707.5;M;20180123;20180216;349000;R1;R;RESIDENCE;;AAA;;0;AN135540;
C;002;3118049;10;20180305 01:12;2/1068717;
D;002;3118049;10;20180305 01:12;P;;;;;;
D;002;3118049;10;20180305 01:12;P;;;;;;
D;002;3118049;10;20180305 01:12;V;;;;;;
B;002;3690811;11;20180305 01:12;;;42;MELBEE CCT;DUNGOG;2420;1282;M;20180112;20180301;745000;R1;R;RESIDENCE;;AAA;;0;AN158636;
C;002;3690811;11;20180305 01:12;74/1183633;
D;002;3690811;11;20180305 01:12;P;;;;;;
D;002;3690811;11;20180305 01:12;P;;;;;;
D;002;3690811;11;20180305 01:12;V;;;;;;
Z;54;11;11;30;
