A;RTSALEDATA;065;20180402 01:13;VALNET;
B;065;536912;1;20180402 01:13;;20;97;ACACIA AVE;LEETON;2705;;;20180305;20180323;156000;;R;RESIDENCE;20;;;0;AN211939;
C;065;536912;1;20180402 01:13;20/SP41092;
D;065;536912;1;20180402 01:13;P;;;;;;
D;065;536912;1;20180402 01:13;V;;;;;;
D;065;536912;1;20180402 01:13;V;;;;;;
B;065;539035;2;20180402 01:13;;;3;SASSAFRAS ST;LEETON;2705;834.7;M;20180227;20180327;124000;R1;R;RESIDENCE;;AAS;;0;AN218782;
C;065;539035;2;20180402 01:13;15/76/88300;
D;065;539035;2;20180402 01:13;P;;;;;;
D;065;539035;2;20180402 01:13;V;;;;;;
B;065;540077;3;20180402 01:13;;;;MERUNGLE HILL RD;MERUNGLE HILL;2705;19.99;H;20180221;20180321;310000;RU1;R;RESIDENCE;;HOM;;0;AN204797;
C;065;540077;3;20180402 01:13;30/835624 Non-Irrigable Purchase 438;
D;065;540077;3;20180402 01:13;P;;;;;;
D;065;540077;3;20180402 01:13;P;;;;;;
D;065;540077;3;20180402 01:13;V;;;;;;
D;065;540077;3;20180402 01:13;V;;;;;;
B;065;540362;4;20180402 01:13;;;158;POULSEN RD;STANBRIDGE;2705;42.15;H;20180207;20180305;1475000;RU1;3;FARM;;HOR;;0;AN210337;
C;065;540362;4;20180402 01:13;279/704350;
D;065;540362;4;20180402 01:13;P;;;;;;
D;065;540362;4;20180402 01:13;P;;;;;;
D;065;540362;4;20180402 01:13;V;;;;;;
D;065;540362;4;20180402 01:13;V;;;;;;
B;065;538632;5;20180402 01:13;;;157;PALM AVE;LEETON;2705;1126;M;20180320;20180320;159000;R3;R;RESIDENCE;;AAA;;0;AN225113;
C;065;538632;5;20180402 01:13;22/63/758606;
D;065;538632;5;20180402 01:13;P;;;;;;
D;065;538632;5;20180402 01:13;P;;;;;;
D;065;538632;5;20180402 01:13;V;;;;;;
B;065;3989729;6;20180402 01:13;;;48;VANCE RD;LEETON;2705;3895.3;M;20180215;20180329;1066000;IN1;3;COMMERCIAL;;IL1;;0;AN229236;
C;065;3989729;6;20180402 01:13;12/1053574 1/1186764;
D;065;3989729;6;20180402 01:13;P;;;;;;
D;065;3989729;6;20180402 01:13;P;;;;;;
D;065;3989729;6;20180402 01:13;V;;;;;;
Z;33;6;6;19;
