A;RTSALEDATA;217;20180326 01:20;VALNET;
B;217;2916452;1;20180326 01:20;;;22;PEARSON CRES;HARRINGTON PARK;2567;726.1;M;20180125;20180308;870000;R2;R;RESIDENCE;;AWA;;0;AN198479;
C;217;2916452;1;20180326 01:20;6142/1039870;
D;217;2916452;1;20180326 01:20;P;;;;;;
D;217;2916452;1;20180326 01:20;P;;;;;;
D;217;2916452;1;20180326 01:20;V;;;;;;
B;217;3420596;2;20180326 01:20;;;13;ALCHORNEA CCT;MOUNT ANNAN;2567;541.5;M;20180202;20180316;757000;R2;R;RESIDENCE;;AZA;;0;AN200550;
C;217;3420596;2;20180326 01:20;4502/1129612;
D;217;3420596;2;20180326 01:20;P;;;;;;
D;217;3420596;2;20180326 01:20;P;;;;;;
D;217;3420596;2;20180326 01:20;V;;;;;;
B;217;3470037;3;20180326 01:20;;;4;GARDINER CRES;ELDERSLIE;2570;485.3;M;20180214;20180316;735000;R1;R;RESIDENCE;;AUA;;0;AN197387;
C;217;3470037;3;20180326 01:20;2/1129377;
D;217;3470037;3;20180326 01:20;P;;;;;;
D;217;3470037;3;20180326 01:20;P;;;;;;
D;217;3470037;3;20180326 01:20;V;;;;;;
D;217;3470037;3;20180326 01:20;V;;;;;;
B;217;3461185;4;20180326 01:20;;;17;WAYMAN AVE;HARRINGTON PARK;2567;1155;M;20180208;20180322;1490000;R2;R;RESIDENCE;;EUA;;0;AN210655;
C;217;3461185;4;20180326 01:20;64/280018;
D;217;3461185;4;20180326 01:20;P;;;;;;
D;217;3461185;4;20180326 01:20;V;;;;;;
D;217;3461185;4;20180326 01:20;V;;;;;;
B;217;3493564;5;20180326 01:20;;;79;KOKODA CCT;MOUNT ANNAN;2567;636.4;M;20180205;20180312;890000;R3;R;RESIDENCE;;AMA;;0;AN194550;
C;217;3493564;5;20180326 01:20;2/1145867;
D;217;3493564;5;20180326 01:20;P;;;;;;
D;217;3493564;5;20180326 01:20;P;;;;;;
D;217;3493564;5;20180326 01:20;V;;;;;;
B;217;3574513;6;20180326 01:20;;;22;HALIFAX WAY;GLEDSWOOD HILLS;2557;544.5;M;20171124;20180312;895000;R1;R;RESIDENCE;;GCJ;;0;AN193056;
C;217;3574513;6;20180326 01:20;111/1154120;
D;217;3574513;6;20180326 01:20;P;;;;;;
D;217;3574513;6;20180326 01:20;P;;;;;;
D;217;3574513;6;20180326 01:20;V;;;;;;
D;217;3574513;6;20180326 01:20;V;;;;;;
B;217;4018365;7;20180326 01:20;;;212;VILLAGE CCT;GREGORY HILLS;2557;562;M;20180209;20180316;535000;R1;V;VACANT LAND;;GCJ;;0;AN201357;
C;217;4018365;7;20180326 01:20;5109/1211731;
D;217;4018365;7;20180326 01:20;P;;;;;;
D;217;4018365;7;20180326 01:20;P;;;;;;
D;217;4018365;7;20180326 01:20;V;;;;;;
B;217;4101573;8;20180326 01:20;;;24;WATERGLASS ST;SPRING FARM;2570;380.7;M;20170829;20180219;356000;R1;V;VACANT LAND;;EAA;;0;AN197659;
C;217;4101573;8;20180326 01:20;301/1230898;
D;217;4101573;8;20180326 01:20;P;;;;;;
D;217;4101573;8;20180326 01:20;V;;;;;;
B;217;4101582;9;20180326 01:20;;;21;WATERGLASS ST;SPRING FARM;2570;389.8;M;20170726;20180316;363000;R1;V;VACANT LAND;;EAA;;0;AN207670;
C;217;4101582;9;20180326 01:20;305/1230898;
D;217;4101582;9;20180326 01:20;P;;;;;;
D;217;4101582;9;20180326 01:20;V;;;;;;
B;217;4101028;10;20180326 01:20;;;50 B;SILVERTON ST;GREGORY HILLS;2557;250;M;20171219;20180312;650000;R1;R;RESIDENCE;;GCJ;;0;AN192588;
C;217;4101028;10;20180326 01:20;1/1234277;
D;217;4101028;10;20180326 01:20;P;;;;;;
D;217;4101028;10;20180326 01:20;V;;;;;;
B;217;4072903;11;20180326 01:20;;;72;RICHARDS LOOP;ORAN PARK;2570;322.1;M;20180129;20180312;730000;R1;R;RESIDENCE;;GCA;;0;AN194986;
C;217;4072903;11;20180326 01:20;2/1227108;
D;217;4072903;11;20180326 01:20;P;;;;;;
D;217;4072903;11;20180326 01:20;P;;;;;;
D;217;4072903;11;20180326 01:20;V;;;;;;
B;217;4087861;12;20180326 01:20;;;197;TURNER RD;CURRANS HILL;2567;506.2;M;20180112;20180308;750000;R1;R;RESIDENCE;;GCJ;;0;AN196027;
C;217;4087861;12;20180326 01:20;103/1210084;
D;217;4087861;12;20180326 01:20;P;;;;;;
D;217;4087861;12;20180326 01:20;V;;;;;;
D;217;4087861;12;20180326 01:20;V;;;;;;
B;217;4031230;13;20180326 01:20;;;92;GLEDSWOOD HILLS DR;GLEDSWOOD HILLS;2557;1102;M;20180130;20180313;614900;R2;V;VACANT LAND;;LRG;;0;AN193923;
C;217;4031230;13;20180326 01:20;2202/1229998;
