A;152;20080526 01:14;VALNET;
B;152;1712229;1;20080526 01:14;;;13;HEADLAND RD;ARRAWARRA HEADLAND;2456;689.2;M;20080318;20080421;825000;A;R;RESIDENCE;;GA;;0;AD948614;
C;152;1712229;1;20080526 01:14;3/200050;
D;152;1712229;1;20080526 01:14;P;;;;;;
D;152;1712229;1;20080526 01:14;V;;;;;;
B;152;1709872;2;20080526 01:14;;;14;CANOMIE ST;SAPPHIRE BEACH;2450;752.5;M;20080325;20080414;475000;A;R;RESIDENCE;;JB;;0;AD956272;
C;152;1709872;2;20080526 01:14;37/241476;
D;152;1709872;2;20080526 01:14;P;;;;;;
D;152;1709872;2;20080526 01:14;P;;;;;;
D;152;1709872;2;20080526 01:14;V;;;;;;
D;152;1709872;2;20080526 01:14;V;;;;;;
B;152;1704977;3;20080526 01:14;HAWAIIAN GARDENS;19;95;OCEAN PDE;COFFS HARBOUR;2450;;;20080306;20080410;230000;;R;RESIDENCE;19;;;0;AD965478;
C;152;1704977;3;20080526 01:14;19/SP22427;
D;152;1704977;3;20080526 01:14;P;;;;;;
D;152;1704977;3;20080526 01:14;P;;;;;;
D;152;1704977;3;20080526 01:14;V;;;;;;
B;152;1707690;4;20080526 01:14;;5;8;VINCENT ST;COFFS HARBOUR;2450;;;20080328;20080509;185000;;R;RESIDENCE;5;;;0;AD957360;
C;152;1707690;4;20080526 01:14;5/SP47780;
D;152;1707690;4;20080526 01:14;P;;;;;;
D;152;1707690;4;20080526 01:14;P;;;;;;
D;152;1707690;4;20080526 01:14;V;;;;;;
B;152;1715583;5;20080526 01:14;;;5;WATTLE PL;SANDY BEACH;2456;575.4;M;20080208;20080228;225000;A;R;RESIDENCE;;CH;;0;AD962869;
C;152;1715583;5;20080526 01:14;488/227298;
D;152;1715583;5;20080526 01:14;P;;;;;;
D;152;1715583;5;20080526 01:14;P;;;;;;
D;152;1715583;5;20080526 01:14;V;;;;;;
B;152;1708075;6;20080526 01:14;;;37;DANIELS RD;CORAMBA;2450;1.786;H;20080318;20080422;490000;R;R;RESIDENCE;;RA;;0;AD958526;
C;152;1708075;6;20080526 01:14;87/752818;
D;152;1708075;6;20080526 01:14;P;;;;;;
D;152;1708075;6;20080526 01:14;V;;;;;;
B;152;1710496;7;20080526 01:14;;;31;LIGHTS ST;EMERALD BEACH;2456;575.4;M;20080202;20080317;306000;A;R;RESIDENCE;;FB;;0;AD961194;
C;152;1710496;7;20080526 01:14;15/224091;
D;152;1710496;7;20080526 01:14;P;;;;;;
D;152;1710496;7;20080526 01:14;V;;;;;;
B;152;1710771;8;20080526 01:14;;;12;STEFAN CL;EMERALD BEACH;2456;3060;M;20080318;20080430;485000;R;R;RESIDENCE;;RM;;0;AD953798;
C;152;1710771;8;20080526 01:14;89/791843;
D;152;1710771;8;20080526 01:14;P;;;;;;
D;152;1710771;8;20080526 01:14;P;;;;;;
D;152;1710771;8;20080526 01:14;V;;;;;;
D;152;1710771;8;20080526 01:14;V;;;;;;
B;152;1708418;9;20080526 01:14;;;12;LORNE ST;LOWANNA;2450;1296;M;20080415;20080509;150000;A;R;RESIDENCE;;SP;;0;AD951562;
C;152;1708418;9;20080526 01:14;7/5/11330;
D;152;1708418;9;20080526 01:14;P;;;;;;
D;152;1708418;9;20080526 01:14;V;;;;;;
D;152;1708418;9;20080526 01:14;V;;;;;;
B;152;1705968;10;20080526 01:14;;;23;PLANTATION AVE;COFFS HARBOUR;2450;758.8;M;20080326;20080505;379000;A;R;RESIDENCE;;AA;;0;AD952429;
C;152;1705968;10;20080526 01:14;17/32322;
D;152;1705968;10;20080526 01:14;P;;;;;;
D;152;1705968;10;20080526 01:14;V;;;;;;
D;152;1705968;10;20080526 01:14;V;;;;;;
B;152;1706324;11;20080526 01:14;;;28;REDWOOD ST;COFFS HARBOUR;2450;839.1;M;20080402;20080430;318000;A;R;RESIDENCE;;AG;;0;AD963935;
C;152;1706324;11;20080526 01:14;23/262114;
D;152;1706324;11;20080526 01:14;P;;;;;;
D;152;1706324;11;20080526 01:14;V;;;;;;
D;152;1706324;11;20080526 01:14;V;;;;;;
B;152;1711448;12;20080526 01:14;;;104;EGGINS DR;ARRAWARRA;2456;48.26;H;20061222;20070314;20400000;P;3;CARAVAN PARK;;BR;;0;AD931158;
C;152;1711448;12;20080526 01:14;1, 2/571315 351/703698 WEDDING BELLS SF NO 360 Occupation Permit 13308;
D;152;1711448;12;20080526 01:14;P;;;;;;
D;152;1711448;12;20080526 01:14;V;;;;;;
B;152;1709355;13;20080526 01:14;;;70;BRUXNER PARK RD;KORORA;2450;2.381;H;20080331;20080505;1200000;R;R;RESIDENCE;;RW;;0;AD960056;
C;152;1709355;13;20080526 01:14;1/543614;
D;152;1709355;13;20080526 01:14;P;;;;;;
D;152;1709355;13;20080526 01:14;V;;;;;;
B;152;1714256;14;20080526 01:14;;;15;PULLEN ST;WOOLGOOLGA;2456;997;M;20080313;20080418;245000;A;R;RESIDENCE;;EB;;0;AD934966;
C;152;1714256;14;20080526 01:14;1/845708;
D;152;1714256;14;20080526 01:14;P;;;;;;
D;152;1714256;14;20080526 01:14;P;;;;;;
D;152;1714256;14;20080526 01:14;P;;;;;;
D;152;1714256;14;20080526 01:14;V;;;;;;
B;152;1706806;15;20080526 01:14;;3;15;SAN FRANCISCO AVE;COFFS HARBOUR;2450;;;20080409;20080507;212000;;R;RESIDENCE;3;;;0;AD966564;
C;152;1706806;15;20080526 01:14;3/SP15905;
D;152;1706806;15;20080526 01:14;P;;;;;;
D;152;1706806;15;20080526 01:14;P;;;;;;
D;152;1706806;15;20080526 01:14;V;;;;;;
B;152;1706856;16;20080526 01:14;`GREEN GARDENS';36;26;GUNDAGAI ST;COFFS HARBOUR;2450;;;20080306;20080508;250000;;3;VILLA;36;;;0;AD955874;
C;152;1706856;16;20080526 01:14;36/SP57307;
D;152;1706856;16;20080526 01:14;P;;;;;;
D;152;1706856;16;20080526 01:14;V;;;;;;
D;152;1706856;16;20080526 01:14;V;;;;;;
B;152;3016501;17;20080526 01:14;;;27 A;CUTHBERT ST;BOAMBEE EAST;2452;575.2;M;20080407;20080505;280000;A;R;RESIDENCE;;AP;;0;AD964840;
C;152;3016501;17;20080526 01:14;6242/1057020;
D;152;3016501;17;20080526 01:14;P;;;;;;
D;152;3016501;17;20080526 01:14;P;;;;;;
D;152;3016501;17;20080526 01:14;V;;;;;;
B;152;2781213;18;20080526 01:14;;;13;CORDWELL GR;BOAMBEE EAST;2452;1810;M;20080325;20080506;335500;A;R;RESIDENCE;;AP;;0;AD956918;
C;152;2781213;18;20080526 01:14;1444/1023450;
D;152;2781213;18;20080526 01:14;P;;;;;;
D;152;2781213;18;20080526 01:14;P;;;;;;
D;152;2781213;18;20080526 01:14;V;;;;;;
D;152;2781213;18;20080526 01:14;V;;;;;;
B;152;2953275;19;20080526 01:14;;1;14;HILL ST;COFFS HARBOUR;2450;;;20080417;20080507;300000;;R;RESIDENCE;1;;;0;AD953715;
C;152;2953275;19;20080526 01:14;1/SP69060;
D;152;2953275;19;20080526 01:14;P;;;;;;
D;152;2953275;19;20080526 01:14;P;;;;;;
D;152;2953275;19;20080526 01:14;V;;;;;;
B;152;3093939;20;20080526 01:14;;;32;CELESTE PL;BONVILLE;2441;653.6;M;20080409;20080507;388000;A;R;RESIDENCE;;AP;AC;0;AD950298;
C;152;3093939;20;20080526 01:14;6/1068616;
D;152;3093939;20;20080526 01:14;P;;;;;;
D;152;3093939;20;20080526 01:14;V;;;;;;
D;152;3093939;20;20080526 01:14;V;;;;;;
B;152;3104058;21;20080526 01:14;;;61;CORAL ST;CORINDI BEACH;2456;594;M;20071220;20080114;350000;Z;R;RESIDENCE;;CK;;0;AD964105;
C;152;3104058;21;20080526 01:14;9/1068769;
D;152;3104058;21;20080526 01:14;P;;;;;;
D;152;3104058;21;20080526 01:14;P;;;;;;
D;152;3104058;21;20080526 01:14;V;;;;;;
D;152;3104058;21;20080526 01:14;V;;;;;;
B;152;3358085;22;20080526 01:14;;;;ISLAND RD;SAPPHIRE BEACH;2450;820.4;M;20080207;20080414;410000;A;V;VACANT LAND;;JA;AV;0;AD918980;
C;152;3358085;22;20080526 01:14;105/1118502;
D;152;3358085;22;20080526 01:14;P;;;;;;
D;152;3358085;22;20080526 01:14;P;;;;;;
D;152;3358085;22;20080526 01:14;V;;;;;;
B;152;3356079;23;20080526 01:14;;;;SALTWATER CRES CORINDI BEACH ESTATE;CORINDI BEACH;2456;561.7;M;20080310;20080429;135000;Z;V;VACANT LAND;;CK;;0;AD930747;
C;152;3356079;23;20080526 01:14;114/1117329;
D;152;3356079;23;20080526 01:14;P;;;;;;
D;152;3356079;23;20080526 01:14;P;;;;;;
D;152;3356079;23;20080526 01:14;V;;;;;;
D;152;3356079;23;20080526 01:14;V;;;;;;
B;152;3356085;24;20080526 01:14;;;;SALTWATER CRES;CORINDI BEACH;2456;583.1;M;20080311;20080422;125000;Z;V;VACANT LAND;;CK;;0;AD952768;
C;152;3356085;24;20080526 01:14;120/1117329;
D;152;3356085;24;20080526 01:14;P;;;;;;
D;152;3356085;24;20080526 01:14;V;;;;;;
D;152;3356085;24;20080526 01:14;V;;;;;;
B;152;3384940;25;20080526 01:14;;;;BUCCA RD;NANA GLEN;2450;40.05;H;20080206;20080402;280000;;V;VACANT LAND;;;;0;AD875962;
C;152;3384940;25;20080526 01:14;200/1116432;
D;152;3384940;25;20080526 01:14;P;;;;;;
D;152;3384940;25;20080526 01:14;P;;;;;;
D;152;3384940;25;20080526 01:14;V;;;;;;
B;152;3384950;26;20080526 01:14;;;;ROWSELLS RD;KORORA;2450;9013;M;20080326;20080501;295000;;V;VACANT LAND;;;;0;AD940401;
C;152;3384950;26;20080526 01:14;22/1121715;
D;152;3384950;26;20080526 01:14;P;;;;;;
D;152;3384950;26;20080526 01:14;V;;;;;;
B;152;3379816;27;20080526 01:14;;4;23;NELSON ST;WOOLGOOLGA;2456;;;20080404;20080509;200000;;R;RESIDENCE;4;;;0;AD966290;
C;152;3379816;27;20080526 01:14;4/SP80439;
D;152;3379816;27;20080526 01:14;P;;;;;;
D;152;3379816;27;20080526 01:14;V;;;;;;
B;152;3379949;28;20080526 01:14;;;;PADDYMELON CCT;BONVILLE;2441;784.4;M;20071026;20080514;215000;;V;VACANT LAND;;;;0;AD963828;
C;152;3379949;28;20080526 01:14;26/1125038;
D;152;3379949;28;20080526 01:14;P;;;;;;
D;152;3379949;28;20080526 01:14;V;;;;;;
D;152;3379949;28;20080526 01:14;V;;;;;;
B;152;3379949;29;20080526 01:14;;;;PADDYMELON CCT;BONVILLE;2441;784.4;M;20080507;20080514;107500;;V;VACANT LAND;;;;50;AD963829;
C;152;3379949;29;20080526 01:14;26/1125038;
D;152;3379949;29;20080526 01:14;P;;;;;;
D;152;3379949;29;20080526 01:14;P;;;;;;
D;152;3379949;29;20080526 01:14;V;;;;;;
D;152;3379949;29;20080526 01:14;V;;;;;;
