A;243;20080407 01:20;VALNET;
B;243;2645551;1;20080407 01:20;;;380;MOORE ST;HAY;2711;771.4;M;20080130;20080307;73000;Z;R;RESIDENCE;;AA;;0;AD850883;
C;243;2645551;1;20080407 01:20;2/216583;
D;243;2645551;1;20080407 01:20;P;;;;;;
D;243;2645551;1;20080407 01:20;V;;;;;;
B;243;2645792;2;20080407 01:20;;;420;MACAULEY ST;HAY;2711;1431;M;20080207;20080314;330000;Z;R;RESIDENCE;;AA;;0;AD860779;
C;243;2645792;2;20080407 01:20;1/154346;
D;243;2645792;2;20080407 01:20;P;;;;;;
D;243;2645792;2;20080407 01:20;P;;;;;;
D;243;2645792;2;20080407 01:20;V;;;;;;
D;243;2645792;2;20080407 01:20;V;;;;;;
B;243;2645919;3;20080407 01:20;;;372;STURT PL;HAY;2711;500.6;M;20080226;20080313;39000;Z;R;RESIDENCE;;AA;;0;AD855354;
C;243;2645919;3;20080407 01:20;1/111828;
D;243;2645919;3;20080407 01:20;P;;;;;;
D;243;2645919;3;20080407 01:20;V;;;;;;
B;243;3295644;4;20080407 01:20;;6;449;CADELL ST;HAY;2711;;;20080215;20080317;86667;;R;RESIDENCE;6;;;0;AD857616;
C;243;3295644;4;20080407 01:20;6/SP78414;
D;243;3295644;4;20080407 01:20;P;;;;;;
D;243;3295644;4;20080407 01:20;V;;;;;;
Z;20;4;4;10;
