A;529;20080630 01:21;VALNET;
B;529;430809;1;20080630 01:21;;;20;BELMORE ST;GOULBURN;2580;803.1;M;20080424;20080520;220000;A;R;RESIDENCE;;AD;;0;AE24714;
C;529;430809;1;20080630 01:21;4/38117;
D;529;430809;1;20080630 01:21;P;;;;;;
D;529;430809;1;20080630 01:21;V;;;;;;
B;529;433044;2;20080630 01:21;;;1;ELIZABETH ST;GOULBURN;2580;566.7;M;20080522;20080616;167000;A;R;RESIDENCE;;AG;;0;AE35231;
C;529;433044;2;20080630 01:21;3/135862;
D;529;433044;2;20080630 01:21;P;;;;;;
D;529;433044;2;20080630 01:21;V;;;;;;
D;529;433044;2;20080630 01:21;V;;;;;;
B;529;430976;3;20080630 01:21;;;169;BOURKE ST;GOULBURN;2580;302.6;M;20080507;20080606;300000;B;3;SHOP;;BG;;0;AE38734;
C;529;430976;3;20080630 01:21;1/198850;
D;529;430976;3;20080630 01:21;P;;;;;;
D;529;430976;3;20080630 01:21;V;;;;;;
B;529;431002;4;20080630 01:21;;;278;BOURKE ST;GOULBURN;2580;551;M;20080506;20080612;260000;A;R;RESIDENCE;;AD;;0;AE25557;
C;529;431002;4;20080630 01:21;1/112575;
D;529;431002;4;20080630 01:21;P;;;;;;
D;529;431002;4;20080630 01:21;V;;;;;;
D;529;431002;4;20080630 01:21;V;;;;;;
B;529;433316;5;20080630 01:21;;;98;FAITHFULL ST;GOULBURN;2580;644.6;M;20080320;20080618;295000;A;R;RESIDENCE;;AG;;0;AE39484;
C;529;433316;5;20080630 01:21;4/785799;
D;529;433316;5;20080630 01:21;P;;;;;;
D;529;433316;5;20080630 01:21;V;;;;;;
B;529;433321;6;20080630 01:21;;;116;FAITHFULL ST;GOULBURN;2580;809;M;20080411;20080518;222000;A;R;RESIDENCE;;AG;;0;AE26162;
C;529;433321;6;20080630 01:21;1, 2/111840;
D;529;433321;6;20080630 01:21;P;;;;;;
D;529;433321;6;20080630 01:21;P;;;;;;
D;529;433321;6;20080630 01:21;V;;;;;;
D;529;433321;6;20080630 01:21;V;;;;;;
B;529;431339;7;20080630 01:21;;;5;BUFFALO CRES;GOULBURN;2580;524.8;M;20080519;20080616;168000;A;R;RESIDENCE;;AC;;0;AE31067;
C;529;431339;7;20080630 01:21;18/32652;
D;529;431339;7;20080630 01:21;P;;;;;;
D;529;431339;7;20080630 01:21;V;;;;;;
D;529;431339;7;20080630 01:21;V;;;;;;
D;529;431339;7;20080630 01:21;V;;;;;;
B;529;433832;8;20080630 01:21;;;147;GOLDSMITH ST;GOULBURN;2580;809.43;M;20080428;20080602;246000;A;R;RESIDENCE;;AD;;0;AE26196;
C;529;433832;8;20080630 01:21;10/48/758468;
D;529;433832;8;20080630 01:21;P;;;;;;
D;529;433832;8;20080630 01:21;P;;;;;;
D;529;433832;8;20080630 01:21;V;;;;;;
D;529;433832;8;20080630 01:21;V;;;;;;
B;529;431852;9;20080630 01:21;;;155;CLIFFORD ST;GOULBURN;2580;202.3;M;20080519;20080610;180000;A;R;RESIDENCE;;AW;;0;AE30108;
C;529;431852;9;20080630 01:21;2/231700;
D;529;431852;9;20080630 01:21;P;;;;;;
D;529;431852;9;20080630 01:21;V;;;;;;
B;529;437190;10;20080630 01:21;;;21;REX ST;GOULBURN;2580;669;M;20080502;20080530;240000;A;R;RESIDENCE;;AM;;0;AE33411;
C;529;437190;10;20080630 01:21;5/258898;
D;529;437190;10;20080630 01:21;P;;;;;;
D;529;437190;10;20080630 01:21;P;;;;;;
D;529;437190;10;20080630 01:21;V;;;;;;
B;529;437404;11;20080630 01:21;;;21;RUBY ST;GOULBURN;2580;513.3;M;20080423;20080528;170000;A;R;RESIDENCE;;AC;;0;AE34697;
C;529;437404;11;20080630 01:21;20/2/192819;
D;529;437404;11;20080630 01:21;P;;;;;;
D;529;437404;11;20080630 01:21;P;;;;;;
D;529;437404;11;20080630 01:21;V;;;;;;
