A;244;20080316 01:27;VALNET;
B;244;2648491;1;20080316 01:27;;;;SLEE ST;FIFIELD;2875;2024;M;20080111;20080219;7500;R;V;VACANT LAND;;FA;;0;AD820939;
C;244;2648491;1;20080316 01:27;11, 12/2/758408;
D;244;2648491;1;20080316 01:27;P;;;;;;
D;244;2648491;1;20080316 01:27;P;;;;;;
D;244;2648491;1;20080316 01:27;V;;;;;;
B;244;2648501;2;20080316 01:27;;;;MELROSE ST;FIFIELD;2875;1012;M;20080111;20080219;7500;R;V;VACANT LAND;;FA;;0;AD820939;
C;244;2648501;2;20080316 01:27;21/5/758408;
D;244;2648501;2;20080316 01:27;P;;;;;;
D;244;2648501;2;20080316 01:27;P;;;;;;
D;244;2648501;2;20080316 01:27;V;;;;;;
B;244;2648618;3;20080316 01:27;;;;"MINIMANNA";BURCHER;2671;1741;H;20071221;20080201;1563347;R;R;RESIDENCE;;RJ;;0;AD776341;
C;244;2648618;3;20080316 01:27;15/652759 1, 3, 4, 5, 7, 12, 13, 14/753109;
D;244;2648618;3;20080316 01:27;P;;;;;;
D;244;2648618;3;20080316 01:27;V;;;;;;
B;244;2648795;4;20080316 01:27;;;;PART "MEDINA";BURGOONEY;2669;180.1;H;20070827;20080118;1930000;R;3;FARM;;RB;;0;AD739485;
C;244;2648795;4;20080316 01:27;31/752345;
D;244;2648795;4;20080316 01:27;P;;;;;;
D;244;2648795;4;20080316 01:27;V;;;;;;
B;244;2649076;5;20080316 01:27;;;167;BATHURST ST;CONDOBOLIN;2877;765.1;M;20080123;20080220;173000;Z;R;RESIDENCE;;CC;;0;AD805335;
C;244;2649076;5;20080316 01:27;2/508598;
D;244;2649076;5;20080316 01:27;P;;;;;;
D;244;2649076;5;20080316 01:27;V;;;;;;
B;244;2649392;6;20080316 01:27;;;1;CUNNINGHAM ST;CONDOBOLIN;2877;733.5;M;20080121;20080227;63000;Z;R;RESIDENCE;;CB;;0;AD807641;
C;244;2649392;6;20080316 01:27;2/229253;
D;244;2649392;6;20080316 01:27;P;;;;;;
D;244;2649392;6;20080316 01:27;V;;;;;;
D;244;2649392;6;20080316 01:27;V;;;;;;
B;244;2647232;7;20080316 01:27;;;;PART "MEDINA";BURGOONEY;2669;311.2;H;20070827;20080118;1930000;R;3;FARM;;RB;;0;AD739485;
C;244;2647232;7;20080316 01:27;7/752324;
D;244;2647232;7;20080316 01:27;P;;;;;;
D;244;2647232;7;20080316 01:27;V;;;;;;
B;244;2650215;8;20080316 01:27;;;136;ORANGE ST;CONDOBOLIN;2877;651.3;M;20080123;20080220;46500;Z;R;RESIDENCE;;CC;;0;AD814201;
C;244;2650215;8;20080316 01:27;18/35507;
D;244;2650215;8;20080316 01:27;P;;;;;;
D;244;2650215;8;20080316 01:27;P;;;;;;
D;244;2650215;8;20080316 01:27;P;;;;;;
D;244;2650215;8;20080316 01:27;V;;;;;;
D;244;2650215;8;20080316 01:27;V;;;;;;
B;244;2647628;9;20080316 01:27;;;37;CONAPAIRA ST;LAKE CARGELLIGO;2672;2023;M;20080303;20080303;88000;Z;R;RESIDENCE;;LA;;0;AD818564;
C;244;2647628;9;20080316 01:27;6/54/758595;
D;244;2647628;9;20080316 01:27;P;;;;;;
D;244;2647628;9;20080316 01:27;P;;;;;;
D;244;2647628;9;20080316 01:27;P;;;;;;
D;244;2647628;9;20080316 01:27;V;;;;;;
D;244;2647628;9;20080316 01:27;V;;;;;;
D;244;2647628;9;20080316 01:27;V;;;;;;
B;244;2650345;10;20080316 01:27;;;47;TURNER ST;CONDOBOLIN;2877;1694;M;20080123;20080221;272500;Z;R;RESIDENCE;;CF;;0;AD797476;
C;244;2650345;10;20080316 01:27;3/848706;
D;244;2650345;10;20080316 01:27;P;;;;;;
D;244;2650345;10;20080316 01:27;V;;;;;;
D;244;2650345;10;20080316 01:27;V;;;;;;
B;244;3371116;11;20080316 01:27;;;;PART 'MEDINA';BURGOONEY;2669;424.11;H;20070827;20080118;490000;;3;FARM;;;;0;AD739392;
C;244;3371116;11;20080316 01:27;21/752345;
D;244;3371116;11;20080316 01:27;P;;;;;;
D;244;3371116;11;20080316 01:27;V;;;;;;
D;244;3371116;11;20080316 01:27;V;;;;;;
B;244;3371117;12;20080316 01:27;;;;PART "MEDINA";BURGOONEY;2669;1528.85;H;20070827;20080118;1930000;;3;FARM;;;;0;AD739485;
C;244;3371117;12;20080316 01:27;18, 19, 20, 46/752345 12/752359;
D;244;3371117;12;20080316 01:27;P;;;;;;
D;244;3371117;12;20080316 01:27;V;;;;;;
D;244;3371117;12;20080316 01:27;V;;;;;;
B;244;3371550;13;20080316 01:27;;;;"MELROSE";CONDOBOLIN;2877;174.97;H;20071012;20080115;150000;;3;FARM;;;;0;AD727300;
C;244;3371550;13;20080316 01:27;2/536143;
D;244;3371550;13;20080316 01:27;P;;;;;;
D;244;3371550;13;20080316 01:27;P;;;;;;
D;244;3371550;13;20080316 01:27;V;;;;;;
B;244;2922524;14;20080316 01:27;;;;FLEMINGTON;TULLAMORE;2874;1590;H;20071221;20080215;1512665;R;R;RESIDENCE;;RX;;0;AD797865;
C;244;2922524;14;20080316 01:27;1/652705 1, 2, 3, 4, 5, 11/754021;
D;244;2922524;14;20080316 01:27;P;;;;;;
D;244;2922524;14;20080316 01:27;V;;;;;;
Z;72;14;14;42;
