A;013;20080216 01:08;VALNET;
B;013;308072;1;20080216 01:08;;31;12;GOLDENS RD;FORSTER;2428;;;20071211;20080131;134500;;R;RESIDENCE;31;;;0;AD745290;
C;013;308072;1;20080216 01:08;31/SP35424;
D;013;308072;1;20080216 01:08;P;;;;;;
D;013;308072;1;20080216 01:08;V;;;;;;
B;013;308265;2;20080216 01:08;;;4;HAWAII AVE;FORSTER;2428;682.9;M;20071224;20080129;310000;A;R;RESIDENCE;;DN;;0;AD726861;
C;013;308265;2;20080216 01:08;30/201145;
D;013;308265;2;20080216 01:08;P;;;;;;
D;013;308265;2;20080216 01:08;P;;;;;;
D;013;308265;2;20080216 01:08;V;;;;;;
B;013;305745;3;20080216 01:08;;;1;AFFLECK CL;FORSTER;2428;688.7;M;20071207;20080118;567500;A;R;RESIDENCE;;AG;;0;AD739806;
C;013;305745;3;20080216 01:08;146/706514;
D;013;305745;3;20080216 01:08;P;;;;;;
D;013;305745;3;20080216 01:08;P;;;;;;
D;013;305745;3;20080216 01:08;V;;;;;;
B;013;305753;4;20080216 01:08;;;15;AKALA AVE;FORSTER;2428;588;M;20080121;20080201;363000;A;R;RESIDENCE;;AG;;0;AD748485;
C;013;305753;4;20080216 01:08;23/846824;
D;013;305753;4;20080216 01:08;P;;;;;;
D;013;305753;4;20080216 01:08;P;;;;;;
D;013;305753;4;20080216 01:08;V;;;;;;
D;013;305753;4;20080216 01:08;V;;;;;;
B;013;306519;5;20080216 01:08;;;85;BRECKENRIDGE ST;FORSTER;2428;562.8;M;20071205;20071220;185000;A;R;RESIDENCE;;AH;;0;AD746821;
C;013;306519;5;20080216 01:08;28/18964;
D;013;306519;5;20080216 01:08;P;;;;;;
D;013;306519;5;20080216 01:08;P;;;;;;
D;013;306519;5;20080216 01:08;V;;;;;;
B;013;306569;6;20080216 01:08;LYNTON LODGE;5;36;BRECKENRIDGE ST;FORSTER;2428;;;20071129;20080118;160000;;R;RESIDENCE;5;;;0;AD724958;
C;013;306569;6;20080216 01:08;5/SP44870;
D;013;306569;6;20080216 01:08;P;;;;;;
D;013;306569;6;20080216 01:08;V;;;;;;
B;013;306896;7;20080216 01:08;;2;15;CAPRI AVE;FORSTER;2428;;;20071122;20080118;252000;;R;RESIDENCE;2;;;0;AD727195;
C;013;306896;7;20080216 01:08;2/SP40682;
D;013;306896;7;20080216 01:08;P;;;;;;
D;013;306896;7;20080216 01:08;P;;;;;;
D;013;306896;7;20080216 01:08;V;;;;;;
B;013;307126;8;20080216 01:08;;;33;CHURCHILL RD;FORSTER;2428;556.4;M;20071108;20080115;521000;A;R;RESIDENCE;;ER;;0;AD742958;
C;013;307126;8;20080216 01:08;17/30166;
D;013;307126;8;20080216 01:08;P;;;;;;
D;013;307126;8;20080216 01:08;V;;;;;;
