A;226;20080324 01:19;VALNET;
B;226;2591023;1;20080324 01:19;;;11;BADGALLY RD;THE OAKS;2570;983;M;20071105;20071219;321500;A;R;RESIDENCE;;AS;;0;AD684373;
C;226;2591023;1;20080324 01:19;8/250428;
D;226;2591023;1;20080324 01:19;P;;;;;;
D;226;2591023;1;20080324 01:19;V;;;;;;
D;226;2591023;1;20080324 01:19;V;;;;;;
B;226;2593825;2;20080324 01:19;;;288;DOUGLAS PARK DR;DOUGLAS PARK;2569;8340;M;20080130;20080305;480000;R;R;RESIDENCE;;TD;RR;0;AD820473;
C;226;2593825;2;20080324 01:19;3/205275;
D;226;2593825;2;20080324 01:19;P;;;;;;
D;226;2593825;2;20080324 01:19;P;;;;;;
D;226;2593825;2;20080324 01:19;V;;;;;;
B;226;2598508;3;20080324 01:19;;;65;MOULDERS RD;ORANGEVILLE;2570;2.023;H;20080131;20080222;641260;S;R;RESIDENCE;;SJ;RR;0;AD824160;
C;226;2598508;3;20080324 01:19;1/554608;
D;226;2598508;3;20080324 01:19;P;;;;;;
D;226;2598508;3;20080324 01:19;P;;;;;;
D;226;2598508;3;20080324 01:19;V;;;;;;
D;226;2598508;3;20080324 01:19;V;;;;;;
B;226;2598687;4;20080324 01:19;;;4;NARELLE PL;SILVERDALE;2752;4006;M;20070711;20070821;500000;R;R;RESIDENCE;;RW;;0;AD831761;
C;226;2598687;4;20080324 01:19;28/777864;
D;226;2598687;4;20080324 01:19;P;;;;;;
D;226;2598687;4;20080324 01:19;P;;;;;;
D;226;2598687;4;20080324 01:19;V;;;;;;
D;226;2598687;4;20080324 01:19;V;;;;;;
B;226;2601724;5;20080324 01:19;;10;355;SPRING CREEK RD;MOUNT HUNTER;2570;1;H;20080131;20080229;905000;R;R;RESIDENCE;;RU;;0;AD827352;
C;226;2601724;5;20080324 01:19;10/270226;
D;226;2601724;5;20080324 01:19;P;;;;;;
D;226;2601724;5;20080324 01:19;P;;;;;;
D;226;2601724;5;20080324 01:19;V;;;;;;
D;226;2601724;5;20080324 01:19;V;;;;;;
B;226;2599361;6;20080324 01:19;;;7 A;PARK ST;TAHMOOR;2573;489.5;M;20080111;20080306;251000;A;R;RESIDENCE;;AR;AC;0;AD820050;
C;226;2599361;6;20080324 01:19;2/1012780;
D;226;2599361;6;20080324 01:19;P;;;;;;
D;226;2599361;6;20080324 01:19;V;;;;;;
B;226;2599456;7;20080324 01:19;;;25;PEPPERCORN AVE;MOUNT HUNTER;2570;1107;M;20071210;20080125;389000;A;R;RESIDENCE;;AJ;;0;AD826938;
C;226;2599456;7;20080324 01:19;22/258593;
D;226;2599456;7;20080324 01:19;P;;;;;;
D;226;2599456;7;20080324 01:19;V;;;;;;
D;226;2599456;7;20080324 01:19;V;;;;;;
B;226;2599697;8;20080324 01:19;;;1;PRINCE ST;PICTON;2571;796.7;M;20070904;20080125;495000;A;R;RESIDENCE;;AM;;0;AD826369;
C;226;2599697;8;20080324 01:19;1/201413;
D;226;2599697;8;20080324 01:19;P;;;;;;
D;226;2599697;8;20080324 01:19;P;;;;;;
D;226;2599697;8;20080324 01:19;V;;;;;;
D;226;2599697;8;20080324 01:19;V;;;;;;
B;226;3162146;9;20080324 01:19;;;1;MCBRIEN PL;THE OAKS;2570;700.2;M;20071207;20080307;440000;A;R;RESIDENCE;;AS;;0;AD827637;
C;226;3162146;9;20080324 01:19;1/1078702;
D;226;3162146;9;20080324 01:19;P;;;;;;
D;226;3162146;9;20080324 01:19;P;;;;;;
D;226;3162146;9;20080324 01:19;V;;;;;;
D;226;3162146;9;20080324 01:19;V;;;;;;
B;226;3038712;10;20080324 01:19;;;2;STONEQUARRY CREEK RD;PICTON;2571;4000;M;20071221;20080303;730000;R;R;RESIDENCE;;RT;;0;AD830804;
C;226;3038712;10;20080324 01:19;31/285800;
D;226;3038712;10;20080324 01:19;P;;;;;;
D;226;3038712;10;20080324 01:19;P;;;;;;
D;226;3038712;10;20080324 01:19;V;;;;;;
D;226;3038712;10;20080324 01:19;V;;;;;;
B;226;3203481;11;20080324 01:19;;;26;STARGARD CRES;PICTON;2571;3056;M;20080204;20080307;375000;R;V;VACANT LAND;;RU;RV;0;AD820647;
C;226;3203481;11;20080324 01:19;18/1087690;
D;226;3203481;11;20080324 01:19;P;;;;;;
D;226;3203481;11;20080324 01:19;P;;;;;;
D;226;3203481;11;20080324 01:19;V;;;;;;
Z;62;11;11;38;
