A;666;20080407 01:21;VALNET;
B;666;2765616;1;20080407 01:21;;;16;MYNDEE AVE;HILLVUE;2340;609.4;M;20070627;20070801;256000;A;R;RESIDENCE;;AH;;0;AD666979;
C;666;2765616;1;20080407 01:21;66/260244;
D;666;2765616;1;20080407 01:21;P;;;;;;
D;666;2765616;1;20080407 01:21;V;;;;;;
B;666;2768283;2;20080407 01:21;;;53;RODERICK ST;EAST TAMWORTH;2340;727.2;M;20080206;20080229;280000;A;R;RESIDENCE;;ET;;0;AD841034;
C;666;2768283;2;20080407 01:21;B/335452;
D;666;2768283;2;20080407 01:21;P;;;;;;
D;666;2768283;2;20080407 01:21;P;;;;;;
D;666;2768283;2;20080407 01:21;V;;;;;;
B;666;2768363;3;20080407 01:21;;;10;SALO CRES;CALALA;2340;901;M;20080123;20080313;225000;A;R;RESIDENCE;;AP;;0;AD844171;
C;666;2768363;3;20080407 01:21;5/247630;
D;666;2768363;3;20080407 01:21;P;;;;;;
D;666;2768363;3;20080407 01:21;P;;;;;;
D;666;2768363;3;20080407 01:21;V;;;;;;
B;666;2766487;4;20080407 01:21;;;72;PANORAMA RD;CALALA;2340;790.4;M;20071212;20071220;205000;A;R;RESIDENCE;;AP;;0;AD852982;
C;666;2766487;4;20080407 01:21;2/243216;
D;666;2766487;4;20080407 01:21;P;;;;;;
D;666;2766487;4;20080407 01:21;P;;;;;;
D;666;2766487;4;20080407 01:21;V;;;;;;
B;666;2769112;5;20080407 01:21;;;6;UPPER ST;NORTH TAMWORTH;2340;600.7;M;20080201;20080310;252000;A;R;RESIDENCE;;NT;;0;AD855744;
C;666;2769112;5;20080407 01:21;A/402616;
D;666;2769112;5;20080407 01:21;P;;;;;;
D;666;2769112;5;20080407 01:21;P;;;;;;
D;666;2769112;5;20080407 01:21;V;;;;;;
D;666;2769112;5;20080407 01:21;V;;;;;;
B;666;2769963;6;20080407 01:21;;;96;WILBURTREE ST;SOUTH TAMWORTH;2340;588.1;M;20080117;20080229;257000;A;R;RESIDENCE;;AL;;0;AD849058;
C;666;2769963;6;20080407 01:21;2/I/30697;
D;666;2769963;6;20080407 01:21;P;;;;;;
D;666;2769963;6;20080407 01:21;V;;;;;;
D;666;2769963;6;20080407 01:21;V;;;;;;
B;666;2767968;7;20080407 01:21;;;7;RIDGE ST;WEST TAMWORTH;2340;594.4;M;20080123;20080311;175000;A;R;RESIDENCE;;AA;;0;AD853539;
C;666;2767968;7;20080407 01:21;27/217274;
D;666;2767968;7;20080407 01:21;P;;;;;;
D;666;2767968;7;20080407 01:21;P;;;;;;
D;666;2767968;7;20080407 01:21;V;;;;;;
B;666;2885537;8;20080407 01:21;;;18 A;THE RETREAT;HILLVUE;2340;485.5;M;20080208;20080310;275000;A;R;RESIDENCE;;AH;;0;AD848950;
C;666;2885537;8;20080407 01:21;401/1037450;
D;666;2885537;8;20080407 01:21;P;;;;;;
D;666;2885537;8;20080407 01:21;V;;;;;;
D;666;2885537;8;20080407 01:21;V;;;;;;
B;666;3146569;9;20080407 01:21;"ROCKEBY" & "INOTES PARK";;;MONERAY RD;LOOMBERAH;2340;101.8;H;20080304;20080317;880000;R;3;FARM;;HC;;0;AD846567;
C;666;3146569;9;20080407 01:21;3/716702;
D;666;3146569;9;20080407 01:21;P;;;;;;
D;666;3146569;9;20080407 01:21;P;;;;;;
D;666;3146569;9;20080407 01:21;V;;;;;;
D;666;3146569;9;20080407 01:21;V;;;;;;
B;666;3369330;10;20080407 01:21;;;11 A;CHELMSFORD ST;KOOTINGAL;2352;1857;M;20070918;20080317;82000;Z;V;VACANT LAND;;ZK;;0;AD841710;
C;666;3369330;10;20080407 01:21;2492/1123031;
D;666;3369330;10;20080407 01:21;P;;;;;;
D;666;3369330;10;20080407 01:21;P;;;;;;
D;666;3369330;10;20080407 01:21;V;;;;;;
D;666;3369330;10;20080407 01:21;V;;;;;;
B;666;3369341;11;20080407 01:21;;;22;PIPER ST;NORTH TAMWORTH;2340;404.7;M;20070830;20080314;325000;A;R;RESIDENCE;;NT;;0;AD850374;
C;666;3369341;11;20080407 01:21;70/1123106;
D;666;3369341;11;20080407 01:21;P;;;;;;
D;666;3369341;11;20080407 01:21;P;;;;;;
D;666;3369341;11;20080407 01:21;V;;;;;;
D;666;3369341;11;20080407 01:21;V;;;;;;
B;666;3341271;12;20080407 01:21;;;1;BISHOP KENNEDY CL;OXLEY VALE;2340;797;M;20080111;20080222;87000;A;R;RESIDENCE;;AT;;0;AD852433;
C;666;3341271;12;20080407 01:21;14/1117506;
D;666;3341271;12;20080407 01:21;P;;;;;;
D;666;3341271;12;20080407 01:21;V;;;;;;
B;666;3328371;13;20080407 01:21;;1;4;WOODSTOCK ST;SOUTH TAMWORTH;2340;;;20080214;20080313;131750;;R;RESIDENCE;1;;;0;AD849705;
C;666;3328371;13;20080407 01:21;1/SP79040;
D;666;3328371;13;20080407 01:21;P;;;;;;
D;666;3328371;13;20080407 01:21;V;;;;;;
D;666;3328371;13;20080407 01:21;V;;;;;;
B;666;3375672;14;20080407 01:21;APPLEDORE;;190;APPLEDORE RD;BARRABA;2347;1430.735;H;20061220;20061220;3420000;;3;FARM;;;;0;AD776405;
C;666;3375672;14;20080407 01:21;1/112851 19, 20, 21, 22, 23, 37, 38, 93, 96, 121, 122, 150, 169, 196, ;
C;666;3375672;14;20080407 01:21;197, 206, 213, 247/752197 11/828230 10/1046176;
D;666;3375672;14;20080407 01:21;P;;;;;;
D;666;3375672;14;20080407 01:21;V;;;;;;
B;666;3375673;15;20080407 01:21;;;;"TE WHARE";BARRABA;2347;190.858;H;20061220;20061220;1046000;;3;FARM;;;;0;AD776363;
C;666;3375673;15;20080407 01:21;43/661440 33, 34, 170/752170;
D;666;3375673;15;20080407 01:21;P;;;;;;
D;666;3375673;15;20080407 01:21;V;;;;;;
B;666;3375684;16;20080407 01:21;;;;NEW ENGLAND HWY N;KOOTINGAL;2352;4.198;H;20071212;20080123;177500;;V;VACANT LAND;;;;0;AD821097;
C;666;3375684;16;20080407 01:21;47/236508;
D;666;3375684;16;20080407 01:21;P;;;;;;
D;666;3375684;16;20080407 01:21;P;;;;;;
D;666;3375684;16;20080407 01:21;V;;;;;;
B;666;1842519;17;20080407 01:21;YARRAWONGA;;;OLD BUNDARRA RD;BARRABA;2347;729.1;H;20080130;20080222;420000;R;3;FARM;;DD;;0;AD856835;
C;666;1842519;17;20080407 01:21;2/530408 63, 67, 102/752200 101/752205;
D;666;1842519;17;20080407 01:21;P;;;;;;
D;666;1842519;17;20080407 01:21;P;;;;;;
D;666;1842519;17;20080407 01:21;V;;;;;;
B;666;1841325;18;20080407 01:21;;;29;ALICE ST;BARRABA;2347;1960;M;20080208;20080325;28000;Z;V;VACANT LAND;;ZJ;;0;AD856618;
C;666;1841325;18;20080407 01:21;5, 6/243146;
D;666;1841325;18;20080407 01:21;P;;;;;;
D;666;1841325;18;20080407 01:21;V;;;;;;
B;666;1876421;19;20080407 01:21;;;1164;DURI-DUNGOWAN RD;TIMBUMBURI;2340;182;H;20080221;20080327;1700000;R;R;RESIDENCE;;RD;;0;AD854600;
C;666;1876421;19;20080407 01:21;1, 2, 3/262919;
D;666;1876421;19;20080407 01:21;P;;;;;;
D;666;1876421;19;20080407 01:21;P;;;;;;
D;666;1876421;19;20080407 01:21;V;;;;;;
B;666;1871302;20;20080407 01:21;;;;BARRY RD, "THE CLIFFS";HANGING ROCK;2340;1288;H;20071204;20080131;1900000;R;3;FARM;;GT;;0;AD845782;
C;666;1871302;20;20080407 01:21;19/753717;
D;666;1871302;20;20080407 01:21;P;;;;;;
D;666;1871302;20;20080407 01:21;P;;;;;;
D;666;1871302;20;20080407 01:21;V;;;;;;
D;666;1871302;20;20080407 01:21;V;;;;;;
B;666;1873879;21;20080407 01:21;;;185;FISHERS LANE;LOOMBERAH;2340;40.13;H;20071129;20071217;850000;R;R;RESIDENCE;;HC;;0;AD848140;
C;666;1873879;21;20080407 01:21;2/572552;
D;666;1873879;21;20080407 01:21;P;;;;;;
D;666;1873879;21;20080407 01:21;V;;;;;;
B;666;1873953;22;20080407 01:21;;;31;TULLAMORE RD;LOOMBERAH;2340;2.022;H;20080229;20080314;320000;R;R;RESIDENCE;;FL;;0;AD846225;
C;666;1873953;22;20080407 01:21;10/816506;
D;666;1873953;22;20080407 01:21;P;;;;;;
D;666;1873953;22;20080407 01:21;P;;;;;;
D;666;1873953;22;20080407 01:21;V;;;;;;
D;666;1873953;22;20080407 01:21;V;;;;;;
B;666;1871462;23;20080407 01:21;;;5;NUNDLE RD;WOOLOMIN;2340;2023;M;20080304;20080320;60000;Z;R;RESIDENCE;;ZW;;0;AD849220;
C;666;1871462;23;20080407 01:21;3/7/759117;
D;666;1871462;23;20080407 01:21;P;;;;;;
D;666;1871462;23;20080407 01:21;V;;;;;;
B;666;1871527;24;20080407 01:21;;;;BARRY RD;NUNDLE;2340;388.1;H;20071204;20080131;1900000;R;3;FARM;;GT;;0;AD845782;
C;666;1871527;24;20080407 01:21;31/753722;
D;666;1871527;24;20080407 01:21;P;;;;;;
D;666;1871527;24;20080407 01:21;P;;;;;;
D;666;1871527;24;20080407 01:21;V;;;;;;
D;666;1871527;24;20080407 01:21;V;;;;;;
B;666;1876741;25;20080407 01:21;HYLAND;;331;WARRAL-BITHRAMERE RD;WARRAL;2340;87.21;H;20071205;20080206;650000;R;3;FARM;;SF;RGI;0;4537494;
C;666;1876741;25;20080407 01:21;PT FARM 29 PH WARRAL;
D;666;1876741;25;20080407 01:21;P;;;;;;
D;666;1876741;25;20080407 01:21;V;;;;;;
D;666;1876741;25;20080407 01:21;V;;;;;;
B;666;1872589;26;20080407 01:21;;;;DUNGOWAN-NOWENDOC RD;DUNGOWAN;2340;391.1;H;20080219;20080320;450000;R;3;FARM;;GT;;50;AD856626;
C;666;1872589;26;20080407 01:21;33/755322;
D;666;1872589;26;20080407 01:21;P;;;;;;
D;666;1872589;26;20080407 01:21;P;;;;;;
D;666;1872589;26;20080407 01:21;V;;;;;;
D;666;1872589;26;20080407 01:21;V;;;;;;
D;666;1872589;26;20080407 01:21;V;;;;;;
D;666;1872589;26;20080407 01:21;V;;;;;;
B;666;1875335;27;20080407 01:21;;;147;BACK KOOTINGAL RD;NEMINGHA;2340;1.338;H;20080109;20080225;205000;R;R;RESIDENCE;;FB;;0;AD849374;
C;666;1875335;27;20080407 01:21;1/214234;
D;666;1875335;27;20080407 01:21;P;;;;;;
D;666;1875335;27;20080407 01:21;P;;;;;;
D;666;1875335;27;20080407 01:21;V;;;;;;
D;666;1875335;27;20080407 01:21;V;;;;;;
B;666;1862925;28;20080407 01:21;;;11;MARKET ST;MANILLA;2346;796.7;M;20080215;20080314;80000;Z;R;RESIDENCE;;ZF;;0;AD844418;
C;666;1862925;28;20080407 01:21;Y/163182;
D;666;1862925;28;20080407 01:21;P;;;;;;
D;666;1862925;28;20080407 01:21;V;;;;;;
D;666;1862925;28;20080407 01:21;V;;;;;;
B;666;1862959;29;20080407 01:21;;;31;MERINDAH AVE;MANILLA;2346;852.2;M;20080304;20080310;50000;Z;V;VACANT LAND;;ZE;;0;AD854187;
C;666;1862959;29;20080407 01:21;197/262735;
D;666;1862959;29;20080407 01:21;P;;;;;;
D;666;1862959;29;20080407 01:21;P;;;;;;
D;666;1862959;29;20080407 01:21;V;;;;;;
D;666;1862959;29;20080407 01:21;V;;;;;;
B;666;2757694;30;20080407 01:21;;;11;CHARLES COXEN CL;OXLEY VALE;2340;684.8;M;20080206;20080312;277000;A;R;RESIDENCE;;AS;;0;AD855656;
C;666;2757694;30;20080407 01:21;115/800642;
D;666;2757694;30;20080407 01:21;P;;;;;;
D;666;2757694;30;20080407 01:21;P;;;;;;
D;666;2757694;30;20080407 01:21;V;;;;;;
B;666;2757716;31;20080407 01:21;;;12;CHELMSFORD ST;EAST TAMWORTH;2340;809.4;M;20080201;20080307;360000;A;R;RESIDENCE;;AY;;0;AD857502;
C;666;2757716;31;20080407 01:21;20, 22/437;
D;666;2757716;31;20080407 01:21;P;;;;;;
D;666;2757716;31;20080407 01:21;V;;;;;;
D;666;2757716;31;20080407 01:21;V;;;;;;
B;666;2760513;32;20080407 01:21;;;47;GARDEN ST;SOUTH TAMWORTH;2340;689.2;M;20080122;20080122;102500;A;R;RESIDENCE;;AL;;0;AD779106;
C;666;2760513;32;20080407 01:21;125/23879;
D;666;2760513;32;20080407 01:21;P;;;;;;
D;666;2760513;32;20080407 01:21;V;;;;;;
D;666;2760513;32;20080407 01:21;V;;;;;;
D;666;2760513;32;20080407 01:21;V;;;;;;
B;666;2761056;33;20080407 01:21;;;170;GOONOO GOONOO RD;WEST TAMWORTH;2340;461.6;M;20080219;20080318;180000;A;R;RESIDENCE;;WT;;0;AD857035;
C;666;2761056;33;20080407 01:21;11/37997;
D;666;2761056;33;20080407 01:21;P;;;;;;
D;666;2761056;33;20080407 01:21;P;;;;;;
D;666;2761056;33;20080407 01:21;V;;;;;;
D;666;2761056;33;20080407 01:21;V;;;;;;
B;666;2763868;34;20080407 01:21;;;12;KYOOMA ST;HILLVUE;2340;733.9;M;20080114;20080305;215000;A;R;RESIDENCE;;AH;;0;AD841399;
C;666;2763868;34;20080407 01:21;40/259902;
D;666;2763868;34;20080407 01:21;P;;;;;;
D;666;2763868;34;20080407 01:21;P;;;;;;
D;666;2763868;34;20080407 01:21;V;;;;;;
B;666;2758607;35;20080407 01:21;;;15;DANGAR CRES;KINGSWOOD;2340;5171;M;20080212;20080311;349950;R;R;RESIDENCE;;RK;;0;AD851180;
C;666;2758607;35;20080407 01:21;103/773196;
D;666;2758607;35;20080407 01:21;P;;;;;;
D;666;2758607;35;20080407 01:21;P;;;;;;
D;666;2758607;35;20080407 01:21;V;;;;;;
D;666;2758607;35;20080407 01:21;V;;;;;;
B;666;2758639;36;20080407 01:21;;;42;DARLING ST;NORTH TAMWORTH;2340;995.2;M;20080206;20080319;420000;A;R;RESIDENCE;;NT;;0;AD851458;
C;666;2758639;36;20080407 01:21;20/655121;
D;666;2758639;36;20080407 01:21;P;;;;;;
D;666;2758639;36;20080407 01:21;P;;;;;;
D;666;2758639;36;20080407 01:21;V;;;;;;
B;666;2763894;37;20080407 01:21;;;1;LAE AVE;EAST TAMWORTH;2340;446.7;M;20071213;20080123;348500;A;R;RESIDENCE;;ET;;0;AD851515;
C;666;2763894;37;20080407 01:21;2/1019190;
D;666;2763894;37;20080407 01:21;P;;;;;;
D;666;2763894;37;20080407 01:21;P;;;;;;
D;666;2763894;37;20080407 01:21;V;;;;;;
B;666;2756437;38;20080407 01:21;;;54;BOURKE ST;NORTH TAMWORTH;2340;796.7;M;20071211;20080229;420000;A;3;;;ET;;0;AD830881;
C;666;2756437;38;20080407 01:21;B/341852;
D;666;2756437;38;20080407 01:21;P;;;;;;
D;666;2756437;38;20080407 01:21;P;;;;;;
D;666;2756437;38;20080407 01:21;V;;;;;;
B;666;2764427;39;20080407 01:21;;;33;MACQUARIE ST;NORTH TAMWORTH;2340;556.4;M;20080201;20080307;240000;A;R;RESIDENCE;;NT;;0;AD847578;
C;666;2764427;39;20080407 01:21;1/197867;
D;666;2764427;39;20080407 01:21;P;;;;;;
D;666;2764427;39;20080407 01:21;P;;;;;;
D;666;2764427;39;20080407 01:21;V;;;;;;
B;666;2761940;40;20080407 01:21;;;4;HARRIS ST;OXLEY VALE;2340;575.4;M;20080208;20080318;143000;A;R;RESIDENCE;;AZ;;0;AD845274;
C;666;2761940;40;20080407 01:21;40/232125;
D;666;2761940;40;20080407 01:21;P;;;;;;
D;666;2761940;40;20080407 01:21;P;;;;;;
D;666;2761940;40;20080407 01:21;V;;;;;;
D;666;2761940;40;20080407 01:21;V;;;;;;
D;666;2761940;40;20080407 01:21;V;;;;;;
D;666;2761940;40;20080407 01:21;V;;;;;;
B;666;2762320;41;20080407 01:21;;;171;HILLVUE RD;HILLVUE;2340;619.6;M;20080122;20080304;215000;A;R;RESIDENCE;;AH;;0;AD844393;
C;666;2762320;41;20080407 01:21;13/240820;
D;666;2762320;41;20080407 01:21;P;;;;;;
D;666;2762320;41;20080407 01:21;P;;;;;;
D;666;2762320;41;20080407 01:21;V;;;;;;
