A;RTSALEDATA;076;20120917 01:20;VALNET;
B;076;572794;1;20120917 01:20;;;7;AMOR RD;NIEMUR;2733;7778;M;20091124;20091124;1000;R;3;OLD SCHOOL HOU;;EX;;0;AH79340;
C;076;572794;1;20120917 01:20;1, 2/7/758775;
D;076;572794;1;20120917 01:20;P;;;;;;
D;076;572794;1;20120917 01:20;P;;;;;;
D;076;572794;1;20120917 01:20;P;;;;;;
D;076;572794;1;20120917 01:20;P;;;;;;
D;076;572794;1;20120917 01:20;P;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
D;076;572794;1;20120917 01:20;V;;;;;;
Z;55;1;1;51;
