A;RTSALEDATA;620;20120924 01:31;VALNET;
B;620;1256828;1;20120924 01:31;;;31;SHORT ST;MUDGEE;2850;1041;M;20120525;20120815;387000;R3;R;RESIDENCE;;AAD;;0;AH231730;
C;620;1256828;1;20120924 01:31;1/73358;
D;620;1256828;1;20120924 01:31;P;;;;;;
D;620;1256828;1;20120924 01:31;P;;;;;;
D;620;1256828;1;20120924 01:31;V;;;;;;
D;620;1256828;1;20120924 01:31;V;;;;;;
B;620;1257030;2;20120924 01:31;;;4;WENTWORTH AVE;MUDGEE;2850;1439;M;20120220;20120913;455000;R1;R;RESIDENCE;;AAC;;0;AH248497;
C;620;1257030;2;20120924 01:31;4/261271;
D;620;1257030;2;20120924 01:31;P;;;;;;
D;620;1257030;2;20120924 01:31;P;;;;;;
D;620;1257030;2;20120924 01:31;V;;;;;;
B;620;1258317;3;20120924 01:31;;;140;ERUDGERE LANE;ERUDGERE;2850;99.35;H;20120720;20120831;823000;RU1;3;FARM;;HEC;;0;AH244545;
C;620;1258317;3;20120924 01:31;38, 46, 47, 50, 61, 71/756880;
D;620;1258317;3;20120924 01:31;P;;;;;;
D;620;1258317;3;20120924 01:31;V;;;;;;
B;620;1255243;4;20120924 01:31;COUNTY ENERGY DEPOT;;27;INGLIS ST;MUDGEE;2850;3399;M;20110315;20120906;400000;IN2;3;WORKS DEPOT;;IFB;;0;AH234209;
C;620;1255243;4;20120924 01:31;1/132070 1/724627 3, 4, 5/49/758721;
D;620;1255243;4;20120924 01:31;P;;;;;;
D;620;1255243;4;20120924 01:31;V;;;;;;
B;620;1256295;5;20120924 01:31;;;10;MOUNTAIN VIEW RD;MUDGEE;2850;908.7;M;20120725;20120905;364000;R1;R;RESIDENCE;;AAC;;0;AH247234;
C;620;1256295;5;20120924 01:31;4/262863;
D;620;1256295;5;20120924 01:31;P;;;;;;
D;620;1256295;5;20120924 01:31;P;;;;;;
D;620;1256295;5;20120924 01:31;V;;;;;;
B;620;3489659;6;20120924 01:31;;;331;LUE RD;MILROY;2850;20;H;20120720;20120831;475000;RU4;3;RURAL LAND;;RHM;;0;AH228779;
C;620;3489659;6;20120924 01:31;2/1131615;
D;620;3489659;6;20120924 01:31;P;;;;;;
D;620;3489659;6;20120924 01:31;P;;;;;;
D;620;3489659;6;20120924 01:31;V;;;;;;
D;620;3489659;6;20120924 01:31;V;;;;;;
B;620;1258754;7;20120924 01:31;;;255;MONTAZA RD;TALLAWANG;2852;10.29;H;20120725;20120905;300000;R5;3;RURAL LIFESTY;;RRA;;0;AH234117;
C;620;1258754;7;20120924 01:31;23/248947;
D;620;1258754;7;20120924 01:31;P;;;;;;
D;620;1258754;7;20120924 01:31;V;;;;;;
B;620;1261794;8;20120924 01:31;;;149;TRIANGLE SWAMP RD;BOCOBLE;2850;10.14;H;20120815;20120907;93000;R5;V;VACANT LAND;;RRD;;0;AH230036;
C;620;1261794;8;20120924 01:31;95/251241;
D;620;1261794;8;20120924 01:31;P;;;;;;
D;620;1261794;8;20120924 01:31;V;;;;;;
D;620;1261794;8;20120924 01:31;V;;;;;;
B;620;1259204;9;20120924 01:31;;;43;BAYLY ST;GULGONG;2852;1315;M;20120625;20120807;340000;B2;R;RESIDENCE;;BBE;;0;AH240552;
C;620;1259204;9;20120924 01:31;5, 4B/11/758482;
D;620;1259204;9;20120924 01:31;P;;;;;;
D;620;1259204;9;20120924 01:31;P;;;;;;
D;620;1259204;9;20120924 01:31;V;;;;;;
D;620;1259204;9;20120924 01:31;V;;;;;;
B;620;1262145;10;20120924 01:31;;;1916;WINDEYER RD;WINDEYER;2850;3.76;H;20120726;20120906;65000;RU5;V;VACANT LAND;;VHW;;0;AH240771;
C;620;1262145;10;20120924 01:31;31, 243/756923;
D;620;1262145;10;20120924 01:31;P;;;;;;
D;620;1262145;10;20120924 01:31;P;;;;;;
D;620;1262145;10;20120924 01:31;V;;;;;;
B;620;1259876;11;20120924 01:31;;;34;ROUSE ST;GULGONG;2852;2522;M;20120724;20120904;339900;R1;R;RESIDENCE;;AAN;;0;AH246650;
C;620;1259876;11;20120924 01:31;12/717718;
D;620;1259876;11;20120924 01:31;P;;;;;;
D;620;1259876;11;20120924 01:31;V;;;;;;
B;620;1260676;12;20120924 01:31;;;590;RIDGE RD;COOKS GAP;2850;10.12;H;20120724;20120827;245000;R5;R;RESIDENCE;;RRB;;0;AH237375;
C;620;1260676;12;20120924 01:31;135/251684;
D;620;1260676;12;20120924 01:31;P;;;;;;
D;620;1260676;12;20120924 01:31;P;;;;;;
D;620;1260676;12;20120924 01:31;V;;;;;;
B;620;1282275;13;20120924 01:31;;;39;FLEMING ST;KANDOS;2848;518;M;20120809;20120907;130000;RU5;R;RESIDENCE;;VVK;;0;AH239681;
C;620;1282275;13;20120924 01:31;A/377633;
D;620;1282275;13;20120924 01:31;P;;;;;;
D;620;1282275;13;20120924 01:31;P;;;;;;
D;620;1282275;13;20120924 01:31;V;;;;;;
B;620;3592776;14;20120924 01:31;;;35;KELLETT DR;MUDGEE;2850;1186;M;20120724;20120831;579000;R1;R;RESIDENCE;;AAC;;0;AH229811;
C;620;3592776;14;20120924 01:31;58/1166332;
D;620;3592776;14;20120924 01:31;P;;;;;;
D;620;3592776;14;20120924 01:31;P;;;;;;
D;620;3592776;14;20120924 01:31;V;;;;;;
B;620;3147171;15;20120924 01:31;;;7;FLINDERS AVE;MUDGEE;2850;757;M;20120808;20120912;435000;R1;R;RESIDENCE;;AAC;;0;AH246302;
C;620;3147171;15;20120924 01:31;14/1077014;
D;620;3147171;15;20120924 01:31;P;;;;;;
D;620;3147171;15;20120924 01:31;P;;;;;;
D;620;3147171;15;20120924 01:31;V;;;;;;
D;620;3147171;15;20120924 01:31;V;;;;;;
B;620;3145429;16;20120924 01:31;;;31;HARDY CRES;MUDGEE;2850;790;M;20120710;20120824;375000;R1;R;RESIDENCE;;AAS;;0;AH243053;
C;620;3145429;16;20120924 01:31;99/1076597;
D;620;3145429;16;20120924 01:31;P;;;;;;
D;620;3145429;16;20120924 01:31;P;;;;;;
D;620;3145429;16;20120924 01:31;V;;;;;;
B;620;3160081;17;20120924 01:31;;;5;DAWSON ST;RYLSTONE;2849;1486;M;20120626;20120903;65000;RU5;V;VACANT LAND;;VVH;;0;AH234028;
C;620;3160081;17;20120924 01:31;7/28/758891;
D;620;3160081;17;20120924 01:31;P;;;;;;
D;620;3160081;17;20120924 01:31;P;;;;;;
D;620;3160081;17;20120924 01:31;V;;;;;;
D;620;3160081;17;20120924 01:31;V;;;;;;
B;620;3204569;18;20120924 01:31;;;6;VERA CT;MUDGEE;2850;897;M;20120717;20120820;482500;R1;R;RESIDENCE;;AAC;;0;AH240563;
C;620;3204569;18;20120924 01:31;5/1087576;
D;620;3204569;18;20120924 01:31;P;;;;;;
D;620;3204569;18;20120924 01:31;P;;;;;;
D;620;3204569;18;20120924 01:31;V;;;;;;
B;620;3201454;19;20120924 01:31;;;64;SYDNEY RD;MUDGEE;2850;1679;M;20120706;20120905;1200000;;3;SHOP;1;;;0;AH229831;
C;620;3201454;19;20120924 01:31;1/SP75483;
D;620;3201454;19;20120924 01:31;P;;;;;;
D;620;3201454;19;20120924 01:31;P;;;;;;
D;620;3201454;19;20120924 01:31;V;;;;;;
D;620;3201454;19;20120924 01:31;V;;;;;;
B;620;3658157;20;20120924 01:31;;;;CASTLEREAGH HWY;GULGONG;2852;208.7;M;20120509;20120711;3000;;V;VACANT LAND;;;;0;AH120991;
C;620;3658157;20;20120924 01:31;PT 1/1058026;
D;620;3658157;20;20120924 01:31;P;;;;;;
D;620;3658157;20;20120924 01:31;P;;;;;;
D;620;3658157;20;20120924 01:31;P;;;;;;
D;620;3658157;20;20120924 01:31;V;;;;;;
D;620;3658157;20;20120924 01:31;V;;;;;;
B;620;3648001;21;20120924 01:31;;;30;BROADHEAD RD;MUDGEE;2850;873;M;20120724;20120904;150000;R1;V;VACANT LAND;;AAC;;0;AH229740;
C;620;3648001;21;20120924 01:31;97/1174280;
D;620;3648001;21;20120924 01:31;P;;;;;;
D;620;3648001;21;20120924 01:31;P;;;;;;
D;620;3648001;21;20120924 01:31;V;;;;;;
B;620;3648001;22;20120924 01:31;;;30;BROADHEAD RD;MUDGEE;2850;873;M;20111128;20120904;149000;R1;V;VACANT LAND;;AAC;;0;AH229739;
C;620;3648001;22;20120924 01:31;97/1174280;
D;620;3648001;22;20120924 01:31;P;;;;;;
D;620;3648001;22;20120924 01:31;V;;;;;;
D;620;3648001;22;20120924 01:31;V;;;;;;
B;620;3246678;23;20120924 01:31;MOUNTAINVIEW ESTATE;;16;BELLEVUE RD;MUDGEE;2850;941;M;20120716;20120828;142000;R1;V;VACANT LAND;;AAS;;0;AH228922;
C;620;3246678;23;20120924 01:31;8/1096526;
D;620;3246678;23;20120924 01:31;P;;;;;;
D;620;3246678;23;20120924 01:31;V;;;;;;
D;620;3246678;23;20120924 01:31;V;;;;;;
Z;121;23;23;73;
