A;RTSALEDATA;303;20120716 03:19;VALNET;
B;303;1722501;1;20120716 03:19;;;26;MORRISON ST;GRAFTON;2460;569.1;M;20120521;20120702;320000;A;R;RESIDENCE;;EB;;0;AH97957;
C;303;1722501;1;20120716 03:19;24/242903;
D;303;1722501;1;20120716 03:19;P;;;;;;
D;303;1722501;1;20120716 03:19;P;;;;;;
D;303;1722501;1;20120716 03:19;V;;;;;;
B;303;1765923;2;20120716 03:19;;;181;RIVER ST;MACLEAN;2463;607;M;20120209;20120322;545000;B;3;COMMERCIAL BU;;BR;;0;AH95278;
C;303;1765923;2;20120716 03:19;8A/382383;
D;303;1765923;2;20120716 03:19;P;;;;;;
D;303;1765923;2;20120716 03:19;V;;;;;;
B;303;1769094;3;20120716 03:19;;;49;LADY NELSON PL;YAMBA;2464;296.7;M;20120517;20120621;250000;A;R;RESIDENCE;;AH;;0;AH93914;
C;303;1769094;3;20120716 03:19;42/1010225;
D;303;1769094;3;20120716 03:19;P;;;;;;
D;303;1769094;3;20120716 03:19;V;;;;;;
D;303;1769094;3;20120716 03:19;V;;;;;;
B;303;1764137;4;20120716 03:19;;3;112;SPENSER ST;ILUKA;2466;;;20120430;20120530;260000;;R;RESIDENCE;3;;;0;AH43137;
C;303;1764137;4;20120716 03:19;3/SP34157;
D;303;1764137;4;20120716 03:19;P;;;;;;
D;303;1764137;4;20120716 03:19;V;;;;;;
D;303;1764137;4;20120716 03:19;V;;;;;;
B;303;1837474;5;20120716 03:19;;;21;REILLEYS LANE;CLARENZA;2460;53.12;H;20120522;20120703;690000;R;R;RESIDENCE;;MA;;0;AH93545;
C;303;1837474;5;20120716 03:19;94/751362;
D;303;1837474;5;20120716 03:19;P;;;;;;
D;303;1837474;5;20120716 03:19;P;;;;;;
D;303;1837474;5;20120716 03:19;V;;;;;;
D;303;1837474;5;20120716 03:19;V;;;;;;
B;303;1839318;6;20120716 03:19;;;96;PARKER RD;WELLS CROSSING;2460;40;H;20120601;20120629;300000;R;R;RESIDENCE;;GB;;0;AH92107;
C;303;1839318;6;20120716 03:19;12/258764;
D;303;1839318;6;20120716 03:19;P;;;;;;
D;303;1839318;6;20120716 03:19;P;;;;;;
D;303;1839318;6;20120716 03:19;V;;;;;;
D;303;1839318;6;20120716 03:19;V;;;;;;
D;303;1839318;6;20120716 03:19;V;;;;;;
B;303;3646082;7;20120716 03:19;;;317;GILMORES LANE;HALFWAY CREEK;2460;102.49;H;20111021;20120619;200000;;R;RESIDENCE;;;;0;AH84422;
C;303;3646082;7;20120716 03:19;20/1172479;
D;303;3646082;7;20120716 03:19;P;;;;;;
D;303;3646082;7;20120716 03:19;P;;;;;;
D;303;3646082;7;20120716 03:19;V;;;;;;
B;303;3646087;8;20120716 03:19;;;;RIVER RD;PALMERS ISLAND;2463;2100;M;20090925;20120420;10000;;3;BDY ADJ SALE PT LOT ;;;;0;AH89011;
C;303;3646087;8;20120716 03:19;;
D;303;3646087;8;20120716 03:19;P;;;;;;
D;303;3646087;8;20120716 03:19;V;;;;;;
B;303;3641387;9;20120716 03:19;;;;CROWN ST;ILUKA;2466;369.04;M;20111011;20120628;300000;;R;RESIDENCE;;;;0;AH93497;
C;303;3641387;9;20120716 03:19;3/1175467;
D;303;3641387;9;20120716 03:19;P;;;;;;
D;303;3641387;9;20120716 03:19;P;;;;;;
D;303;3641387;9;20120716 03:19;V;;;;;;
D;303;3641387;9;20120716 03:19;V;;;;;;
Z;49;9;9;29;
