A;RTSALEDATA;575;20120827 01:39;VALNET;
B;575;2996130;1;20120827 01:39;;;155;BRUCEDALE DR;BRUCEDALE;2650;2.145;H;20120608;20120712;725000;RU4;R;RESIDENCE;;KBH;;0;AH171834;
C;575;2996130;1;20120827 01:39;12/1052318;
D;575;2996130;1;20120827 01:39;P;;;;;;
D;575;2996130;1;20120827 01:39;V;;;;;;
D;575;2996130;1;20120827 01:39;V;;;;;;
B;575;3540503;2;20120827 01:39;;;;AVOCET DR;ESTELLA;2650;8140;M;20110221;20120725;1485000;R1;V;VACANT LAND;;RCA;;0;AH175012;
C;575;3540503;2;20120827 01:39;601/1148567;
D;575;3540503;2;20120827 01:39;P;;;;;;
D;575;3540503;2;20120827 01:39;V;;;;;;
B;575;3598790;3;20120827 01:39;;15;6;MIRRUL ST;GLENFIELD PARK;2650;212.3;M;20120712;20120809;239000;R1;R;RESIDENCE;;RCX;;0;AH180271;
C;575;3598790;3;20120827 01:39;16/286379;
D;575;3598790;3;20120827 01:39;P;;;;;;
D;575;3598790;3;20120827 01:39;V;;;;;;
B;575;2696534;4;20120827 01:39;;;42;CALLAGHAN ST;ASHMONT;2650;696.8;M;20120629;20120810;156000;R1;R;RESIDENCE;;RCW;;0;AH176864;
C;575;2696534;4;20120827 01:39;365/253311;
D;575;2696534;4;20120827 01:39;P;;;;;;
D;575;2696534;4;20120827 01:39;P;;;;;;
D;575;2696534;4;20120827 01:39;V;;;;;;
D;575;2696534;4;20120827 01:39;V;;;;;;
B;575;2699271;5;20120827 01:39;;;26;FAIRBAIRN CRES;KOORINGAL;2650;962.3;M;20120629;20120710;250000;R1;R;RESIDENCE;;RDH;;0;AH182178;
C;575;2699271;5;20120827 01:39;25/245130;
D;575;2699271;5;20120827 01:39;P;;;;;;
D;575;2699271;5;20120827 01:39;P;;;;;;
D;575;2699271;5;20120827 01:39;V;;;;;;
D;575;2699271;5;20120827 01:39;V;;;;;;
