A;RTSALEDATA;222;20121112 01:30;VALNET;
B;222;2472416;1;20121112 01:30;;;61;VIEW ST;LIDSDALE;2790;1472;M;20120912;20121024;242000;R;3;RURAL;;SA;;0;AH337565;
C;222;2472416;1;20121112 01:30;3/787735;
D;222;2472416;1;20121112 01:30;P;;;;;;
D;222;2472416;1;20121112 01:30;P;;;;;;
D;222;2472416;1;20121112 01:30;V;;;;;;
B;222;2468282;2;20121112 01:30;;;4;SUVLA ST;LITTLETON;2790;739.8;M;20121004;20121022;305000;A;R;RESIDENCE;;AL;;0;AH339187;
C;222;2468282;2;20121112 01:30;2/G/19973;
D;222;2468282;2;20121112 01:30;P;;;;;;
D;222;2468282;2;20121112 01:30;V;;;;;;
D;222;2468282;2;20121112 01:30;V;;;;;;
B;222;2465967;3;20121112 01:30;;;180;INCH ST;LITHGOW;2790;543.8;M;20120910;20121022;159000;A;R;RESIDENCE;;FP;;0;AH337425;
C;222;2465967;3;20121112 01:30;1/10121;
D;222;2465967;3;20121112 01:30;P;;;;;;
D;222;2465967;3;20121112 01:30;P;;;;;;
D;222;2465967;3;20121112 01:30;V;;;;;;
D;222;2465967;3;20121112 01:30;V;;;;;;
B;222;2466172;4;20121112 01:30;;;8;LAIDLEY ST;MORTS ESTATE;2790;341.5;M;20120927;20121024;152000;A;3;HOUSE;;FP;;0;AH336017;
C;222;2466172;4;20121112 01:30;B/349622;
D;222;2466172;4;20121112 01:30;P;;;;;;
D;222;2466172;4;20121112 01:30;P;;;;;;
D;222;2466172;4;20121112 01:30;V;;;;;;
D;222;2466172;4;20121112 01:30;V;;;;;;
B;222;2463814;5;20121112 01:30;;;7;BAYONET ST;LITHGOW;2790;425.75;M;20120911;20121023;220000;A;3;HOUSE;;AA;;0;AH339717;
C;222;2463814;5;20121112 01:30;532/10623;
D;222;2463814;5;20121112 01:30;P;;;;;;
D;222;2463814;5;20121112 01:30;V;;;;;;
B;222;2463844;6;20121112 01:30;;;12;BEAUFORT ST;LITTLETON;2790;714.5;M;20120921;20121026;216000;A;R;RESIDENCE;;AL;;0;AH344838;
C;222;2463844;6;20121112 01:30;23/J/19972;
D;222;2463844;6;20121112 01:30;P;;;;;;
D;222;2463844;6;20121112 01:30;V;;;;;;
D;222;2463844;6;20121112 01:30;V;;;;;;
B;222;2918678;7;20121112 01:30;;;75;LYON PDE;WALLERAWANG;2845;638.67;M;20120917;20121016;359000;Z;R;RESIDENCE;;WA;;0;AH325535;
C;222;2918678;7;20121112 01:30;387/26070;
D;222;2918678;7;20121112 01:30;P;;;;;;
D;222;2918678;7;20121112 01:30;P;;;;;;
D;222;2918678;7;20121112 01:30;V;;;;;;
B;222;1283145;8;20121112 01:30;;;;UPPER NILE RD;GLEN ALICE;2849;48.56;H;20120831;20121005;320000;R;R;RESIDENCE;;NE;;0;AH338188;
C;222;1283145;8;20121112 01:30;5/753777 51, 59/755796;
D;222;1283145;8;20121112 01:30;P;;;;;;
D;222;1283145;8;20121112 01:30;P;;;;;;
D;222;1283145;8;20121112 01:30;V;;;;;;
B;222;3542912;9;20121112 01:30;;;39;PIPERS FLAT RD;WALLERAWANG;2845;1834.9;M;20120906;20121022;110000;Z;V;VACANT LAND;;WA;;0;AH329979;
C;222;3542912;9;20121112 01:30;5, 6/2527;
D;222;3542912;9;20121112 01:30;P;;;;;;
D;222;3542912;9;20121112 01:30;V;;;;;;
D;222;3542912;9;20121112 01:30;V;;;;;;
Z;48;9;9;28;
