A;RTSALEDATA;539;20121210 01:39;VALNET;
B;539;2951458;1;20121210 01:39;;2;19;BUNGENDORE RD;QUEANBEYAN EAST;2620;;;20121003;20121126;355000;;R;RESIDENCE;2;;;0;AH408472;
C;539;2951458;1;20121210 01:39;2/SP68938;
D;539;2951458;1;20121210 01:39;P;;;;;;
D;539;2951458;1;20121210 01:39;P;;;;;;
D;539;2951458;1;20121210 01:39;V;;;;;;
D;539;2951458;1;20121210 01:39;V;;;;;;
B;539;456020;2;20121210 01:39;;;3;CANE PL;JERRABOMBERRA;2619;968.5;M;20120910;20121025;505000;A;R;RESIDENCE;;DN;;0;AH404723;
C;539;456020;2;20121210 01:39;121/811146;
D;539;456020;2;20121210 01:39;P;;;;;;
D;539;456020;2;20121210 01:39;P;;;;;;
D;539;456020;2;20121210 01:39;V;;;;;;
B;539;466936;3;20121210 01:39;;2;3;VELACIA PL;QUEANBEYAN;2620;;;20121102;20121116;115000;;R;RESIDENCE;2;;;0;AH385332;
C;539;466936;3;20121210 01:39;2/SP7496;
D;539;466936;3;20121210 01:39;P;;;;;;
D;539;466936;3;20121210 01:39;V;;;;;;
B;539;466968;4;20121210 01:39;;4;1;WALKER CRES;JERRABOMBERRA;2619;;;20121017;20121115;480000;;R;RESIDENCE;4;;;0;AH387937;
C;539;466968;4;20121210 01:39;4/SP41786;
D;539;466968;4;20121210 01:39;P;;;;;;
D;539;466968;4;20121210 01:39;V;;;;;;
D;539;466968;4;20121210 01:39;V;;;;;;
B;539;464541;5;20121210 01:39;;7;48;RICHARD AVE;CRESTWOOD;2620;;;20120928;20121113;257500;;R;RESIDENCE;7;;;0;AH382149;
C;539;464541;5;20121210 01:39;7/SP20859;
D;539;464541;5;20121210 01:39;P;;;;;;
D;539;464541;5;20121210 01:39;P;;;;;;
D;539;464541;5;20121210 01:39;V;;;;;;
B;539;459959;6;20121210 01:39;;;41;HAYES ST;QUEANBEYAN;2620;624.7;M;20121004;20121122;503000;A;R;RESIDENCE;;AE;;0;AH408366;
C;539;459959;6;20121210 01:39;80/32640;
D;539;459959;6;20121210 01:39;P;;;;;;
D;539;459959;6;20121210 01:39;V;;;;;;
D;539;459959;6;20121210 01:39;V;;;;;;
B;539;463018;7;20121210 01:39;;11;1;MOWATT ST;QUEANBEYAN EAST;2620;;;20121012;20121123;175000;;R;RESIDENCE;11;;;0;AH403023;
C;539;463018;7;20121210 01:39;11/SP9359;
D;539;463018;7;20121210 01:39;P;;;;;;
D;539;463018;7;20121210 01:39;V;;;;;;
B;539;457909;8;20121210 01:39;;39;85;DERRIMA RD;CRESTWOOD;2620;;;20121029;20121129;165000;;R;RESIDENCE;39;;;0;AH413754;
C;539;457909;8;20121210 01:39;39/SP21797;
D;539;457909;8;20121210 01:39;P;;;;;;
D;539;457909;8;20121210 01:39;V;;;;;;
B;539;460807;9;20121210 01:39;;3;43;ISABELLA ST;QUEANBEYAN;2620;;;20120831;20121123;480000;;R;RESIDENCE;3;;;0;AH403028;
C;539;460807;9;20121210 01:39;3/SP43426;
D;539;460807;9;20121210 01:39;P;;;;;;
D;539;460807;9;20121210 01:39;V;;;;;;
B;539;466573;10;20121210 01:39;;16;56;TRINCULO PL;QUEANBEYAN EAST;2620;;;20120928;20121019;220000;;R;RESIDENCE;16;;;0;AH357016;
C;539;466573;10;20121210 01:39;16/SP20679;
D;539;466573;10;20121210 01:39;P;;;;;;
D;539;466573;10;20121210 01:39;V;;;;;;
B;539;481868;11;20121210 01:39;;;167;SWAN DR;GOOGONG;2620;12.07;H;20121116;20121116;400000;R;R;RESIDENCE;;QH;;50;AH400648;
C;539;481868;11;20121210 01:39;53/775098;
D;539;481868;11;20121210 01:39;P;;;;;;
D;539;481868;11;20121210 01:39;P;;;;;;
D;539;481868;11;20121210 01:39;P;;;;;;
D;539;481868;11;20121210 01:39;P;;;;;;
D;539;481868;11;20121210 01:39;V;;;;;;
D;539;481868;11;20121210 01:39;V;;;;;;
B;539;3619718;12;20121210 01:39;;8;20;CHARLES ST;QUEANBEYAN;2620;55;M;20121012;20121113;125000;;R;RESIDENCE;8;;;0;AH393484;
C;539;3619718;12;20121210 01:39;8/SP86258;
D;539;3619718;12;20121210 01:39;P;;;;;;
D;539;3619718;12;20121210 01:39;V;;;;;;
B;539;3666664;13;20121210 01:39;;1;57;CANBERRA AVE;QUEANBEYAN;2620;183;M;20121011;20121121;450000;;R;RESIDENCE;1;;;0;AH405234;
C;539;3666664;13;20121210 01:39;1/SP87518;
D;539;3666664;13;20121210 01:39;P;;;;;;
D;539;3666664;13;20121210 01:39;V;;;;;;
B;539;3666664;14;20121210 01:39;;2;57;CANBERRA AVE;QUEANBEYAN;2620;218;M;20121011;20121121;470000;;R;RESIDENCE;2;;;0;AH405254;
C;539;3666664;14;20121210 01:39;2/SP87518;
D;539;3666664;14;20121210 01:39;P;;;;;;
D;539;3666664;14;20121210 01:39;P;;;;;;
D;539;3666664;14;20121210 01:39;V;;;;;;
B;539;3666664;15;20121210 01:39;;5;57;CANBERRA AVE;QUEANBEYAN;2620;148;M;20121003;20121114;395000;;R;RESIDENCE;5;;;0;AH400081;
C;539;3666664;15;20121210 01:39;5/SP87518;
D;539;3666664;15;20121210 01:39;P;;;;;;
D;539;3666664;15;20121210 01:39;V;;;;;;
Z;73;15;15;41;
