A;RTSALEDATA;086;20121210 01:25;VALNET;
B;086;738083;1;20121210 01:25;PACIFIC WAVES;410 B;9;CENTRAL AVE;MANLY;2095;;;20120928;20121112;430000;;R;RESIDENCE;87;;;0;AH407341;
C;086;738083;1;20121210 01:25;87/SP61139;
D;086;738083;1;20121210 01:25;P;;;;;;
D;086;738083;1;20121210 01:25;V;;;;;;
B;086;738083;2;20121210 01:25;PACIFIC WAVES;410 A;9;CENTRAL AVE;MANLY;2095;;;20121029;20121112;545000;;R;RESIDENCE;88;;;0;AH380345;
C;086;738083;2;20121210 01:25;88/SP61139;
D;086;738083;2;20121210 01:25;P;;;;;;
D;086;738083;2;20121210 01:25;P;;;;;;
D;086;738083;2;20121210 01:25;V;;;;;;
B;086;741256;3;20121210 01:25;;7;9;EUSTACE ST;MANLY;2095;;;20121005;20121116;555000;;3;HOME UNIT;7;;;0;AH386914;
C;086;741256;3;20121210 01:25;7/SP31425;
D;086;741256;3;20121210 01:25;P;;;;;;
D;086;741256;3;20121210 01:25;V;;;;;;
B;086;736198;4;20121210 01:25;;10;79;BALGOWLAH RD;FAIRLIGHT;2094;;;20120928;20121109;715000;;R;RESIDENCE;10;;;0;AH376217;
C;086;736198;4;20121210 01:25;10/SP11754;
D;086;736198;4;20121210 01:25;P;;;;;;
D;086;736198;4;20121210 01:25;P;;;;;;
D;086;736198;4;20121210 01:25;V;;;;;;
D;086;736198;4;20121210 01:25;V;;;;;;
B;086;748033;5;20121210 01:25;;7;2;PATON PL;BALGOWLAH;2093;;;20120918;20121029;585000;;3;INDUSTRIAL;7;;;0;AH398678;
C;086;748033;5;20121210 01:25;7/SP53829;
D;086;748033;5;20121210 01:25;P;;;;;;
D;086;748033;5;20121210 01:25;P;;;;;;
D;086;748033;5;20121210 01:25;V;;;;;;
B;086;753286;6;20121210 01:25;;;197;WOODLAND ST N;BALGOWLAH;2093;404.7;M;20120615;20120727;955000;A;R;RESIDENCE;;EX;;0;AH388606;
C;086;753286;6;20121210 01:25;B/315808;
D;086;753286;6;20121210 01:25;P;;;;;;
D;086;753286;6;20121210 01:25;V;;;;;;
D;086;753286;6;20121210 01:25;V;;;;;;
B;086;753445;7;20121210 01:25;;;22;WOODLAND ST N;BALGOWLAH;2093;676.6;M;20120329;20121116;1455000;A;R;RESIDENCE;;EH;;0;AH386723;
C;086;753445;7;20121210 01:25;2/20000;
D;086;753445;7;20121210 01:25;P;;;;;;
D;086;753445;7;20121210 01:25;P;;;;;;
D;086;753445;7;20121210 01:25;V;;;;;;
B;086;746767;8;20121210 01:25;;;21;PACIFIC PDE;MANLY;2095;297.2;M;20120907;20121121;1660000;A;R;RESIDENCE;;ET;;0;AH397189;
C;086;746767;8;20121210 01:25;1/220423;
D;086;746767;8;20121210 01:25;P;;;;;;
D;086;746767;8;20121210 01:25;P;;;;;;
D;086;746767;8;20121210 01:25;V;;;;;;
B;086;752072;9;20121210 01:25;;;28;WATERVIEW ST;SEAFORTH;2092;844.4;M;20121002;20121127;1175000;A;R;RESIDENCE;;EA;;0;AH409578;
C;086;752072;9;20121210 01:25;290/11162;
D;086;752072;9;20121210 01:25;P;;;;;;
D;086;752072;9;20121210 01:25;P;;;;;;
D;086;752072;9;20121210 01:25;V;;;;;;
D;086;752072;9;20121210 01:25;V;;;;;;
B;086;747067;10;20121210 01:25;;;29;PEACOCK ST;SEAFORTH;2092;720.8;M;20121013;20121123;1303000;A;R;RESIDENCE;;EC;;0;AH405627;
C;086;747067;10;20121210 01:25;15/7750;
D;086;747067;10;20121210 01:25;P;;;;;;
D;086;747067;10;20121210 01:25;P;;;;;;
D;086;747067;10;20121210 01:25;V;;;;;;
D;086;747067;10;20121210 01:25;V;;;;;;
B;086;752352;11;20121210 01:25;;4;5;WENTWORTH ST;MANLY;2095;;;20121005;20121116;600000;;R;RESIDENCE;4;;;0;AH393187;
C;086;752352;11;20121210 01:25;4/SP17358;
D;086;752352;11;20121210 01:25;P;;;;;;
D;086;752352;11;20121210 01:25;P;;;;;;
D;086;752352;11;20121210 01:25;V;;;;;;
B;086;752813;12;20121210 01:25;;18;23;WHISTLER ST;MANLY;2095;;;20121003;20121031;730000;;R;RESIDENCE;18;;;0;AH379248;
C;086;752813;12;20121210 01:25;18/SP20571;
D;086;752813;12;20121210 01:25;P;;;;;;
D;086;752813;12;20121210 01:25;V;;;;;;
B;086;747713;13;20121210 01:25;;5;19;PITTWATER RD;MANLY;2095;;;20121012;20121123;340000;;R;RESIDENCE;5;;;0;AH389988;
C;086;747713;13;20121210 01:25;5/SP10146;
D;086;747713;13;20121210 01:25;P;;;;;;
D;086;747713;13;20121210 01:25;V;;;;;;
B;086;2877138;14;20121210 01:25;;;17;DAVID PL;SEAFORTH;2092;1068;M;20121009;20121120;3250000;A;R;RESIDENCE;;EG;;0;AH393900;
C;086;2877138;14;20121210 01:25;8/1036506;
D;086;2877138;14;20121210 01:25;P;;;;;;
D;086;2877138;14;20121210 01:25;V;;;;;;
B;086;3377069;15;20121210 01:25;;3;19;LAUDERDALE AVE;FAIRLIGHT;2094;107;M;20120915;20121112;749000;;R;RESIDENCE;3;;;0;AH379750;
C;086;3377069;15;20121210 01:25;3/SP80481;
D;086;3377069;15;20121210 01:25;P;;;;;;
D;086;3377069;15;20121210 01:25;P;;;;;;
D;086;3377069;15;20121210 01:25;V;;;;;;
D;086;3377069;15;20121210 01:25;V;;;;;;
B;086;3652393;16;20121210 01:25;;1;13;OSBORNE RD;MANLY;2095;54;M;20121019;20121116;487000;;3;HOME UNIT;1;;;0;AH382927;
C;086;3652393;16;20121210 01:25;1/SP85268;
D;086;3652393;16;20121210 01:25;P;;;;;;
D;086;3652393;16;20121210 01:25;P;;;;;;
D;086;3652393;16;20121210 01:25;V;;;;;;
D;086;3652393;16;20121210 01:25;V;;;;;;
B;086;744896;17;20121210 01:25;;2;14;MALVERN AVE;MANLY;2095;;;20121017;20121114;560500;;R;RESIDENCE;2;;;0;AH382893;
C;086;744896;17;20121210 01:25;2/SP6140;
D;086;744896;17;20121210 01:25;P;;;;;;
D;086;744896;17;20121210 01:25;V;;;;;;
B;086;742530;18;20121210 01:25;;4;133;GRIFFITHS ST;BALGOWLAH;2093;;;20120928;20121127;680000;;R;RESIDENCE;4;;;0;AH406419;
C;086;742530;18;20121210 01:25;4/SP34023;
D;086;742530;18;20121210 01:25;P;;;;;;
D;086;742530;18;20121210 01:25;V;;;;;;
B;086;738083;19;20121210 01:25;PACIFIC WAVES;213;9;CENTRAL AVE;MANLY;2095;;;20121009;20121130;550000;;R;RESIDENCE;20;;;0;AH409555;
C;086;738083;19;20121210 01:25;20/SP61139;
D;086;738083;19;20121210 01:25;P;;;;;;
D;086;738083;19;20121210 01:25;V;;;;;;
D;086;738083;19;20121210 01:25;V;;;;;;
B;086;3279981;20;20121210 01:25;;;76 A;CURBAN ST;BALGOWLAH HEIGHTS;2093;547.2;M;20120831;20121123;1960000;A;R;RESIDENCE;;EH;;0;AH401279;
C;086;3279981;20;20121210 01:25;2/1104002;
D;086;3279981;20;20121210 01:25;P;;;;;;
D;086;3279981;20;20121210 01:25;P;;;;;;
D;086;3279981;20;20121210 01:25;V;;;;;;
D;086;3279981;20;20121210 01:25;V;;;;;;
Z;101;20;20;59;
