A;RTSALEDATA;097;20121008 01:22;VALNET;
B;097;2890692;1;20121008 01:22;;;63;CONGO RD;MORUYA;2537;2.444;H;20120808;20120919;480000;RU1;R;RESIDENCE;;ELD;;0;AH261168;
C;097;2890692;1;20121008 01:22;80/609168;
D;097;2890692;1;20121008 01:22;P;;;;;;
D;097;2890692;1;20121008 01:22;V;;;;;;
D;097;2890692;1;20121008 01:22;V;;;;;;
B;097;3627506;2;20121008 01:22;;;45 B;KAROOLA CRES;SURFSIDE;2536;;;20120801;20120906;370000;;R;RESIDENCE;1;;;0;AH270248;
C;097;3627506;2;20121008 01:22;1/SP86561;
D;097;3627506;2;20121008 01:22;P;;;;;;
D;097;3627506;2;20121008 01:22;P;;;;;;
D;097;3627506;2;20121008 01:22;V;;;;;;
D;097;3627506;2;20121008 01:22;V;;;;;;
B;097;1000765;3;20121008 01:22;;;72;COOK AVE;SURF BEACH;2536;943.3;M;20120829;20120921;345000;R2;R;RESIDENCE;;EXY;;0;AH264007;
C;097;1000765;3;20121008 01:22;172/262910;
D;097;1000765;3;20121008 01:22;P;;;;;;
D;097;1000765;3;20121008 01:22;P;;;;;;
D;097;1000765;3;20121008 01:22;V;;;;;;
B;097;1000240;4;20121008 01:22;;3;1;BEECHWOOD CT;SUNSHINE BAY;2536;;;20120602;20120602;200000;;R;RESIDENCE;3;;;0;AH263954;
C;097;1000240;4;20121008 01:22;3/SP18098;
D;097;1000240;4;20121008 01:22;P;;;;;;
D;097;1000240;4;20121008 01:22;V;;;;;;
B;097;1016212;5;20121008 01:22;;;112;FLYING FOX RD;NAROOMA;2546;1.236;H;20120809;20120921;465000;E4;3;HOUSE;;EMB;;0;AH274480;
C;097;1016212;5;20121008 01:22;14/865887;
D;097;1016212;5;20121008 01:22;P;;;;;;
D;097;1016212;5;20121008 01:22;P;;;;;;
D;097;1016212;5;20121008 01:22;V;;;;;;
D;097;1016212;5;20121008 01:22;V;;;;;;
B;097;1021564;6;20121008 01:22;;;10;SPROXTONS LANE;NELLIGEN;2536;2959;M;20120822;20120925;535000;E4;R;RESIDENCE;;EYA;;0;AH273884;
C;097;1021564;6;20121008 01:22;6/3/758375;
D;097;1021564;6;20121008 01:22;P;;;;;;
D;097;1021564;6;20121008 01:22;V;;;;;;
D;097;1021564;6;20121008 01:22;V;;;;;;
B;097;1003060;7;20121008 01:22;;7;17;PETER CRES;BATEHAVEN;2536;;;20120827;20120924;107500;;R;RESIDENCE;7;;;0;AH268969;
C;097;1003060;7;20121008 01:22;7/SP56135;
D;097;1003060;7;20121008 01:22;P;;;;;;
D;097;1003060;7;20121008 01:22;V;;;;;;
B;097;1003420;8;20121008 01:22;;;14;SUNSHINE BAY RD;SUNSHINE BAY;2536;807.3;M;20120823;20120919;378000;R2;R;RESIDENCE;;EYH;;0;AH266065;
C;097;1003420;8;20121008 01:22;138/810614;
D;097;1003420;8;20121008 01:22;P;;;;;;
D;097;1003420;8;20121008 01:22;V;;;;;;
D;097;1003420;8;20121008 01:22;V;;;;;;
B;097;1003553;9;20121008 01:22;;;14;THOMAS MITCHELL CRES;SUNSHINE BAY;2536;705.8;M;20120824;20120906;347000;R2;R;RESIDENCE;;EYH;;0;AH260121;
C;097;1003553;9;20121008 01:22;17/777936;
D;097;1003553;9;20121008 01:22;P;;;;;;
D;097;1003553;9;20121008 01:22;P;;;;;;
D;097;1003553;9;20121008 01:22;V;;;;;;
B;097;1006136;10;20121008 01:22;;;21;PYANG AVE;MALUA BAY;2536;562.8;M;20120829;20120924;380000;R2;R;RESIDENCE;;EXV;;0;AH273411;
C;097;1006136;10;20121008 01:22;1065/236653;
D;097;1006136;10;20121008 01:22;P;;;;;;
D;097;1006136;10;20121008 01:22;P;;;;;;
D;097;1006136;10;20121008 01:22;V;;;;;;
B;097;1019698;11;20121008 01:22;;;85;CRESSWICK PDE;DALMENY;2546;689.2;M;20120810;20121002;370000;R2;R;RESIDENCE;;EWS;;0;AH274322;
C;097;1019698;11;20121008 01:22;149/24833;
D;097;1019698;11;20121008 01:22;P;;;;;;
D;097;1019698;11;20121008 01:22;P;;;;;;
D;097;1019698;11;20121008 01:22;V;;;;;;
D;097;1019698;11;20121008 01:22;V;;;;;;
B;097;1006425;12;20121008 01:22;;;9;ISON ST;MOGO;2536;872.6;M;19951212;20111017;39061;R2;R;RESIDENCE;;ETW;;0;AH37557;
C;097;1006425;12;20121008 01:22;4/16/758688;
D;097;1006425;12;20121008 01:22;P;;;;;;
D;097;1006425;12;20121008 01:22;P;;;;;;
D;097;1006425;12;20121008 01:22;V;;;;;;
D;097;1006425;12;20121008 01:22;V;;;;;;
D;097;1006425;12;20121008 01:22;V;;;;;;
B;097;1004360;13;20121008 01:22;;15;15;CROWN ST;BATEMANS BAY;2536;;;20120724;20120904;159000;;R;RESIDENCE;15;;;0;AH264986;
C;097;1004360;13;20121008 01:22;15/SP36597;
D;097;1004360;13;20121008 01:22;P;;;;;;
D;097;1004360;13;20121008 01:22;V;;;;;;
D;097;1004360;13;20121008 01:22;V;;;;;;
B;097;1012328;14;20121008 01:22;;;42;SWORDFISH ST;TUROSS HEAD;2537;693.9;M;20120816;20120920;220000;R2;R;RESIDENCE;;ETG;;0;AH269505;
C;097;1012328;14;20121008 01:22;124/255875;
D;097;1012328;14;20121008 01:22;P;;;;;;
D;097;1012328;14;20121008 01:22;P;;;;;;
D;097;1012328;14;20121008 01:22;V;;;;;;
B;097;1007238;15;20121008 01:22;;;111;SUNPATCH PDE;TOMAKIN;2537;1289;M;20120623;20120921;635000;R2;R;RESIDENCE;;EXN;;0;AH268964;
C;097;1007238;15;20121008 01:22;1/513433;
D;097;1007238;15;20121008 01:22;P;;;;;;
D;097;1007238;15;20121008 01:22;P;;;;;;
D;097;1007238;15;20121008 01:22;V;;;;;;
B;097;1020734;16;20121008 01:22;;;27;EASTAWAY AVE;NORTH NAROOMA;2546;2823;M;20120427;20120720;595000;E4;R;RESIDENCE;;EMB;;0;AH149351;
C;097;1020734;16;20121008 01:22;6/732329;
D;097;1020734;16;20121008 01:22;P;;;;;;
D;097;1020734;16;20121008 01:22;P;;;;;;
D;097;1020734;16;20121008 01:22;V;;;;;;
D;097;1020734;16;20121008 01:22;V;;;;;;
B;097;1020749;17;20121008 01:22;;;63;EASTAWAY AVE;NORTH NAROOMA;2546;1265;M;20120912;20120921;552000;E4;R;RESIDENCE;;EMB;;0;AH270140;
C;097;1020749;17;20121008 01:22;62/414876;
D;097;1020749;17;20121008 01:22;P;;;;;;
D;097;1020749;17;20121008 01:22;P;;;;;;
D;097;1020749;17;20121008 01:22;V;;;;;;
D;097;1020749;17;20121008 01:22;V;;;;;;
B;097;3109410;18;20121008 01:22;;;123;LITCHFIELD CRES;LONG BEACH;2536;755.2;M;20120815;20120926;90000;R2;V;VACANT LAND;;EXK;;0;AH273975;
C;097;3109410;18;20121008 01:22;65/1068529;
D;097;3109410;18;20121008 01:22;P;;;;;;
D;097;3109410;18;20121008 01:22;P;;;;;;
D;097;3109410;18;20121008 01:22;V;;;;;;
B;097;3222855;19;20121008 01:22;;1;239;BEACH RD;DENHAMS BEACH;2536;;;20120810;20120917;375000;;R;RESIDENCE;1;;;0;AH262974;
C;097;3222855;19;20121008 01:22;1/SP76309;
D;097;3222855;19;20121008 01:22;P;;;;;;
D;097;3222855;19;20121008 01:22;P;;;;;;
