A;RTSALEDATA;123;20121112 01:26;VALNET;
B;123;1264738;1;20121112 01:26;;;131;NORTH ST;OBERON;2787;626;M;20120814;20121026;160000;Z;R;RESIDENCE;;ZA;;0;AH336598;
C;123;1264738;1;20121112 01:26;47/219824;
D;123;1264738;1;20121112 01:26;P;;;;;;
D;123;1264738;1;20121112 01:26;P;;;;;;
D;123;1264738;1;20121112 01:26;V;;;;;;
D;123;1264738;1;20121112 01:26;V;;;;;;
B;123;3612509;2;20121112 01:26;;;1121;CARLWOOD RD;O'CONNELL;2795;64.18;H;20120823;20121004;650000;R;3;FARM/RURAL;;NE;;0;AH318890;
C;123;3612509;2;20121112 01:26;52/1168035 Enclosure Permit 17701;
D;123;3612509;2;20121112 01:26;P;;;;;;
D;123;3612509;2;20121112 01:26;V;;;;;;
B;123;3667150;3;20121112 01:26;;;LOT 1 DP 1;GOUGHS ROAD;HAZELGROVE;2787;1.033;H;20120416;20120928;3613;;V;VACANT LAND;;;;0;AH303405;
C;123;3667150;3;20121112 01:26;;
D;123;3667150;3;20121112 01:26;P;;;;;;
D;123;3667150;3;20121112 01:26;V;;;;;;
B;123;3667294;4;20121112 01:26;;;LOT 3 DP11;GOUGHS ROAD;HAZELGROVE;2787;2073;M;20120326;20120928;1876;;V;VACANT LAND;;;;0;AH303919;
C;123;3667294;4;20121112 01:26;;
D;123;3667294;4;20121112 01:26;P;;;;;;
D;123;3667294;4;20121112 01:26;V;;;;;;
Z;20;4;4;10;
