A;RTSALEDATA;013;20121217 01:34;VALNET;
B;013;318530;1;20121217 01:34;;;3;WHARF RD;GREEN POINT;2428;550.1;M;20120928;20121107;540000;A;R;RESIDENCE;;DL;;0;AH399935;
C;013;318530;1;20121217 01:34;213/31825;
D;013;318530;1;20121217 01:34;P;;;;;;
D;013;318530;1;20121217 01:34;V;;;;;;
D;013;318530;1;20121217 01:34;V;;;;;;
B;013;310737;2;20121217 01:34;;;18;PANORAMA CRES;FORSTER;2428;5240;M;20121107;20121207;950000;R;3;;;AR;;0;AH420998;
C;013;310737;2;20121217 01:34;141/867792;
D;013;310737;2;20121217 01:34;P;;;;;;
D;013;310737;2;20121217 01:34;P;;;;;;
D;013;310737;2;20121217 01:34;V;;;;;;
B;013;326040;3;20121217 01:34;;;5 A;SHOWGROUND LANE;NABIAC;2312;1000;M;20120927;20121108;265000;A;R;RESIDENCE;;AS;;0;AH390356;
C;013;326040;3;20121217 01:34;122/861216;
D;013;326040;3;20121217 01:34;P;;;;;;
D;013;326040;3;20121217 01:34;P;;;;;;
D;013;326040;3;20121217 01:34;V;;;;;;
D;013;326040;3;20121217 01:34;V;;;;;;
B;013;319757;4;20121217 01:34;;;5;PELICAN AVE;HAWKS NEST;2324;556.4;M;20120927;20121122;415000;A;R;RESIDENCE;;AZ;;0;AH409232;
C;013;319757;4;20121217 01:34;246/30790;
D;013;319757;4;20121217 01:34;P;;;;;;
D;013;319757;4;20121217 01:34;P;;;;;;
D;013;319757;4;20121217 01:34;V;;;;;;
B;013;327190;5;20121217 01:34;;;537;LOCKETTS CROSSING RD;COOLONGOLOOK;2423;16.19;H;20121029;20121129;200000;R;V;VACANT LAND;;QS;;0;AH403218;
C;013;327190;5;20121217 01:34;6/753141 Enclosure Permit 052794;
D;013;327190;5;20121217 01:34;P;;;;;;
D;013;327190;5;20121217 01:34;V;;;;;;
B;013;323124;6;20121217 01:34;;;;MARKET WAY;NORTH ARM COVE;2324;518.5;M;20121101;20121129;8000;R;V;VACANT LAND;;RY;;0;AH419985;
C;013;323124;6;20121217 01:34;1292/9940;
D;013;323124;6;20121217 01:34;P;;;;;;
D;013;323124;6;20121217 01:34;P;;;;;;
D;013;323124;6;20121217 01:34;V;;;;;;
