A;RTSALEDATA;244;20120917 01:29;VALNET;
B;244;2648268;1;20120917 01:29;;;;BENA ST;BURCHER;2671;1012;M;20120802;20120822;10000;Z;R;RESIDENCE;;BZ;;0;AH200302;
C;244;2648268;1;20120917 01:29;2/14/758191;
D;244;2648268;1;20120917 01:29;P;;;;;;
D;244;2648268;1;20120917 01:29;P;;;;;;
D;244;2648268;1;20120917 01:29;V;;;;;;
B;244;2646640;2;20120917 01:29;;;51;UMANG ST;TOTTENHAM;2873;1012;M;20120806;20120830;65000;Z;R;RESIDENCE;;TA;;0;AH221636;
C;244;2646640;2;20120917 01:29;16/3/758989;
D;244;2646640;2;20120917 01:29;P;;;;;;
D;244;2646640;2;20120917 01:29;V;;;;;;
Z;11;2;2;5;
