A;RTSALEDATA;241;20120709 01:53;VALNET;
B;241;3645376;1;20120709 01:53;;;;BOWMAN RIVER RD;BOWMAN;2422;4243;M;20120511;20120511;870;;V;VACANT LAND;;;;0;AH52236;
C;241;3645376;1;20120709 01:53;;
D;241;3645376;1;20120709 01:53;P;;;;;;
D;241;3645376;1;20120709 01:53;P;;;;;;
D;241;3645376;1;20120709 01:53;P;;;;;;
D;241;3645376;1;20120709 01:53;P;;;;;;
D;241;3645376;1;20120709 01:53;P;;;;;;
D;241;3645376;1;20120709 01:53;P;;;;;;
D;241;3645376;1;20120709 01:53;P;;;;;;
D;241;3645376;1;20120709 01:53;P;;;;;;
D;241;3645376;1;20120709 01:53;P;;;;;;
D;241;3645376;1;20120709 01:53;P;;;;;;
D;241;3645376;1;20120709 01:53;P;;;;;;
D;241;3645376;1;20120709 01:53;P;;;;;;
D;241;3645376;1;20120709 01:53;P;;;;;;
D;241;3645376;1;20120709 01:53;P;;;;;;
D;241;3645376;1;20120709 01:53;P;;;;;;
D;241;3645376;1;20120709 01:53;P;;;;;;
D;241;3645376;1;20120709 01:53;P;;;;;;
D;241;3645376;1;20120709 01:53;V;;;;;;
Z;22;1;1;18;
