A;223;20040802 12:12;PDANN;
B;223;2474532;1;20040802 12:12;;;36;ALEXANDRINA CT;WATTLE GROVE;2173;951.8;M;20040619;20040726;632000;A;R;RESIDENCE;;ME;;0;AA838433;
C;223;2474532;1;20040802 12:12;12//849838;
D;223;2474532;1;20040802 12:12;P;;;;;;
D;223;2474532;1;20040802 12:12;P;;;;;;
D;223;2474532;1;20040802 12:12;V;;;;;;
D;223;2474532;1;20040802 12:12;V;;;;;;
B;223;2475452;2;20040802 12:12;;;19;ARMSTRONG ST;ASHCROFT;2168;626;M;20040622;20040715;120000;A;R;RESIDENCE;;LH;;0;AA829686;
C;223;2475452;2;20040802 12:12;339//216702;
D;223;2475452;2;20040802 12:12;P;;;;;;
D;223;2475452;2;20040802 12:12;P;;;;;;
D;223;2475452;2;20040802 12:12;V;;;;;;
D;223;2475452;2;20040802 12:12;V;;;;;;
B;223;2475561;3;20040802 12:12;;;13;ARUNTA AVE;GREEN VALLEY;2168;565.5;M;20040524;20040719;381500;A;R;RESIDENCE;;LJ;;0;AA833285;
C;223;2475561;3;20040802 12:12;33//253236;
D;223;2475561;3;20040802 12:12;P;;;;;;
D;223;2475561;3;20040802 12:12;V;;;;;;
B;223;2475569;4;20040802 12:12;;;8;BARINGA CL;GREEN VALLEY;2168;688;M;20040630;20040630;516000;A;R;RESIDENCE;;LJ;;0;AA837637;
C;223;2475569;4;20040802 12:12;81//245111;
D;223;2475569;4;20040802 12:12;P;;;;;;
D;223;2475569;4;20040802 12:12;P;;;;;;
D;223;2475569;4;20040802 12:12;V;;;;;;
D;223;2475569;4;20040802 12:12;V;;;;;;
B;223;2475879;5;20040802 12:12;;;2;ASPEN CL;PRESTONS;2170;502.6;M;20040428;20040712;471000;A;R;RESIDENCE;;MZ;;0;AA803600;
C;223;2475879;5;20040802 12:12;1//876139;
D;223;2475879;5;20040802 12:12;P;;;;;;
D;223;2475879;5;20040802 12:12;V;;;;;;
B;223;2476439;6;20040802 12:12;;;;AYSHFORD ST;CASULA;2170;614;M;20040405;20040709;100000;A;V;VACANT LAND;;MG;;0;AA802093;
C;223;2476439;6;20040802 12:12;14, 15/J/2314;
D;223;2476439;6;20040802 12:12;P;;;;;;
D;223;2476439;6;20040802 12:12;V;;;;;;
B;223;2477097;7;20040802 12:12;;;112;BARDIA PDE;HOLSWORTHY;2173;569;M;20040528;20040707;420000;A;R;RESIDENCE;;LQ;;0;AA831329;
C;223;2477097;7;20040802 12:12;174//231178;
D;223;2477097;7;20040802 12:12;P;;;;;;
D;223;2477097;7;20040802 12:12;P;;;;;;
D;223;2477097;7;20040802 12:12;V;;;;;;
D;223;2477097;7;20040802 12:12;V;;;;;;
B;223;2477216;8;20040802 12:12;;;11;BARHAM ST;HECKENBERG;2168;556.4;M;20040531;20040721;300000;A;R;RESIDENCE;;LH;;0;AA837412;
C;223;2477216;8;20040802 12:12;670//224301;
D;223;2477216;8;20040802 12:12;P;;;;;;
D;223;2477216;8;20040802 12:12;V;;;;;;
D;223;2477216;8;20040802 12:12;V;;;;;;
B;223;2477726;9;20040802 12:12;;;5;BATLOW ST;HECKENBERG;2168;488;M;20040527;20040708;265000;A;R;RESIDENCE;;LH;;0;AA808020;
C;223;2477726;9;20040802 12:12;516//225154;
D;223;2477726;9;20040802 12:12;P;;;;;;
D;223;2477726;9;20040802 12:12;V;;;;;;
B;223;2479512;10;20040802 12:12;;;13;BOSLEY AVE;LIVERPOOL;2170;531.1;M;20040531;20040712;360000;A;R;RESIDENCE;;LL;;0;AA813698;
C;223;2479512;10;20040802 12:12;40//234178;
D;223;2479512;10;20040802 12:12;P;;;;;;
D;223;2479512;10;20040802 12:12;P;;;;;;
D;223;2479512;10;20040802 12:12;V;;;;;;
D;223;2479512;10;20040802 12:12;V;;;;;;
B;223;2479631;11;20040802 12:12;;;23;BOUNDARY RD;LIVERPOOL;2170;910.5;M;20040303;20040414;505000;A;V;VACANT LAND;;AD;;0;AA838147;
C;223;2479631;11;20040802 12:12;1//417203;
D;223;2479631;11;20040802 12:12;P;;;;;;
D;223;2479631;11;20040802 12:12;P;;;;;;
D;223;2479631;11;20040802 12:12;V;;;;;;
B;223;2479897;12;20040802 12:12;;;35;BRADSHAW AVE;MOOREBANK;2170;600.7;M;20040528;20040709;365000;A;R;RESIDENCE;;LP;;0;AA828084;
C;223;2479897;12;20040802 12:12;D//409098;
D;223;2479897;12;20040802 12:12;P;;;;;;
D;223;2479897;12;20040802 12:12;P;;;;;;
D;223;2479897;12;20040802 12:12;V;;;;;;
B;223;2479978;13;20040802 12:12;;;66;BRAIDWOOD DR;PRESTONS;2170;578;M;20040512;20040716;470000;A;R;RESIDENCE;;MZ;;0;AA816684;
C;223;2479978;13;20040802 12:12;24//876128;
D;223;2479978;13;20040802 12:12;P;;;;;;
D;223;2479978;13;20040802 12:12;P;;;;;;
D;223;2479978;13;20040802 12:12;V;;;;;;
B;223;2480383;14;20040802 12:12;;;13;BRIDGES AVE;WATTLE GROVE;2173;614.9;M;20040606;20040716;437500;A;R;RESIDENCE;;MA;;0;AA825785;
C;223;2480383;14;20040802 12:12;9329//860823;
D;223;2480383;14;20040802 12:12;P;;;;;;
D;223;2480383;14;20040802 12:12;P;;;;;;
D;223;2480383;14;20040802 12:12;V;;;;;;
D;223;2480383;14;20040802 12:12;V;;;;;;
B;223;2480409;15;20040802 12:12;;;16;BRIDGES AVE;WATTLE GROVE;2173;752.7;M;20040607;20040719;445000;A;R;RESIDENCE;;MA;;0;AA832129;
C;223;2480409;15;20040802 12:12;9216//857996;
D;223;2480409;15;20040802 12:12;P;;;;;;
D;223;2480409;15;20040802 12:12;P;;;;;;
D;223;2480409;15;20040802 12:12;V;;;;;;
D;223;2480409;15;20040802 12:12;V;;;;;;
B;223;2481764;16;20040802 12:12;;;9;CALABRIA ST;PRESTONS;2170;576;M;20040420;20040615;545000;A;R;RESIDENCE;;MZ;;0;AA738406;
C;223;2481764;16;20040802 12:12;1701//1011565;
D;223;2481764;16;20040802 12:12;P;;;;;;
D;223;2481764;16;20040802 12:12;P;;;;;;
D;223;2481764;16;20040802 12:12;V;;;;;;
D;223;2481764;16;20040802 12:12;V;;;;;;
B;223;2481955;17;20040802 12:12;;9;35;CAMPBELL ST;LIVERPOOL;2170;;;20040530;20040712;292000;;R;RESIDENCE;9;;;0;AA809484;
C;223;2481955;17;20040802 12:12;9//SP 62667;
D;223;2481955;17;20040802 12:12;P;;;;;;
D;223;2481955;17;20040802 12:12;V;;;;;;
D;223;2481955;17;20040802 12:12;V;;;;;;
B;223;2482196;18;20040802 12:12;;1;1;CARBONI ST;LIVERPOOL;2170;;;20040429;20040625;210000;;R;RESIDENCE;1;;;0;AA796718;
C;223;2482196;18;20040802 12:12;1//SP 7642;
D;223;2482196;18;20040802 12:12;P;;;;;;
D;223;2482196;18;20040802 12:12;V;;;;;;
D;223;2482196;18;20040802 12:12;V;;;;;;
B;223;2486019;19;20040802 12:12;;;39;CORMORANT AVE;HINCHINBROOK;2168;954.2;M;20040531;20040712;385000;A;R;RESIDENCE;;AC;;0;AA837478;
C;223;2486019;19;20040802 12:12;803//803527;
D;223;2486019;19;20040802 12:12;P;;;;;;
D;223;2486019;19;20040802 12:12;P;;;;;;
D;223;2486019;19;20040802 12:12;V;;;;;;
B;223;2487740;20;20040802 12:12;;;215;DENHAM COURT RD;DENHAM COURT;2565;2.023;H;20040519;20040714;1000000;R;V;VACANT LAND;;RG;;0;AA823188;
C;223;2487740;20;20040802 12:12;30//239027;
D;223;2487740;20;20040802 12:12;P;;;;;;
D;223;2487740;20;20040802 12:12;P;;;;;;
D;223;2487740;20;20040802 12:12;P;;;;;;
D;223;2487740;20;20040802 12:12;P;;;;;;
D;223;2487740;20;20040802 12:12;V;;;;;;
B;223;2488322;21;20040802 12:12;;;1;DORAN AVE;LURNEA;2170;695.6;M;20031024;20031128;401000;A;R;RESIDENCE;;LD;;0;AA828276;
C;223;2488322;21;20040802 12:12;32//31193;
D;223;2488322;21;20040802 12:12;P;;;;;;
D;223;2488322;21;20040802 12:12;V;;;;;;
D;223;2488322;21;20040802 12:12;V;;;;;;
B;223;2488425;22;20040802 12:12;;;25;DOWDING CL;CECIL HILLS;2171;517.3;M;20040602;20040708;510000;A;R;RESIDENCE;;MM;;0;AA825749;
C;223;2488425;22;20040802 12:12;7021//851917;
D;223;2488425;22;20040802 12:12;P;;;;;;
D;223;2488425;22;20040802 12:12;V;;;;;;
B;223;2488587;23;20040802 12:12;;8;7;DRUMMOND ST;WARWICK FARM;2170;;;20040531;20040715;219000;;R;RESIDENCE;8;;;0;AA838046;
C;223;2488587;23;20040802 12:12;8//SP 9984;
D;223;2488587;23;20040802 12:12;P;;;;;;
D;223;2488587;23;20040802 12:12;V;;;;;;
D;223;2488587;23;20040802 12:12;V;;;;;;
B;223;2490258;24;20040802 12:12;;;22;ERIN PL;CASULA;2170;338.8;M;20040601;20040712;370000;A;R;RESIDENCE;;AA;;0;AA807216;
C;223;2490258;24;20040802 12:12;27//1007346;
D;223;2490258;24;20040802 12:12;P;;;;;;
D;223;2490258;24;20040802 12:12;P;;;;;;
D;223;2490258;24;20040802 12:12;V;;;;;;
B;223;2490489;25;20040802 12:12;;;8;EVANS AVE;MOOREBANK;2170;733.5;M;20030610;20030721;500000;A;R;RESIDENCE;;LS;;0;AA832016;
C;223;2490489;25;20040802 12:12;241//236715;
D;223;2490489;25;20040802 12:12;P;;;;;;
D;223;2490489;25;20040802 12:12;P;;;;;;
D;223;2490489;25;20040802 12:12;V;;;;;;
D;223;2490489;25;20040802 12:12;V;;;;;;
D;223;2490489;25;20040802 12:12;V;;;;;;
B;223;2490762;26;20040802 12:12;;;12;FANTOME ST;VOYAGER POINT;2171;507.4;M;20040527;20040708;626000;A;R;RESIDENCE;;MH;;0;AA797289;
C;223;2490762;26;20040802 12:12;383//882420;
D;223;2490762;26;20040802 12:12;P;;;;;;
D;223;2490762;26;20040802 12:12;P;;;;;;
D;223;2490762;26;20040802 12:12;V;;;;;;
B;223;2491184;27;20040802 12:12;HIDDEN SPRINGS;;45;FIFTH AVE;AUSTRAL;2171;1.214;H;20040124;20040716;1230000;R;R;RESIDENCE;;RJ;;0;AA817252;
C;223;2491184;27;20040802 12:12;1101//2475;
D;223;2491184;27;20040802 12:12;P;;;;;;
D;223;2491184;27;20040802 12:12;P;;;;;;
D;223;2491184;27;20040802 12:12;V;;;;;;
B;223;2491561;28;20040802 12:12;;;4;FLINDERS CRES;HINCHINBROOK;2168;623.6;M;20040509;20040723;465000;A;3;;;AC;;0;AA830507;
C;223;2491561;28;20040802 12:12;263//733703;
D;223;2491561;28;20040802 12:12;P;;;;;;
D;223;2491561;28;20040802 12:12;P;;;;;;
D;223;2491561;28;20040802 12:12;V;;;;;;
B;223;2492217;29;20040802 12:12;;;65;FOX VALLEY RD;DENHAM COURT;2565;2.023;H;20040407;20040706;1619000;R;R;RESIDENCE;;RG;;0;AA804820;
C;223;2492217;29;20040802 12:12;6//221923;
D;223;2492217;29;20040802 12:12;P;;;;;;
D;223;2492217;29;20040802 12:12;P;;;;;;
D;223;2492217;29;20040802 12:12;V;;;;;;
D;223;2492217;29;20040802 12:12;V;;;;;;
D;223;2492217;29;20040802 12:12;V;;;;;;
B;223;2493077;30;20040802 12:12;;;11;GEEBUNG CT;VOYAGER POINT;2171;583.9;M;20040121;20040625;738100;A;R;RESIDENCE;;MH;;0;AA790605;
C;223;2493077;30;20040802 12:12;514//884233;
D;223;2493077;30;20040802 12:12;P;;;;;;
D;223;2493077;30;20040802 12:12;P;;;;;;
D;223;2493077;30;20040802 12:12;V;;;;;;
D;223;2493077;30;20040802 12:12;V;;;;;;
B;223;2493114;31;20040802 12:12;;;38;GEMAS ST;HOLSWORTHY;2173;;;20040227;20040402;425000;A;R;RESIDENCE;;LQ;;0;AA811650;
C;223;2493114;31;20040802 12:12;10//231179;
D;223;2493114;31;20040802 12:12;P;;;;;;
D;223;2493114;31;20040802 12:12;P;;;;;;
D;223;2493114;31;20040802 12:12;V;;;;;;
D;223;2493114;31;20040802 12:12;V;;;;;;
