A;013;20040901 11:18;PDANN;
B;013;305116;1;20040901 11:18;;;10;MYALL ST;ALLWORTH;2425;765.1;M;20040705;20040803;208000;Z;R;RESIDENCE;;ZE;;0;AA872470;
C;013;305116;1;20040901 11:18;9/23892;
D;013;305116;1;20040901 11:18;P;;;;;;
D;013;305116;1;20040901 11:18;V;;;;;;
B;013;305148;2;20040901 11:18;;;13;STROUD ST;ALLWORTH;2425;1006;M;20040616;20040728;235000;Z;R;RESIDENCE;;ZE;;0;AA857769;
C;013;305148;2;20040901 11:18;10/5/758017;
D;013;305148;2;20040901 11:18;P;;;;;;
D;013;305148;2;20040901 11:18;V;;;;;;
B;013;305264;3;20040901 11:18;;;36;BOOLOOMBAYT ST;BULAHDELAH;2423;;;20040507;20040610;148500;Z;R;RESIDENCE;;ZA;;0;AA900747;
C;013;305264;3;20040901 11:18;C/359476;
D;013;305264;3;20040901 11:18;P;;;;;;
D;013;305264;3;20040901 11:18;V;;;;;;
D;013;305264;3;20040901 11:18;V;;;;;;
D;013;305264;3;20040901 11:18;V;;;;;;
D;013;305264;3;20040901 11:18;V;;;;;;
B;013;306522;4;20040901 11:18;;;91;BRECKENRIDGE ST;FORSTER;2428;657.6;M;20040521;20040702;277000;A;R;RESIDENCE;;AH;;0;AA893813;
C;013;306522;4;20040901 11:18;25/18964;
D;013;306522;4;20040901 11:18;P;;;;;;
D;013;306522;4;20040901 11:18;P;;;;;;
D;013;306522;4;20040901 11:18;P;;;;;;
D;013;306522;4;20040901 11:18;V;;;;;;
D;013;306522;4;20040901 11:18;V;;;;;;
D;013;306522;4;20040901 11:18;V;;;;;;
B;013;307200;5;20040901 11:18;;;6;COCOS CRES;FORSTER;2428;643.1;M;20040630;20040630;240000;A;R;RESIDENCE;;DN;;0;AA871469;
C;013;307200;5;20040901 11:18;408/810999;
D;013;307200;5;20040901 11:18;P;;;;;;
D;013;307200;5;20040901 11:18;V;;;;;;
B;013;307405;6;20040901 11:18;;;54;DAPHNE ST;FORSTER;2428;569.1;M;20040702;20040726;400000;A;R;RESIDENCE;;AG;;0;AA868584;
C;013;307405;6;20040901 11:18;27/217649;
D;013;307405;6;20040901 11:18;P;;;;;;
D;013;307405;6;20040901 11:18;V;;;;;;
D;013;307405;6;20040901 11:18;V;;;;;;
B;013;308136;7;20040901 11:18;;;5;GREENFIELD PL;FORSTER;2428;6301;M;20040308;20040809;890000;R;R;RESIDENCE;;AR;;0;AA875303;
C;013;308136;7;20040901 11:18;17/263815;
D;013;308136;7;20040901 11:18;P;;;;;;
D;013;308136;7;20040901 11:18;P;;;;;;
D;013;308136;7;20040901 11:18;V;;;;;;
D;013;308136;7;20040901 11:18;V;;;;;;
B;013;308534;8;20040901 11:18;;;21;HELEN ST;FORSTER;2428;537.5;M;20040701;20040805;410000;A;R;RESIDENCE;;AH;;0;AA880766;
C;013;308534;8;20040901 11:18;11/3/20974;
D;013;308534;8;20040901 11:18;P;;;;;;
D;013;308534;8;20040901 11:18;P;;;;;;
D;013;308534;8;20040901 11:18;V;;;;;;
D;013;308534;8;20040901 11:18;V;;;;;;
B;013;311296;9;20040901 11:18;;;7;SMITHS CL;FORSTER;2428;854.9;M;20040630;20040820;417000;A;R;RESIDENCE;;DM;;0;AA898088;
C;013;311296;9;20040901 11:18;38/841803;
D;013;311296;9;20040901 11:18;P;;;;;;
D;013;311296;9;20040901 11:18;V;;;;;;
D;013;311296;9;20040901 11:18;V;;;;;;
B;013;311309;10;20040901 11:18;;;77;SOUTH ST;FORSTER;2428;581.7;M;20040705;20040813;330000;A;R;RESIDENCE;;AG;;0;AA913119;
C;013;311309;10;20040901 11:18;90/208027;
D;013;311309;10;20040901 11:18;P;;;;;;
D;013;311309;10;20040901 11:18;P;;;;;;
D;013;311309;10;20040901 11:18;V;;;;;;
