A;187;20041116 08:21;PDANN;
B;187;1849102;1;20041116 08:21;;;218;BLOOMFIELD ST;GUNNEDAH;2380;919.3;M;20040813;20040924;210000;A;R;RESIDENCE;;AR;;0;AB64673;
C;187;1849102;1;20041116 08:21;A/100346;
D;187;1849102;1;20041116 08:21;P;;;;;;
D;187;1849102;1;20041116 08:21;P;;;;;;
D;187;1849102;1;20041116 08:21;V;;;;;;
B;187;1849449;2;20041116 08:21;;;103;CHANDOS ST;GUNNEDAH;2380;1138;M;20011128;20011203;20000;A;R;RESIDENCE;;AN;;0;4333881;
C;187;1849449;2;20041116 08:21;2/155289;
D;187;1849449;2;20041116 08:21;P;;;;;;
D;187;1849449;2;20041116 08:21;V;;;;;;
D;187;1849449;2;20041116 08:21;V;;;;;;
B;187;1849523;3;20041116 08:21;;;266;CONADILLY ST;GUNNEDAH;2380;355.6;M;20040423;20040604;140000;B;3;SHOPS;;BA;;0;AB54568;
C;187;1849523;3;20041116 08:21;PT 13/600583;
D;187;1849523;3;20041116 08:21;P;;;;;;
D;187;1849523;3;20041116 08:21;P;;;;;;
D;187;1849523;3;20041116 08:21;V;;;;;;
D;187;1849523;3;20041116 08:21;V;;;;;;
B;187;1849524;4;20041116 08:21;;;264;CONADILLY ST;GUNNEDAH;2380;295.8;M;20040423;20040604;140000;B;3;SHOPS;;BA;;0;AB54568;
C;187;1849524;4;20041116 08:21;PT 13/600583;
D;187;1849524;4;20041116 08:21;P;;;;;;
D;187;1849524;4;20041116 08:21;P;;;;;;
D;187;1849524;4;20041116 08:21;V;;;;;;
D;187;1849524;4;20041116 08:21;V;;;;;;
B;187;1849525;5;20041116 08:21;;;262;CONADILLY ST;GUNNEDAH;2380;168.7;M;20040423;20040604;140000;B;3;SHOPS;;BA;;0;AB54568;
C;187;1849525;5;20041116 08:21;PT 13/600583;
D;187;1849525;5;20041116 08:21;P;;;;;;
D;187;1849525;5;20041116 08:21;P;;;;;;
D;187;1849525;5;20041116 08:21;V;;;;;;
D;187;1849525;5;20041116 08:21;V;;;;;;
B;187;1849970;6;20041116 08:21;;;39;FAIRVIEW ST;GUNNEDAH;2380;809.4;M;20040921;20041029;144000;A;R;RESIDENCE;;AR;;0;AB78234;
C;187;1849970;6;20041116 08:21;58/224070;
D;187;1849970;6;20041116 08:21;P;;;;;;
D;187;1849970;6;20041116 08:21;P;;;;;;
D;187;1849970;6;20041116 08:21;V;;;;;;
D;187;1849970;6;20041116 08:21;V;;;;;;
B;187;1850522;7;20041116 08:21;;;73;HUNTER ST;GUNNEDAH;2380;2442;M;20040907;20041018;265000;A;R;RESIDENCE;;AF;;0;AB70225;
C;187;1850522;7;20041116 08:21;6/5900 5/662747;
D;187;1850522;7;20041116 08:21;P;;;;;;
D;187;1850522;7;20041116 08:21;V;;;;;;
B;187;1850805;8;20041116 08:21;;;4;LAWSON AVE;GUNNEDAH;2380;781.5;M;20040925;20041026;88500;A;R;RESIDENCE;;AR;;0;AB58142;
C;187;1850805;8;20041116 08:21;12/24704;
D;187;1850805;8;20041116 08:21;P;;;;;;
D;187;1850805;8;20041116 08:21;P;;;;;;
D;187;1850805;8;20041116 08:21;V;;;;;;
