A;250;20041001 11:13;PDANN;
B;250;2668664;1;20041001 11:13;;;45;GEORGE ST;TENTERFIELD;2372;1049;M;20040722;20040915;232000;Z;R;RESIDENCE;;AC;;0;AA975210;
C;250;2668664;1;20041001 11:13;6/828192;
D;250;2668664;1;20041001 11:13;P;;;;;;
D;250;2668664;1;20041001 11:13;P;;;;;;
D;250;2668664;1;20041001 11:13;V;;;;;;
D;250;2668664;1;20041001 11:13;V;;;;;;
B;250;2668975;2;20041001 11:13;;;82;MANNERS ST;TENTERFIELD;2372;2023;M;20040622;20040713;35000;Z;R;RESIDENCE;;AC;;0;4438277;
C;250;2668975;2;20041001 11:14;PT 4/36/758959;
D;250;2668975;2;20041001 11:14;P;;;;;;
D;250;2668975;2;20041001 11:14;V;;;;;;
B;250;2669211;3;20041001 11:14;;;34;MOLESWORTH ST;TENTERFIELD;2372;2023;M;20040803;20040906;65000;Z;R;RESIDENCE;;AC;;0;AA970942;
C;250;2669211;3;20041001 11:14;4/998263;
D;250;2669211;3;20041001 11:14;P;;;;;;
D;250;2669211;3;20041001 11:14;V;;;;;;
D;250;2669211;3;20041001 11:14;V;;;;;;
B;250;2669251;4;20041001 11:14;;;49;MOLESWORTH ST;TENTERFIELD;2372;3035;M;20040823;20040913;84000;Z;R;RESIDENCE;;AC;;0;AA970222;
C;250;2669251;4;20041001 11:14;1/997265;
D;250;2669251;4;20041001 11:14;P;;;;;;
D;250;2669251;4;20041001 11:14;V;;;;;;
D;250;2669251;4;20041001 11:14;V;;;;;;
B;250;2669270;5;20041001 11:14;;;107;MOLESWORTH ST;TENTERFIELD;2372;455.3;M;20040727;20040914;105000;Z;R;RESIDENCE;;AC;;0;AA968616;
C;250;2669270;5;20041001 11:14;B/162962;
D;250;2669270;5;20041001 11:14;P;;;;;;
D;250;2669270;5;20041001 11:14;P;;;;;;
D;250;2669270;5;20041001 11:14;V;;;;;;
B;250;2669510;6;20041001 11:14;;;35;RAILWAY ST;TENTERFIELD;2372;910.6;M;20040414;20040601;147000;Z;R;RESIDENCE;;AC;;0;4437697;
C;250;2669510;6;20041001 11:14;41/1068424;
D;250;2669510;6;20041001 11:14;P;;;;;;
D;250;2669510;6;20041001 11:14;V;;;;;;
B;250;2670362;7;20041001 11:14;;;;BLACK SWAMP RD;TENTERFIELD;2372;28.55;H;20040820;20040910;100500;R;V;VACANT LAND;;JS;;0;AA952975;
C;250;2670362;7;20041001 11:14;14/1005819;
D;250;2670362;7;20041001 11:14;P;;;;;;
D;250;2670362;7;20041001 11:14;V;;;;;;
B;250;2671614;8;20041001 11:14;;;;PADDYS FLAT RD;TABULAM;2469;52.63;H;20040528;20040629;65000;R;3;FARM/RURAL;;ED;;0;AA957616;
C;250;2671614;8;20041001 11:14;2/775919;
D;250;2671614;8;20041001 11:14;P;;;;;;
D;250;2671614;8;20041001 11:14;P;;;;;;
D;250;2671614;8;20041001 11:14;V;;;;;;
B;250;2671793;9;20041001 11:14;;;;MOUNTAIN CREEK RD;TENTERFIELD;2372;20.72;H;20040706;20040805;26000;R;3;;;CM;;0;AA968926;
C;250;2671793;9;20041001 11:14;9/789006;
D;250;2671793;9;20041001 11:14;P;;;;;;
D;250;2671793;9;20041001 11:14;P;;;;;;
D;250;2671793;9;20041001 11:14;V;;;;;;
