A;217;20041201 11:35;PDANN;
B;217;2279595;1;20041201 11:35;;9;165;ARGYLE ST;CAMDEN;2570;;;20040929;20041105;280000;;3;COMMERCIAL;9;;;0;AB83960;
C;217;2279595;1;20041201 11:35;9/SP32771;
D;217;2279595;1;20041201 11:35;P;;;;;;
D;217;2279595;1;20041201 11:35;V;;;;;;
D;217;2279595;1;20041201 11:35;V;;;;;;
D;217;2279595;1;20041201 11:35;V;;;;;;
B;217;2280368;2;20041201 11:35;;;2;BEYER PL;CURRANS HILL;2567;338.1;M;20040914;20041105;330000;A;R;RESIDENCE;;AN;;0;AB90506;
C;217;2280368;2;20041201 11:35;2/285541;
D;217;2280368;2;20041201 11:35;P;;;;;;
D;217;2280368;2;20041201 11:35;V;;;;;;
B;217;2280418;3;20041201 11:35;;;4;BLAKE RD;MOUNT ANNAN;2567;1017;M;20040928;20041104;475000;A;R;RESIDENCE;;AQ;;0;AB107157;
C;217;2280418;3;20041201 11:35;1074/791529;
D;217;2280418;3;20041201 11:35;P;;;;;;
D;217;2280418;3;20041201 11:35;P;;;;;;
D;217;2280418;3;20041201 11:35;V;;;;;;
D;217;2280418;3;20041201 11:35;V;;;;;;
B;217;2280980;4;20041201 11:35;;1;66;BROUGHTON ST;CAMDEN;2570;;;20040811;20041112;265000;;R;RESIDENCE;1;;;0;AB99139;
C;217;2280980;4;20041201 11:35;1/SP42028;
D;217;2280980;4;20041201 11:35;P;;;;;;
D;217;2280980;4;20041201 11:35;V;;;;;;
D;217;2280980;4;20041201 11:35;V;;;;;;
B;217;2281793;5;20041201 11:35;;;293;CATHERINE FIELDS RD;CATHERINE FIELD;2557;2.274;H;20040916;20041028;850000;R;R;RESIDENCE;;RE;;0;AB91337;
C;217;2281793;5;20041201 11:35;161/27602;
D;217;2281793;5;20041201 11:35;P;;;;;;
D;217;2281793;5;20041201 11:35;P;;;;;;
D;217;2281793;5;20041201 11:35;V;;;;;;
D;217;2281793;5;20041201 11:35;V;;;;;;
B;217;2282088;6;20041201 11:36;;;26;CHAPMAN CCT;CURRANS HILL;2567;576;M;20040928;20041109;442000;A;R;RESIDENCE;;AN;;0;AB87575;
C;217;2282088;6;20041201 11:36;848/1005762;
D;217;2282088;6;20041201 11:36;P;;;;;;
D;217;2282088;6;20041201 11:36;V;;;;;;
B;217;2282518;7;20041201 11:36;;;257;COBBITTY RD;COBBITTY;2570;1936;M;20041026;20041119;600000;R;R;RESIDENCE;;RF;;0;AB111783;
C;217;2282518;7;20041201 11:36;101/617259;
D;217;2282518;7;20041201 11:36;P;;;;;;
D;217;2282518;7;20041201 11:36;P;;;;;;
D;217;2282518;7;20041201 11:36;V;;;;;;
B;217;2282528;8;20041201 11:36;;;235;COBBITTY RD;COBBITTY;2570;1356;M;20040906;20041101;450000;R;R;RESIDENCE;;RF;;0;AB79129;
C;217;2282528;8;20041201 11:36;12/231489;
D;217;2282528;8;20041201 11:36;P;;;;;;
D;217;2282528;8;20041201 11:36;P;;;;;;
D;217;2282528;8;20041201 11:36;V;;;;;;
B;217;2282718;9;20041201 11:36;;;16;COOLALIE AVE;CAMDEN SOUTH;2570;860;M;20040910;20041119;377500;A;R;RESIDENCE;;AE;;0;AB121597;
C;217;2282718;9;20041201 11:36;313/222112;
D;217;2282718;9;20041201 11:36;P;;;;;;
D;217;2282718;9;20041201 11:36;P;;;;;;
D;217;2282718;9;20041201 11:36;V;;;;;;
B;217;2282800;10;20041201 11:36;;;2 B;CORNUTA CL;NARELLAN VALE;2567;417.7;M;20041007;20041112;307500;A;R;RESIDENCE;;AR;;0;AB111022;
C;217;2282800;10;20041201 11:36;2/841450;
D;217;2282800;10;20041201 11:36;P;;;;;;
D;217;2282800;10;20041201 11:36;V;;;;;;
B;217;2282985;11;20041201 11:36;;26;31;CROOKSTON DR;CAMDEN SOUTH;2570;;;20041001;20041117;260000;;3;;31;;;0;AB113689;
C;217;2282985;11;20041201 11:36;31/SP21088;
D;217;2282985;11;20041201 11:36;P;;;;;;
D;217;2282985;11;20041201 11:36;P;;;;;;
D;217;2282985;11;20041201 11:36;V;;;;;;
B;217;2284153;12;20041201 11:36;;;25;ELDER WAY;MOUNT ANNAN;2567;927.2;M;20040904;20041018;530000;A;R;RESIDENCE;;AQ;;0;AB92229;
C;217;2284153;12;20041201 11:36;121/808583;
D;217;2284153;12;20041201 11:36;P;;;;;;
D;217;2284153;12;20041201 11:36;P;;;;;;
D;217;2284153;12;20041201 11:36;V;;;;;;
D;217;2284153;12;20041201 11:36;V;;;;;;
B;217;2285948;13;20041201 11:36;;;23;HENRY PL;NARELLAN VALE;2567;828.4;M;20040906;20041108;550000;A;R;RESIDENCE;;AR;;0;AB106935;
C;217;2285948;13;20041201 11:36;1438/1005763;
D;217;2285948;13;20041201 11:36;P;;;;;;
D;217;2285948;13;20041201 11:36;P;;;;;;
D;217;2285948;13;20041201 11:36;V;;;;;;
D;217;2285948;13;20041201 11:36;V;;;;;;
B;217;2286072;14;20041201 11:36;;;2;HILLVIEW PL;NARELLAN;2567;828.4;M;20041007;20041104;312000;A;R;RESIDENCE;;AS;;0;AB102717;
C;217;2286072;14;20041201 11:36;9/793337;
D;217;2286072;14;20041201 11:36;P;;;;;;
D;217;2286072;14;20041201 11:36;P;;;;;;
D;217;2286072;14;20041201 11:36;V;;;;;;
B;217;2286765;15;20041201 11:36;;;27;JOHN MC LENNON CCT;HARRINGTON PARK;2567;648.9;M;20040919;20041104;515000;A;R;RESIDENCE;;AW;;0;AB100997;
C;217;2286765;15;20041201 11:36;1416/1012325;
D;217;2286765;15;20041201 11:36;P;;;;;;
D;217;2286765;15;20041201 11:36;P;;;;;;
D;217;2286765;15;20041201 11:36;V;;;;;;
D;217;2286765;15;20041201 11:36;V;;;;;;
