A;231;20040701 11:02;PDANN;
B;231;2607235;1;20040701 11:02;;;75;QUEEN ST;BARMEDMAN;2668;765.1;M;20040512;20040625;25000;Z;R;RESIDENCE;;VB;;0;AA755013;
C;231;2607235;1;20040701 11:02;1//403003;
D;231;2607235;1;20040701 11:02;P;;;;;;
D;231;2607235;1;20040701 11:02;V;;;;;;
B;231;2608167;2;20040701 11:02;;;1010;WESTS LANE;LAKE COWAL;2671;588.3;H;20040422;20040520;641972;R;R;RESIDENCE;;RM;;0;AA705799;
C;231;2608167;2;20040701 11:02;4, PT 11, 43, 45, 46//753124;
D;231;2608167;2;20040701 11:02;P;;;;;;
D;231;2608167;2;20040701 11:02;P;;;;;;
D;231;2608167;2;20040701 11:02;V;;;;;;
D;231;2608167;2;20040701 11:02;V;;;;;;
B;231;2608167;3;20040701 11:02;;;1010;WESTS LANE;LAKE COWAL;2671;588.3;H;20040422;20040520;341972;R;R;RESIDENCE;;RM;;0;AA705798;
C;231;2608167;3;20040701 11:02;4, PT 11, 43, 45, 46//753124;
D;231;2608167;3;20040701 11:02;P;;;;;;
D;231;2608167;3;20040701 11:02;V;;;;;;
D;231;2608167;3;20040701 11:02;V;;;;;;
B;231;2608244;4;20040701 11:02;;;24;HIAWATHA ST;TALLIMBA;2669;1012;M;20040429;20040528;20000;R;R;RESIDENCE;;RM;;0;AA723685;
C;231;2608244;4;20040701 11:02;69//750868;
D;231;2608244;4;20040701 11:02;P;;;;;;
D;231;2608244;4;20040701 11:02;V;;;;;;
B;231;2608733;5;20040701 11:02;;;60;NEELD ST;WYALONG;2671;;;20040416;20040602;36000;Z;R;RESIDENCE;;AB;;0;AA706010;
C;231;2608733;5;20040701 11:02;B//361648;
D;231;2608733;5;20040701 11:02;P;;;;;;
D;231;2608733;5;20040701 11:02;P;;;;;;
D;231;2608733;5;20040701 11:02;P;;;;;;
D;231;2608733;5;20040701 11:02;V;;;;;;
D;231;2608733;5;20040701 11:02;V;;;;;;
B;231;2609044;6;20040701 11:02;;;39;DUMARESQ ST;WEST WYALONG;2671;1391;M;20040427;20040531;180000;Z;R;RESIDENCE;;AA;;0;AA716908;
C;231;2609044;6;20040701 11:02;6//12614;
D;231;2609044;6;20040701 11:02;P;;;;;;
D;231;2609044;6;20040701 11:02;P;;;;;;
D;231;2609044;6;20040701 11:02;V;;;;;;
D;231;2609044;6;20040701 11:02;V;;;;;;
B;231;2609519;7;20040701 11:02;;;16;MONASH ST;WEST WYALONG;2671;708.2;M;20040521;20040601;90000;Z;R;RESIDENCE;;AA;;0;AA722466;
C;231;2609519;7;20040701 11:02;6//28820;
D;231;2609519;7;20040701 11:02;P;;;;;;
D;231;2609519;7;20040701 11:02;P;;;;;;
D;231;2609519;7;20040701 11:02;V;;;;;;
D;231;2609519;7;20040701 11:02;V;;;;;;
B;231;2609563;8;20040701 11:02;;;;NEELD ST;WEST WYALONG;2671;1353;M;20030711;20040531;16500;Z;V;VACANT LAND;;AA;;0;AA710303;
C;231;2609563;8;20040701 11:02;383//753135;
D;231;2609563;8;20040701 11:02;P;;;;;;
D;231;2609563;8;20040701 11:02;V;;;;;;
B;231;2609683;9;20040701 11:02;;;38;OPERATOR ST;WEST WYALONG;2671;566.6;M;20020812;20020902;88000;Z;R;RESIDENCE;;AA;;0;AA732807;
C;231;2609683;9;20040701 11:02;2//587536;
D;231;2609683;9;20040701 11:02;P;;;;;;
D;231;2609683;9;20040701 11:02;V;;;;;;
D;231;2609683;9;20040701 11:02;V;;;;;;
B;231;2609791;10;20040701 11:02;;;85;PINE ST;WEST WYALONG;2671;1998;M;20040512;20040604;115000;Z;R;RESIDENCE;;AA;;0;AA725605;
C;231;2609791;10;20040701 11:02;987//753135;
D;231;2609791;10;20040701 11:02;P;;;;;;
D;231;2609791;10;20040701 11:02;V;;;;;;
D;231;2609791;10;20040701 11:02;V;;;;;;
B;231;2609797;11;20040701 11:02;;;86;PINE ST;WEST WYALONG;2671;985.5;M;20040531;20040604;4500;Z;R;RESIDENCE;;AA;;0;AA709488;
C;231;2609797;11;20040701 11:02;1363//42955;
D;231;2609797;11;20040701 11:02;P;;;;;;
D;231;2609797;11;20040701 11:02;P;;;;;;
D;231;2609797;11;20040701 11:02;V;;;;;;
D;231;2609797;11;20040701 11:02;V;;;;;;
B;231;2610013;12;20040701 11:02;;;19;WILGA ST;WEST WYALONG;2671;1012;M;20040519;20040604;165000;Z;R;RESIDENCE;;AA;;0;AA711041;
C;231;2610013;12;20040701 11:02;2//319371;
D;231;2610013;12;20040701 11:02;P;;;;;;
D;231;2610013;12;20040701 11:02;P;;;;;;
D;231;2610013;12;20040701 11:02;V;;;;;;
B;231;3099198;13;20040701 11:02;;;;NEELD ST;WYALONG;2671;1012;M;20040510;20040528;12000;;V;VACANT LAND;;;;0;AA694844;
C;231;3099198;13;20040701 11:02;16/49/759123;
D;231;3099198;13;20040701 11:02;P;;;;;;
D;231;3099198;13;20040701 11:02;P;;;;;;
D;231;3099198;13;20040701 11:02;V;;;;;;
B;231;3099226;14;20040701 11:02;;;7;CHURCH ST;WEST WYALONG;2671;1732;M;20040504;20040615;10000;;V;VACANT LAND;;;;0;AA734551;
C;231;3099226;14;20040701 11:02;11//1068795;
D;231;3099226;14;20040701 11:02;P;;;;;;
D;231;3099226;14;20040701 11:02;V;;;;;;
Z;74;14;14;44;
