A;050;20040802 11:59;PDANN;
B;050;484647;1;20040802 11:59;;;1066;ALEMEIN AVE;ALBURY;2640;;;20040531;20040703;150000;A;R;RESIDENCE;;AJ;;0;AA803783;
C;050;484647;1;20040802 11:59;12//23146;
D;050;484647;1;20040802 11:59;P;;;;;;
D;050;484647;1;20040802 11:59;P;;;;;;
D;050;484647;1;20040802 11:59;V;;;;;;
D;050;484647;1;20040802 11:59;V;;;;;;
B;050;484739;2;20040802 11:59;;;198;ALEXANDRA ST;ALBURY;2640;;;20040302;20040405;200000;A;R;RESIDENCE;;BE;;0;AA835315;
C;050;484739;2;20040802 11:59;C//397226;
D;050;484739;2;20040802 11:59;P;;;;;;
D;050;484739;2;20040802 11:59;P;;;;;;
D;050;484739;2;20040802 11:59;V;;;;;;
B;050;484783;3;20040802 11:59;;;25;ALGONA RD;LAVINGTON;2641;853.2;M;20040608;20040714;192000;A;R;RESIDENCE;;AL;;0;AA835637;
C;050;484783;3;20040802 11:59;27//252392;
D;050;484783;3;20040802 11:59;P;;;;;;
D;050;484783;3;20040802 11:59;V;;;;;;
D;050;484783;3;20040802 11:59;V;;;;;;
B;050;484804;4;20040802 11:59;;;2;ALKIRA CT;LAVINGTON;2641;473;M;20040414;20040624;224500;A;R;RESIDENCE;;AL;;0;AA826544;
C;050;484804;4;20040802 11:59;6706//856502;
D;050;484804;4;20040802 11:59;P;;;;;;
D;050;484804;4;20040802 11:59;P;;;;;;
D;050;484804;4;20040802 11:59;V;;;;;;
D;050;484804;4;20040802 11:59;V;;;;;;
B;050;484974;5;20040802 11:59;;;2;AMANDA CT;LAVINGTON;2641;667.6;M;20040521;20040705;245000;A;R;RESIDENCE;;AN;;0;AA822625;
C;050;484974;5;20040802 11:59;2//877001;
D;050;484974;5;20040802 11:59;P;;;;;;
D;050;484974;5;20040802 11:59;V;;;;;;
D;050;484974;5;20040802 11:59;V;;;;;;
B;050;485035;6;20040802 11:59;;;22;ANNETTE CRES;THURGOONA;2640;1964;M;20040408;20040422;77000;I;V;VACANT LAND;;DB;;0;AA791888;
C;050;485035;6;20040802 11:59;820//815599;
D;050;485035;6;20040802 11:59;P;;;;;;
D;050;485035;6;20040802 11:59;P;;;;;;
D;050;485035;6;20040802 11:59;P;;;;;;
D;050;485035;6;20040802 11:59;P;;;;;;
D;050;485035;6;20040802 11:59;V;;;;;;
D;050;485035;6;20040802 11:59;V;;;;;;
B;050;485331;7;20040802 11:59;;;85;BARANBALE WAY;LAVINGTON;2641;718.9;M;20040701;20040722;172500;A;R;RESIDENCE;;AL;;0;AA838321;
C;050;485331;7;20040802 11:59;228//252926;
D;050;485331;7;20040802 11:59;P;;;;;;
D;050;485331;7;20040802 11:59;P;;;;;;
D;050;485331;7;20040802 11:59;V;;;;;;
B;050;485343;8;20040802 11:59;;2;183;BARANBALE WAY;LAVINGTON;2641;;;20040611;20040712;154000;;R;RESIDENCE;6;;;0;AA818876;
C;050;485343;8;20040802 11:59;6//SP 33438;
D;050;485343;8;20040802 11:59;P;;;;;;
D;050;485343;8;20040802 11:59;P;;;;;;
D;050;485343;8;20040802 11:59;V;;;;;;
B;050;485461;9;20040802 11:59;;;72;BARTHOLOMEW ST;LAVINGTON;2641;1980;M;20040213;20040625;70000;A;V;VACANT LAND;;AN;;0;AA812246;
C;050;485461;9;20040802 11:59;317//1011072;
D;050;485461;9;20040802 11:59;P;;;;;;
D;050;485461;9;20040802 11:59;V;;;;;;
B;050;485461;10;20040802 11:59;;;72;BARTHOLOMEW ST;LAVINGTON;2641;1980;M;20040330;20040625;139000;A;R;RESIDENCE;;AN;;0;AA812247;
C;050;485461;10;20040802 11:59;317//1011072;
D;050;485461;10;20040802 11:59;P;;;;;;
D;050;485461;10;20040802 11:59;V;;;;;;
B;050;485488;11;20040802 11:59;;;84;BATTEN;ALBURY;2640;7314;M;20040527;20040625;304700;I;R;RESIDENCE;;DB;;0;AA829033;
C;050;485488;11;20040802 11:59;20//577044;
D;050;485488;11;20040802 11:59;P;;;;;;
D;050;485488;11;20040802 11:59;P;;;;;;
D;050;485488;11;20040802 11:59;V;;;;;;
B;050;485794;12;20040802 11:59;;4;425;BEVAN ST;LAVINGTON;2641;;;20040604;20040715;149000;;R;RESIDENCE;4;;;0;AA819202;
C;050;485794;12;20040802 11:59;4//SP 31435;
D;050;485794;12;20040802 11:59;P;;;;;;
D;050;485794;12;20040802 11:59;V;;;;;;
B;050;485800;13;20040802 11:59;;4;421;BEVAN ST;LAVINGTON;2641;;;20040512;20040611;95000;;R;RESIDENCE;4;;;0;AA802551;
C;050;485800;13;20040802 11:59;4//SP 18655;
D;050;485800;13;20040802 11:59;P;;;;;;
D;050;485800;13;20040802 11:59;P;;;;;;
D;050;485800;13;20040802 11:59;V;;;;;;
B;050;486038;14;20040802 11:59;;;4;BOREE CT;THURGOONA;2640;1011;M;20040504;20040702;176500;A;R;RESIDENCE;;AQ;;0;AA796605;
C;050;486038;14;20040802 11:59;46//260910;
D;050;486038;14;20040802 11:59;P;;;;;;
D;050;486038;14;20040802 11:59;V;;;;;;
B;050;486214;15;20040802 11:59;;;141;BORONIA ST;ALBURY;2640;682.9;M;20010410;20010518;95500;A;R;RESIDENCE;;AJ;;0;AA833559;
C;050;486214;15;20040802 11:59;26//225415;
D;050;486214;15;20040802 11:59;P;;;;;;
D;050;486214;15;20040802 11:59;V;;;;;;
D;050;486214;15;20040802 11:59;V;;;;;;
B;050;486352;16;20040802 11:59;;5;490;BREEN ST;LAVINGTON;2641;;;20040519;20040702;128000;;R;RESIDENCE;5;;;0;AA797372;
C;050;486352;16;20040802 11:59;5//SP 44237;
D;050;486352;16;20040802 11:59;P;;;;;;
D;050;486352;16;20040802 11:59;P;;;;;;
D;050;486352;16;20040802 11:59;V;;;;;;
B;050;486380;17;20040802 11:59;;;521;BREEN ST;LAVINGTON;2641;;;20040528;20040701;130000;A;R;RESIDENCE;;AL;;0;AA827587;
C;050;486380;17;20040802 11:59;22//24580;
D;050;486380;17;20040802 11:59;P;;;;;;
D;050;486380;17;20040802 11:59;P;;;;;;
D;050;486380;17;20040802 11:59;V;;;;;;
D;050;486380;17;20040802 11:59;V;;;;;;
D;050;486380;17;20040802 11:59;V;;;;;;
