A;199;20041116 08:21;PDANN;
B;199;1881153;1;20041116 08:21;AVONDALE;;46;BAKERS LANE;KENTUCKY;2354;5.13;H;20040922;20041014;205000;R;R;RESIDENCE;;RE;;0;AB52051;
C;199;1881153;1;20041116 08:21;1/121831 1/127763 272, 273, 274, 275, 276, 277, 278, /755829;
D;199;1881153;1;20041116 08:21;P;;;;;;
D;199;1881153;1;20041116 08:21;P;;;;;;
D;199;1881153;1;20041116 08:21;V;;;;;;
B;199;1882177;2;20041116 08:21;;;27;JOHN ST;URALLA;2358;1012;M;20041008;20041021;130000;A;R;RESIDENCE;;LB;;0;AB82153;
C;199;1882177;2;20041116 08:21;2/1/759022;
D;199;1882177;2;20041116 08:21;P;;;;;;
D;199;1882177;2;20041116 08:21;P;;;;;;
D;199;1882177;2;20041116 08:21;V;;;;;;
B;199;1882188;3;20041116 08:21;;;70;JOHN ST;URALLA;2358;8094;M;20040924;20041022;190000;A;R;RESIDENCE;;LB;;0;AB67280;
C;199;1882188;3;20041116 08:21;308/755846;
D;199;1882188;3;20041116 08:21;P;;;;;;
D;199;1882188;3;20041116 08:21;P;;;;;;
D;199;1882188;3;20041116 08:21;V;;;;;;
D;199;1882188;3;20041116 08:21;V;;;;;;
B;199;1882207;4;20041116 08:21;;;14;JOHN ST;URALLA;2358;1012;M;20040907;20041014;107000;A;R;RESIDENCE;;LB;;0;AB56833;
C;199;1882207;4;20041116 08:21;2/381969;
D;199;1882207;4;20041116 08:21;P;;;;;;
D;199;1882207;4;20041116 08:21;V;;;;;;
B;199;3072016;5;20041116 08:21;;;;WHITE ST;BUNDARRA;2359;2023.6;M;20041005;20041019;11000;Z;V;VACANT LAND;;VB;;0;AB68215;
C;199;3072016;5;20041116 08:21;9/18/758181;
D;199;3072016;5;20041116 08:21;P;;;;;;
D;199;3072016;5;20041116 08:21;P;;;;;;
D;199;3072016;5;20041116 08:21;V;;;;;;
Z;27;5;5;15;
