A;141;20040817 09:55;PDANN;
B;141;1488391;1;20040817 09:55;;4;2;ANDOVER ST;CARLTON;2218;;;20040528;20040720;498000;;R;RESIDENCE;4;;;0;AA832147;
C;141;1488391;1;20040817 09:55;4//SP 2906;
D;141;1488391;1;20040817 09:55;P;;;;;;
D;141;1488391;1;20040817 09:55;P;;;;;;
D;141;1488391;1;20040817 09:55;V;;;;;;
B;141;1488907;2;20040817 09:55;;;2;BAYSWATER AVE;HURSTVILLE;2220;;;19980816;20040723;520000;A;R;RESIDENCE;;XG;;0;AA857111;
C;141;1488907;2;20040817 09:55;4//311885;
D;141;1488907;2;20040817 09:55;P;;;;;;
D;141;1488907;2;20040817 09:55;P;;;;;;
D;141;1488907;2;20040817 09:55;V;;;;;;
B;141;1489896;3;20040817 09:55;;;2;BORONIA ST;KYLE BAY;2221;474.2;M;20040515;20040726;830000;A;R;RESIDENCE;;XN;;0;AA844347;
C;141;1489896;3;20040817 09:55;X//387268;
D;141;1489896;3;20040817 09:55;P;;;;;;
D;141;1489896;3;20040817 09:55;P;;;;;;
D;141;1489896;3;20040817 09:55;V;;;;;;
B;141;1490002;4;20040817 09:55;;2;34;BOWNS RD;KOGARAH;2217;;;20040721;20040721;275000;;R;RESIDENCE;2;;;0;AA852553;
C;141;1490002;4;20040817 09:55;2//SP 197;
D;141;1490002;4;20040817 09:55;P;;;;;;
D;141;1490002;4;20040817 09:55;V;;;;;;
B;141;1490183;5;20040817 09:55;;5;40;BUNYALA ST;BLAKEHURST;2221;;;20040423;20040723;245000;;R;RESIDENCE;5;;;0;AA835093;
C;141;1490183;5;20040817 09:55;5//SP 22521;
D;141;1490183;5;20040817 09:55;P;;;;;;
D;141;1490183;5;20040817 09:55;P;;;;;;
D;141;1490183;5;20040817 09:55;V;;;;;;
B;141;1490282;6;20040817 09:55;;;2;BURGESS ST;KOGARAH;2217;;;20040707;20040806;1440000;A;R;RESIDENCE;;XB;;0;AA866577;
C;141;1490282;6;20040817 09:55;14//7107;
D;141;1490282;6;20040817 09:55;P;;;;;;
D;141;1490282;6;20040817 09:55;V;;;;;;
D;141;1490282;6;20040817 09:55;V;;;;;;
B;141;1490340;7;20040817 09:55;;;74;CARLTON CRES;KOGARAH BAY;2217;765.1;M;20040327;20040727;2801000;A;R;RESIDENCE;;XL;;0;AA849330;
C;141;1490340;7;20040817 09:55;A//951991;
D;141;1490340;7;20040817 09:55;P;;;;;;
D;141;1490340;7;20040817 09:55;P;;;;;;
D;141;1490340;7;20040817 09:55;V;;;;;;
B;141;1491242;8;20040817 09:55;;;15;CONNELLS POINT RD;SOUTH HURSTVILLE;2221;;;20040207;20040722;530000;A;R;RESIDENCE;;MX;;0;AA840852;
C;141;1491242;8;20040817 09:55;3//1999;
D;141;1491242;8;20040817 09:55;P;;;;;;
D;141;1491242;8;20040817 09:55;V;;;;;;
B;141;1492798;9;20040817 09:55;;;15;FRANCIS ST;CARLTON;2218;;;20040211;20040330;810000;A;R;RESIDENCE;;XE;;0;AA865185;
C;141;1492798;9;20040817 09:55;34/C/5409;
D;141;1492798;9;20040817 09:55;P;;;;;;
D;141;1492798;9;20040817 09:55;P;;;;;;
D;141;1492798;9;20040817 09:55;V;;;;;;
D;141;1492798;9;20040817 09:55;V;;;;;;
B;141;1492890;10;20040817 09:55;;1;34;FREDERICK ST;OATLEY;2223;;;20040611;20040715;480000;;R;RESIDENCE;1;;;0;AA867438;
C;141;1492890;10;20040817 09:55;1//SP 8821;
D;141;1492890;10;20040817 09:55;P;;;;;;
D;141;1492890;10;20040817 09:55;P;;;;;;
D;141;1492890;10;20040817 09:55;V;;;;;;
D;141;1492890;10;20040817 09:55;V;;;;;;
B;141;1493026;11;20040817 09:55;;4;22;GARFIELD ST;CARLTON;2218;;;20040628;20040804;315000;;R;RESIDENCE;4;;;0;AA866975;
C;141;1493026;11;20040817 09:55;4//SP 16204;
D;141;1493026;11;20040817 09:55;P;;;;;;
D;141;1493026;11;20040817 09:55;P;;;;;;
D;141;1493026;11;20040817 09:55;V;;;;;;
B;141;1495428;12;20040817 09:55;;;151;HURSTVILLE RD;OATLEY;2223;;;20040330;20040730;580000;A;R;RESIDENCE;;XH;;0;AA856254;
C;141;1495428;12;20040817 09:55;67//10171;
D;141;1495428;12;20040817 09:55;P;;;;;;
D;141;1495428;12;20040817 09:55;V;;;;;;
D;141;1495428;12;20040817 09:55;V;;;;;;
B;141;1495799;13;20040817 09:55;;8;42;ILLAWARRA ST;ALLAWAH;2218;;;20040531;20040730;347000;;R;RESIDENCE;8;;;0;AA864520;
C;141;1495799;13;20040817 09:55;8//SP 50310;
D;141;1495799;13;20040817 09:55;P;;;;;;
D;141;1495799;13;20040817 09:55;P;;;;;;
D;141;1495799;13;20040817 09:55;V;;;;;;
B;141;1495918;14;20040817 09:55;;;1;INALA AVE;BLAKEHURST;2221;626;M;20040331;20040722;1429000;A;R;RESIDENCE;;XN;;0;AA837683;
C;141;1495918;14;20040817 09:55;11//217869;
D;141;1495918;14;20040817 09:55;P;;;;;;
D;141;1495918;14;20040817 09:55;V;;;;;;
D;141;1495918;14;20040817 09:55;V;;;;;;
B;141;1497667;15;20040817 09:55;;;20;LEEDER AVE;PENSHURST;2222;;;20040421;20040719;820000;A;R;RESIDENCE;;XH;;0;AA851791;
C;141;1497667;15;20040817 09:55;9//14211;
D;141;1497667;15;20040817 09:55;P;;;;;;
D;141;1497667;15;20040817 09:55;V;;;;;;
B;141;1497771;16;20040817 09:55;;5;41;LETITIA ST;OATLEY;2223;;;20040617;20040727;417000;;R;RESIDENCE;5;;;0;AA846717;
C;141;1497771;16;20040817 09:55;5//SP 2551;
D;141;1497771;16;20040817 09:55;P;;;;;;
D;141;1497771;16;20040817 09:55;V;;;;;;
B;141;1500117;17;20040817 09:55;;;6;O'BRIENS RD;HURSTVILLE;2220;562.8;M;20040619;20040729;789000;A;R;RESIDENCE;;XH;;0;AA851350;
C;141;1500117;17;20040817 09:55;A//960343;
D;141;1500117;17;20040817 09:55;P;;;;;;
D;141;1500117;17;20040817 09:55;P;;;;;;
D;141;1500117;17;20040817 09:55;V;;;;;;
B;141;1500427;18;20040817 09:55;;;1;OTHELLO ST;BLAKEHURST;2221;758.8;M;20040531;20040809;950000;A;R;RESIDENCE;;XK;;0;AA866501;
C;141;1500427;18;20040817 09:55;62//15597;
D;141;1500427;18;20040817 09:55;P;;;;;;
D;141;1500427;18;20040817 09:55;V;;;;;;
B;141;1501125;19;20040817 09:55;;;1;PLEASANT WAY;BLAKEHURST;2221;;;20040621;20040726;1275000;A;R;RESIDENCE;;XK;;0;AA838481;
C;141;1501125;19;20040817 09:55;7//18584;
D;141;1501125;19;20040817 09:55;P;;;;;;
D;141;1501125;19;20040817 09:55;P;;;;;;
D;141;1501125;19;20040817 09:55;V;;;;;;
B;141;1501153;20;20040817 09:55;;;26;PLEASANT WAY;BLAKEHURST;2221;1546.3;M;20040716;20040716;2100000;A;R;RESIDENCE;;XL;;0;AA841857;
C;141;1501153;20;20040817 09:55;1//406036;
D;141;1501153;20;20040817 09:55;P;;;;;;
D;141;1501153;20;20040817 09:55;P;;;;;;
D;141;1501153;20;20040817 09:55;V;;;;;;
B;141;1502573;21;20040817 09:55;;4;510;RAILWAY PDE;HURSTVILLE;2220;;;20040528;20040709;215000;;R;RESIDENCE;4;;;0;AA865849;
C;141;1502573;21;20040817 09:55;4//SP 11165;
D;141;1502573;21;20040817 09:55;P;;;;;;
D;141;1502573;21;20040817 09:55;P;;;;;;
D;141;1502573;21;20040817 09:55;V;;;;;;
D;141;1502573;21;20040817 09:55;V;;;;;;
B;141;1503086;22;20040817 09:55;;;50;RAILWAY PDE;PENSHURST;2222;;;20040611;20040723;568000;A;R;RESIDENCE;;XH;;0;AA839827;
C;141;1503086;22;20040817 09:55;3//12296;
D;141;1503086;22;20040817 09:55;P;;;;;;
D;141;1503086;22;20040817 09:55;V;;;;;;
B;141;1503453;23;20040817 09:55;;2;20;RICKARD RD;SOUTH HURSTVILLE;2221;;;20040715;20040715;200000;;R;RESIDENCE;2;;;50;AA848586;
C;141;1503453;23;20040817 09:55;2//SP 54133;
D;141;1503453;23;20040817 09:55;P;;;;;;
D;141;1503453;23;20040817 09:55;V;;;;;;
D;141;1503453;23;20040817 09:55;V;;;;;;
B;141;1503826;24;20040817 09:55;;;457;ROCKY POINT RD;SANS SOUCI;2219;;;20040329;20040702;120000;A;R;RESIDENCE;;MH;;0;AA871716;
