A;092;20041216 08:32;PDANN;
B;092;949661;1;20041216 08:32;;;37;ALEXANDER AVE;NORTH WILLOUGHBY;2068;;;20041007;20041118;900000;A;R;RESIDENCE;;EA;;0;AB128849;
C;092;949661;1;20041216 08:32;57/11757;
D;092;949661;1;20041216 08:32;P;;;;;;
D;092;949661;1;20041216 08:32;P;;;;;;
D;092;949661;1;20041216 08:32;V;;;;;;
D;092;949661;1;20041216 08:32;V;;;;;;
D;092;949661;1;20041216 08:32;V;;;;;;
B;092;950366;2;20041216 08:32;;;16;ARCHER ST;CHATSWOOD;2067;;;20040823;20041126;808000;A;R;RESIDENCE;;GM;;0;AB127261;
C;092;950366;2;20041216 08:32;1/624049;
D;092;950366;2;20041216 08:32;P;;;;;;
D;092;950366;2;20041216 08:32;P;;;;;;
D;092;950366;2;20041216 08:32;V;;;;;;
D;092;950366;2;20041216 08:32;V;;;;;;
B;092;950718;3;20041216 08:32;;;89;ASHLEY ST;CHATSWOOD;2067;;;20041029;20041123;1175000;A;R;RESIDENCE;;EB;;0;AB118676;
C;092;950718;3;20041216 08:32;1/9188;
D;092;950718;3;20041216 08:32;P;;;;;;
D;092;950718;3;20041216 08:32;V;;;;;;
B;092;951580;4;20041216 08:32;;;37;BELLEVUE ST;CHATSWOOD WEST;2067;1891;M;20040923;20041119;155000;A;R;RESIDENCE;;GC;;0;AB131403;
C;092;951580;4;20041216 08:32;9/25864;
D;092;951580;4;20041216 08:32;P;;;;;;
D;092;951580;4;20041216 08:32;V;;;;;;
D;092;951580;4;20041216 08:32;V;;;;;;
B;092;951641;5;20041216 08:32;;;31;BERESFORD AVE;CHATSWOOD WEST;2067;;;20041104;20041209;850000;A;R;RESIDENCE;;EY;;0;AB154845;
C;092;951641;5;20041216 08:32;25/9272;
D;092;951641;5;20041216 08:32;P;;;;;;
D;092;951641;5;20041216 08:32;P;;;;;;
D;092;951641;5;20041216 08:32;V;;;;;;
D;092;951641;5;20041216 08:32;V;;;;;;
B;092;952137;6;20041216 08:32;;;56 A;BROOK ST;NAREMBURN;2065;726.1;M;20040714;20041201;902500;A;R;RESIDENCE;;EP;;0;AB133500;
C;092;952137;6;20041216 08:32;21/646299;
D;092;952137;6;20041216 08:32;P;;;;;;
D;092;952137;6;20041216 08:32;V;;;;;;
D;092;952137;6;20041216 08:32;V;;;;;;
D;092;952137;6;20041216 08:32;V;;;;;;
D;092;952137;6;20041216 08:32;V;;;;;;
B;092;952138;7;20041216 08:32;;;54 A;BROOK ST;NAREMBURN;2065;727.3;M;20040714;20041201;900000;A;R;RESIDENCE;;EP;;0;AB133509;
C;092;952138;7;20041216 08:32;20/646299;
D;092;952138;7;20041216 08:32;P;;;;;;
D;092;952138;7;20041216 08:32;V;;;;;;
D;092;952138;7;20041216 08:32;V;;;;;;
D;092;952138;7;20041216 08:32;V;;;;;;
D;092;952138;7;20041216 08:32;V;;;;;;
B;092;952575;8;20041216 08:32;;1006;8;BROWN ST;CHATSWOOD;2067;;;20041013;20041123;457000;;R;RESIDENCE;6;;;0;AB126313;
C;092;952575;8;20041216 08:32;6/SP61287;
D;092;952575;8;20041216 08:32;P;;;;;;
D;092;952575;8;20041216 08:32;P;;;;;;
D;092;952575;8;20041216 08:32;V;;;;;;
D;092;952575;8;20041216 08:32;V;;;;;;
B;092;952693;9;20041216 08:32;;103;8;BROWN ST;CHATSWOOD;2067;;;20041015;20041126;202000;;R;RESIDENCE;103;;;0;AB127308;
C;092;952693;9;20041216 08:32;103/SP61288;
D;092;952693;9;20041216 08:32;P;;;;;;
D;092;952693;9;20041216 08:32;V;;;;;;
