A;199;20041001 11:09;PDANN;
B;199;1880750;1;20041001 11:09;BIRKENAU;;1258;BUNDARRA RD;INVERGOWRIE;2358;10.12;H;20040414;20040519;251500;R;R;RESIDENCE;;RD;;0;AA959121;
C;199;1880750;1;20041001 11:09;1/237343;
D;199;1880750;1;20041001 11:09;P;;;;;;
D;199;1880750;1;20041001 11:09;P;;;;;;
D;199;1880750;1;20041001 11:09;V;;;;;;
B;199;1881592;2;20041001 11:09;ARGOOD;;343;ROCKY RIVER RD;ROCKY RIVER;2358;2.336;H;20031022;20040709;190000;R;V;VACANT LAND;;RA;;0;AA928159;
C;199;1881592;2;20041001 11:09;1/652971 PT 39, 40, 108, PT 213/755846;
D;199;1881592;2;20041001 11:09;P;;;;;;
D;199;1881592;2;20041001 11:09;P;;;;;;
D;199;1881592;2;20041001 11:09;V;;;;;;
D;199;1881592;2;20041001 11:09;V;;;;;;
B;199;1881774;3;20041001 11:09;;;125;BRIDGE ST;URALLA;2358;4047;M;20040805;20040909;176000;I;3;COMMERCIAL;;LN;;0;AA952555;
C;199;1881774;3;20041001 11:09;8, 9/23306;
D;199;1881774;3;20041001 11:09;P;;;;;;
D;199;1881774;3;20041001 11:09;P;;;;;;
D;199;1881774;3;20041001 11:09;V;;;;;;
B;199;1882133;4;20041001 11:09;;;42;HILL ST;URALLA;2358;607;M;20040714;20040825;87000;B;R;RESIDENCE;;BD;;0;AA939279;
C;199;1882133;4;20041001 11:09;2/518684;
D;199;1882133;4;20041001 11:09;P;;;;;;
D;199;1882133;4;20041001 11:09;V;;;;;;
B;199;1882311;5;20041001 11:09;;;37;MAITLAND ST;URALLA;2358;532.9;M;20040831;20040922;125000;A;R;RESIDENCE;;LE;;0;AA974391;
C;199;1882311;5;20041001 11:09;1/806563;
D;199;1882311;5;20041001 11:09;P;;;;;;
D;199;1882311;5;20041001 11:09;V;;;;;;
B;199;3072015;6;20041001 11:09;;;14;SOUTER ST;BUNDARRA;2359;2023.6;M;20031027;20040910;9950;Z;V;VACANT LAND;;VB;;0;AA954507;
C;199;3072015;6;20041001 11:09;8/18/758181;
D;199;3072015;6;20041001 11:09;P;;;;;;
D;199;3072015;6;20041001 11:09;P;;;;;;
D;199;3072015;6;20041001 11:09;V;;;;;;
B;199;3121862;7;20041001 11:09;;;;AMAROO RD;INVERGOWRIE;2358;3.781;H;20040712;20040903;75000;;V;VACANT LAND;;;;0;AA946699;
C;199;3121862;7;20041001 11:09;38/249375;
D;199;3121862;7;20041001 11:09;P;;;;;;
D;199;3121862;7;20041001 11:09;V;;;;;;
B;199;3124245;8;20041001 11:09;DWINDLESTONE;;185;TORRYBURN RD;YARROWYCK;2358;44.45;H;20040714;20040818;280000;;R;RESIDENCE;;;;0;AA941537;
C;199;3124245;8;20041001 11:09;4/702397;
D;199;3124245;8;20041001 11:09;P;;;;;;
D;199;3124245;8;20041001 11:09;V;;;;;;
Z;39;8;8;21;
