A;004;20041101 12:15;PDANN;
B;004;96119;1;20041101 12:15;;;17;DONNELLY RD;ARCADIA VALE;2283;714.5;M;20040907;20041019;255000;A;R;RESIDENCE;;ME;;0;AB45102;
C;004;96119;1;20041101 12:15;253/13129;
D;004;96119;1;20041101 12:15;P;;;;;;
D;004;96119;1;20041101 12:15;V;;;;;;
B;004;97199;2;20041101 12:15;;;13;CLIFFORD AVE;COORANBONG;2265;743.1;M;20040823;20040920;295000;A;R;RESIDENCE;;NJ;;0;AB7222;
C;004;97199;2;20041101 12:15;16/246011;
D;004;97199;2;20041101 12:15;P;;;;;;
D;004;97199;2;20041101 12:15;P;;;;;;
D;004;97199;2;20041101 12:15;V;;;;;;
D;004;97199;2;20041101 12:15;V;;;;;;
B;004;97270;3;20041101 12:15;;;585;FREEMANS DR;COORANBONG;2265;3465;H;20040920;20041008;400000;A;R;RESIDENCE;;NJ;;0;AB15539;
C;004;97270;3;20041101 12:15;1, 2/1049393;
D;004;97270;3;20041101 12:15;P;;;;;;
D;004;97270;3;20041101 12:15;V;;;;;;
B;004;97400;4;20041101 12:15;;;4;HIGHLAND AVE;COORANBONG;2265;934;M;20040921;20041015;387500;A;R;RESIDENCE;;NJ;;0;AB47342;
C;004;97400;4;20041101 12:15;8/1019060;
D;004;97400;4;20041101 12:15;P;;;;;;
D;004;97400;4;20041101 12:15;P;;;;;;
D;004;97400;4;20041101 12:15;V;;;;;;
D;004;97400;4;20041101 12:15;V;;;;;;
B;004;97509;5;20041101 12:15;;;4;ROUSSEAU PL;COORANBONG;2265;743;M;20040823;20041015;381000;A;R;RESIDENCE;;NJ;;0;AB37979;
C;004;97509;5;20041101 12:15;66/246011;
D;004;97509;5;20041101 12:15;P;;;;;;
D;004;97509;5;20041101 12:15;V;;;;;;
D;004;97509;5;20041101 12:15;V;;;;;;
B;004;97582;6;20041101 12:15;;;3;GOSFORD ST;AWABA;2283;2023;M;20040914;20041008;375000;A;R;RESIDENCE;;FM;;0;AB32209;
C;004;97582;6;20041101 12:15;6/9/758041;
D;004;97582;6;20041101 12:15;P;;;;;;
D;004;97582;6;20041101 12:15;P;;;;;;
D;004;97582;6;20041101 12:15;V;;;;;;
B;004;97761;7;20041101 12:15;;;23;CARLISLE ROW;FISHING POINT;2283;809.4;M;20040915;20041022;327500;A;R;RESIDENCE;;MG;;0;AB53347;
C;004;97761;7;20041101 12:15;2/548107;
D;004;97761;7;20041101 12:15;P;;;;;;
D;004;97761;7;20041101 12:15;P;;;;;;
D;004;97761;7;20041101 12:15;V;;;;;;
D;004;97761;7;20041101 12:15;V;;;;;;
B;004;97946;8;20041101 12:15;;;27;LETCHWORTH PDE;BALMORAL;2283;1328;M;20040903;20041015;530000;A;R;RESIDENCE;;MG;;0;AB44917;
C;004;97946;8;20041101 12:15;140/11539;
D;004;97946;8;20041101 12:15;P;;;;;;
D;004;97946;8;20041101 12:15;P;;;;;;
D;004;97946;8;20041101 12:15;V;;;;;;
B;004;98877;9;20041101 12:15;;;14;CAPRI CL;BELMONT;2280;570.3;M;20040811;20041011;425000;A;R;RESIDENCE;;ZJ;;0;AB39212;
C;004;98877;9;20041101 12:15;23/253148;
D;004;98877;9;20041101 12:15;P;;;;;;
D;004;98877;9;20041101 12:15;P;;;;;;
D;004;98877;9;20041101 12:15;V;;;;;;
D;004;98877;9;20041101 12:15;V;;;;;;
B;004;99371;10;20041101 12:15;;;15;EDGAR ST;BELMONT;2280;486.9;M;20040803;20041020;500000;B;R;RESIDENCE;;TA;;0;AB47959;
C;004;99371;10;20041101 12:15;30/16704;
D;004;99371;10;20041101 12:15;P;;;;;;
D;004;99371;10;20041101 12:15;P;;;;;;
D;004;99371;10;20041101 12:15;V;;;;;;
B;004;99923;11;20041101 12:15;;;7;GEN ST;BELMONT;2280;718.3;M;20040921;20041015;255000;B;R;RESIDENCE;;TA;;0;AB47869;
C;004;99923;11;20041101 12:15;7/O/9457;
D;004;99923;11;20041101 12:15;P;;;;;;
D;004;99923;11;20041101 12:15;P;;;;;;
D;004;99923;11;20041101 12:15;V;;;;;;
B;004;101924;12;20041101 12:15;;;6;MERIDIAN CL;BELMONT;2280;947.2;M;20040907;20041020;505000;A;R;RESIDENCE;;JB;;0;AB47799;
C;004;101924;12;20041101 12:15;506/878536;
D;004;101924;12;20041101 12:15;P;;;;;;
D;004;101924;12;20041101 12:15;P;;;;;;
D;004;101924;12;20041101 12:15;V;;;;;;
D;004;101924;12;20041101 12:15;V;;;;;;
