A;018;20041201 11:25;PDANN;
B;018;391462;1;20041201 11:25;;;9;MECKLENBERG ST;BEGA;2550;632.3;M;20040813;20040924;205000;A;R;RESIDENCE;;QB;;0;AB91994;
C;018;391462;1;20041201 11:25;5/736406;
D;018;391462;1;20041201 11:25;P;;;;;;
D;018;391462;1;20041201 11:25;V;;;;;;
D;018;391462;1;20041201 11:25;V;;;;;;
B;018;392354;2;20041201 11:25;;;68;LOFTUS ST;BEMBOKA;2550;822;M;20041021;20041119;210000;A;R;RESIDENCE;;PF;;0;AB119564;
C;018;392354;2;20041201 11:25;62/229077;
D;018;392354;2;20041201 11:25;P;;;;;;
D;018;392354;2;20041201 11:25;P;;;;;;
D;018;392354;2;20041201 11:25;V;;;;;;
D;018;392354;2;20041201 11:25;V;;;;;;
B;018;392744;3;20041201 11:25;;;3;HAY ST;BERMAGUI;2546;685.9;M;20040915;20041103;292000;A;R;RESIDENCE;;GG;;0;AB92493;
C;018;392744;3;20041201 11:25;2/261308;
D;018;392744;3;20041201 11:25;P;;;;;;
D;018;392744;3;20041201 11:25;P;;;;;;
D;018;392744;3;20041201 11:25;V;;;;;;
B;018;392902;4;20041201 11:25;;;14;MUMBULLA ST;BERMAGUI;2546;695.5;M;20040826;20040917;325000;A;R;RESIDENCE;;GG;;0;AB107147;
C;018;392902;4;20041201 11:25;7/3/25221;
D;018;392902;4;20041201 11:25;P;;;;;;
D;018;392902;4;20041201 11:25;P;;;;;;
D;018;392902;4;20041201 11:25;V;;;;;;
B;018;393617;5;20041201 11:25;;;;UNNAMED RD;CANDELO;2550;2435;M;20041021;20041119;238000;A;R;RESIDENCE;;PH;;0;AB114391;
C;018;393617;5;20041201 11:25;2/815481;
D;018;393617;5;20041201 11:25;P;;;;;;
D;018;393617;5;20041201 11:25;P;;;;;;
D;018;393617;5;20041201 11:25;V;;;;;;
D;018;393617;5;20041201 11:25;V;;;;;;
B;018;393918;6;20041201 11:25;;;12;ANDREA ST;EDEN;2551;860.8;M;20040915;20041015;162000;A;V;VACANT LAND;;NB;;0;AB114409;
C;018;393918;6;20041201 11:25;7/703279;
D;018;393918;6;20041201 11:25;P;;;;;;
D;018;393918;6;20041201 11:25;V;;;;;;
B;018;393949;7;20041201 11:25;;;1;ANDREA ST;EDEN;2551;654.5;M;20041001;20041122;285700;A;R;RESIDENCE;;NB;;0;AB121288;
C;018;393949;7;20041201 11:25;58/583005;
D;018;393949;7;20041201 11:25;P;;;;;;
D;018;393949;7;20041201 11:25;P;;;;;;
D;018;393949;7;20041201 11:25;V;;;;;;
B;018;393955;8;20041201 11:25;;;;BANKS ST;EDEN;2551;733.5;M;20041023;20041119;155000;A;R;RESIDENCE;;NA;;0;AB110364;
C;018;393955;8;20041201 11:25;69/247132;
D;018;393955;8;20041201 11:25;P;;;;;;
D;018;393955;8;20041201 11:25;P;;;;;;
D;018;393955;8;20041201 11:25;V;;;;;;
B;018;394811;9;20041201 11:25;;;34;IRENE CRES;EDEN;2551;719.8;M;20041019;20041118;239000;A;R;RESIDENCE;;NA;;0;AB119528;
C;018;394811;9;20041201 11:25;57/245951;
D;018;394811;9;20041201 11:25;P;;;;;;
D;018;394811;9;20041201 11:25;P;;;;;;
D;018;394811;9;20041201 11:25;V;;;;;;
D;018;394811;9;20041201 11:25;V;;;;;;
B;018;396162;10;20041201 11:25;;3;2;HILL ST;MERIMBULA;2548;;;20040923;20041112;199000;;R;RESIDENCE;4;;;0;AB114751;
C;018;396162;10;20041201 11:25;4/SP40116;
D;018;396162;10;20041201 11:25;P;;;;;;
D;018;396162;10;20041201 11:25;P;;;;;;
D;018;396162;10;20041201 11:25;V;;;;;;
B;018;396373;11;20041201 11:25;;;27;KOWARA CRES;MERIMBULA;2548;942.1;M;20041019;20041119;362000;A;R;RESIDENCE;;KD;;0;AB116085;
C;018;396373;11;20041201 11:25;25/234142;
D;018;396373;11;20041201 11:25;P;;;;;;
D;018;396373;11;20041201 11:25;V;;;;;;
B;018;396737;12;20041201 11:25;;2;37;MAIN ST;MERIMBULA;2548;;;20041027;20041027;178000;;R;RESIDENCE;2;;;0;AB85229;
C;018;396737;12;20041201 11:25;2/SP56200;
D;018;396737;12;20041201 11:25;P;;;;;;
D;018;396737;12;20041201 11:25;P;;;;;;
D;018;396737;12;20041201 11:25;V;;;;;;
B;018;396809;13;20041201 11:25;;4;88;MAIN ST;MERIMBULA;2548;;;20041008;20041029;186000;;R;RESIDENCE;4;;;0;AB79368;
C;018;396809;13;20041201 11:25;4/SP15988;
D;018;396809;13;20041201 11:25;P;;;;;;
D;018;396809;13;20041201 11:25;P;;;;;;
D;018;396809;13;20041201 11:25;V;;;;;;
D;018;396809;13;20041201 11:25;V;;;;;;
B;018;396892;14;20041201 11:25;;3;22;MARINE PDE;MERIMBULA;2548;;;20041022;20041119;160000;;3;UNIT;3;;;0;AB110396;
C;018;396892;14;20041201 11:25;3/SP17183;
D;018;396892;14;20041201 11:25;P;;;;;;
D;018;396892;14;20041201 11:25;P;;;;;;
D;018;396892;14;20041201 11:25;V;;;;;;
B;018;396946;15;20041201 11:25;;;229;MIRADOR DR;MERIMBULA;2548;5.532;H;20030618;20041115;3500000;A;V;VACANT LAND;;EA;;0;AB98816;
C;018;396946;15;20041201 11:25;229/1006810;
D;018;396946;15;20041201 11:25;P;;;;;;
D;018;396946;15;20041201 11:25;V;;;;;;
B;018;397426;16;20041201 11:25;;13;131;MERIMBULA DR;MERIMBULA;2548;;;20040908;20041108;38000;;R;RESIDENCE;13;;;0;AB87860;
C;018;397426;16;20041201 11:25;13/SP40599;
D;018;397426;16;20041201 11:25;P;;;;;;
D;018;397426;16;20041201 11:25;V;;;;;;
B;018;397448;17;20041201 11:25;;4;123;MERIMBULA DR;MERIMBULA;2548;;;20040113;20040113;106000;;R;RESIDENCE;4;;;33;AB89978;
C;018;397448;17;20041201 11:25;4/SP12472;
D;018;397448;17;20041201 11:25;P;;;;;;
D;018;397448;17;20041201 11:25;P;;;;;;
D;018;397448;17;20041201 11:25;P;;;;;;
D;018;397448;17;20041201 11:25;P;;;;;;
D;018;397448;17;20041201 11:25;P;;;;;;
D;018;397448;17;20041201 11:25;V;;;;;;
D;018;397448;17;20041201 11:25;V;;;;;;
D;018;397448;17;20041201 11:25;V;;;;;;
B;018;398419;18;20041201 11:25;;;6;MONARO ST;PAMBULA;2549;803;M;20040811;20040917;380000;A;R;RESIDENCE;;LB;;0;AB102992;
C;018;398419;18;20041201 11:25;25/15/758825;
D;018;398419;18;20041201 11:25;P;;;;;;
D;018;398419;18;20041201 11:25;P;;;;;;
D;018;398419;18;20041201 11:25;V;;;;;;
D;018;398419;18;20041201 11:25;V;;;;;;
