A;153;20040817 09:56;PDANN;
B;153;1715829;1;20040817 09:56;;;767;COALDALE RD;FORTIS CREEK;2460;402.2;H;20040526;20040526;96000;R;V;VACANT LAND;;CA;;0;AA851069;
C;153;1715829;1;20040817 09:56;37, PT 38//751361;
D;153;1715829;1;20040817 09:56;P;;;;;;
D;153;1715829;1;20040817 09:56;V;;;;;;
D;153;1715829;1;20040817 09:56;V;;;;;;
D;153;1715829;1;20040817 09:56;V;;;;;;
B;153;1715927;2;20040817 09:56;;;69;FORTIS DR;THE PINNACLES;2460;9.467;H;20040625;20040716;170000;R;R;RESIDENCE;;RX;;0;AA833689;
C;153;1715927;2;20040817 09:56;333//789343;
D;153;1715927;2;20040817 09:56;P;;;;;;
D;153;1715927;2;20040817 09:56;P;;;;;;
D;153;1715927;2;20040817 09:56;V;;;;;;
D;153;1715927;2;20040817 09:56;V;;;;;;
B;153;1716200;3;20040817 09:56;;;1;PRESCOTT ST;COPMANHURST;2460;607;M;20040323;20040419;190000;Z;R;RESIDENCE;;KC;;0;AA841763;
C;153;1716200;3;20040817 09:56;F//390406;
D;153;1716200;3;20040817 09:56;P;;;;;;
D;153;1716200;3;20040817 09:56;P;;;;;;
D;153;1716200;3;20040817 09:56;V;;;;;;
D;153;1716200;3;20040817 09:56;V;;;;;;
B;153;1716212;4;20040817 09:56;;;90;SUSSEX ST;COPMANHURST;2460;1518;M;20040707;20040805;239000;Z;R;RESIDENCE;;KC;;0;AA866783;
C;153;1716212;4;20040817 09:56;2/15/758290;
D;153;1716212;4;20040817 09:56;P;;;;;;
D;153;1716212;4;20040817 09:56;P;;;;;;
D;153;1716212;4;20040817 09:56;V;;;;;;
D;153;1716212;4;20040817 09:56;V;;;;;;
B;153;1716890;5;20040817 09:56;;;1280;SUMMERLAND WAY;MOUNTAIN VIEW;2460;3237;M;20040628;20040730;192440;R;R;RESIDENCE;;GH;;0;AA850981;
C;153;1716890;5;20040817 09:56;11//21879;
D;153;1716890;5;20040817 09:56;P;;;;;;
D;153;1716890;5;20040817 09:56;P;;;;;;
D;153;1716890;5;20040817 09:56;V;;;;;;
B;153;1717362;6;20040817 09:56;;;2;TRENAYR CL;JUNCTION HILL;2460;992.7;M;20040527;20040804;239000;Z;R;RESIDENCE;;JT;;0;AA865051;
C;153;1717362;6;20040817 09:56;8//239530;
D;153;1717362;6;20040817 09:56;P;;;;;;
D;153;1717362;6;20040817 09:56;V;;;;;;
D;153;1717362;6;20040817 09:56;V;;;;;;
B;153;2781265;7;20040817 09:56;;;1783;CLARENCE WAY;COPMANHURST;2460;6.006;H;20040705;20040716;145000;R;R;RESIDENCE;;CE;;0;AA838867;
C;153;2781265;7;20040817 09:56;1//1014905;
D;153;2781265;7;20040817 09:56;P;;;;;;
D;153;2781265;7;20040817 09:56;P;;;;;;
D;153;2781265;7;20040817 09:56;V;;;;;;
B;153;2891508;8;20040817 09:56;;;74;EATON ST;COPMANHURST;2460;5.537;H;20040601;20040721;260000;Z;R;RESIDENCE;;KK;;0;AA869664;
C;153;2891508;8;20040817 09:56;412//1038256;
D;153;2891508;8;20040817 09:56;P;;;;;;
D;153;2891508;8;20040817 09:56;P;;;;;;
D;153;2891508;8;20040817 09:56;V;;;;;;
D;153;2891508;8;20040817 09:56;V;;;;;;
Z;47;8;8;29;
