A;148;20040716 12:42;PDANN;
B;148;1642534;1;20040716 12:42;;5;4;BARLOWS RD;BALLINA;2478;;;20040528;20040625;55000;;3;MINI SHED;5;;;0;AA764393;
C;148;1642534;1;20040716 12:42;5//SP 19990;
D;148;1642534;1;20040716 12:42;P;;;;;;
D;148;1642534;1;20040716 12:42;P;;;;;;
D;148;1642534;1;20040716 12:42;P;;;;;;
D;148;1642534;1;20040716 12:42;P;;;;;;
D;148;1642534;1;20040716 12:42;V;;;;;;
B;148;1642572;2;20040716 12:42;;2;20;BARWEN ST;EAST BALLINA;2478;;;20040527;20040624;404000;;R;RESIDENCE;4;;;0;AA758974;
C;148;1642572;2;20040716 12:42;4//SP 40724;
D;148;1642572;2;20040716 12:42;P;;;;;;
D;148;1642572;2;20040716 12:42;V;;;;;;
B;148;1642900;3;20040716 12:42;;;7;BERNARD ST;BALLINA;2478;637.7;M;20040528;20040618;450000;A;R;RESIDENCE;;AJ;;0;AA758047;
C;148;1642900;3;20040716 12:42;362//263137;
D;148;1642900;3;20040716 12:42;P;;;;;;
D;148;1642900;3;20040716 12:42;P;;;;;;
D;148;1642900;3;20040716 12:42;V;;;;;;
D;148;1642900;3;20040716 12:42;V;;;;;;
B;148;1643274;4;20040716 12:42;;7;131;KALINGA ST;WEST BALLINA;2478;;;20040607;20040618;240000;;R;RESIDENCE;7;;;0;AA744845;
C;148;1643274;4;20040716 12:42;7//SP 39602;
D;148;1643274;4;20040716 12:42;P;;;;;;
D;148;1643274;4;20040716 12:42;P;;;;;;
D;148;1643274;4;20040716 12:42;V;;;;;;
B;148;1643630;5;20040716 12:42;;2;56;CEDAR CRES;EAST BALLINA;2478;;;20040525;20040622;304000;;R;RESIDENCE;2;;;0;AA779771;
C;148;1643630;5;20040716 12:42;2//SP 20819;
D;148;1643630;5;20040716 12:42;P;;;;;;
D;148;1643630;5;20040716 12:42;V;;;;;;
B;148;1643809;6;20040716 12:42;;;106;CHERRY ST;BALLINA;2478;1214;M;20040528;20040625;60000;A;R;RESIDENCE;;BG;;50;AA765603;
C;148;1643809;6;20040716 12:42;2//776385;
D;148;1643809;6;20040716 12:42;P;;;;;;
D;148;1643809;6;20040716 12:42;V;;;;;;
D;148;1643809;6;20040716 12:42;V;;;;;;
B;148;1643928;7;20040716 12:42;;;23;CLAIRE CCT;WEST BALLINA;2478;602.2;M;20040522;20040621;313000;A;R;RESIDENCE;;AC;;0;AA751594;
C;148;1643928;7;20040716 12:42;53//842077;
D;148;1643928;7;20040716 12:42;P;;;;;;
D;148;1643928;7;20040716 12:42;P;;;;;;
D;148;1643928;7;20040716 12:42;V;;;;;;
D;148;1643928;7;20040716 12:42;V;;;;;;
B;148;1644200;8;20040716 12:42;;;113;CRANE ST;BALLINA;2478;671.71;M;20040519;20040616;300000;A;R;RESIDENCE;;BG;;0;AA754723;
C;148;1644200;8;20040716 12:42;B//371721;
D;148;1644200;8;20040716 12:42;P;;;;;;
D;148;1644200;8;20040716 12:42;P;;;;;;
D;148;1644200;8;20040716 12:42;V;;;;;;
D;148;1644200;8;20040716 12:42;V;;;;;;
B;148;1644944;9;20040716 12:42;;;16;FOX ST;BALLINA;2478;366.8;M;20040429;20040531;425000;A;R;RESIDENCE;;BG;;0;AA750193;
C;148;1644944;9;20040716 12:42;1//370720;
D;148;1644944;9;20040716 12:42;P;;;;;;
D;148;1644944;9;20040716 12:42;P;;;;;;
D;148;1644944;9;20040716 12:42;V;;;;;;
B;148;1645025;10;20040716 12:42;;;49;GRANT ST;BALLINA;2478;480.6;M;20040511;20040615;270000;A;R;RESIDENCE;;BG;;0;AA753359;
C;148;1645025;10;20040716 12:42;31, 32//1934;
D;148;1645025;10;20040716 12:42;P;;;;;;
D;148;1645025;10;20040716 12:42;V;;;;;;
D;148;1645025;10;20040716 12:42;V;;;;;;
B;148;1645067;11;20040716 12:42;;;16;GREENHALGH ST;BALLINA;2478;;;20040312;20040423;335000;A;R;RESIDENCE;;BF;;0;AA781546;
C;148;1645067;11;20040716 12:42;1//538991;
D;148;1645067;11;20040716 12:42;P;;;;;;
D;148;1645067;11;20040716 12:42;V;;;;;;
D;148;1645067;11;20040716 12:42;V;;;;;;
B;148;1645148;12;20040716 12:42;;8;3;HELEN CT;BALLINA;2478;;;20040528;20040624;238500;;R;RESIDENCE;8;;;0;AA796884;
C;148;1645148;12;20040716 12:42;8//SP 16494;
D;148;1645148;12;20040716 12:42;P;;;;;;
D;148;1645148;12;20040716 12:42;V;;;;;;
B;148;1645249;13;20040716 12:42;;;17;HICKEY ST;BALLINA;2478;581.7;M;20040525;20040624;365000;A;R;RESIDENCE;;AJ;;0;AA772191;
C;148;1645249;13;20040716 12:42;18//237743;
D;148;1645249;13;20040716 12:42;P;;;;;;
D;148;1645249;13;20040716 12:42;P;;;;;;
D;148;1645249;13;20040716 12:42;V;;;;;;
B;148;1645856;14;20040716 12:42;;;17;LEESON AVE;BALLINA;2478;733.5;M;20040526;20040624;352000;A;R;RESIDENCE;;AJ;;0;AA763661;
C;148;1645856;14;20040716 12:42;22//241017;
D;148;1645856;14;20040716 12:42;P;;;;;;
D;148;1645856;14;20040716 12:42;P;;;;;;
D;148;1645856;14;20040716 12:42;V;;;;;;
B;148;1646200;15;20040716 12:42;;;55;MARTIN ST;BALLINA;2478;429.8;M;20040521;20040611;295000;A;R;RESIDENCE;;AJ;;0;AA747565;
C;148;1646200;15;20040716 12:42;1//918370;
D;148;1646200;15;20040716 12:42;P;;;;;;
D;148;1646200;15;20040716 12:42;P;;;;;;
D;148;1646200;15;20040716 12:42;V;;;;;;
B;148;1646994;16;20040716 12:42;;;;PACIFIC HWY S;BALLINA;2478;1725;M;20040531;20040628;530000;B;3;COMMERCIAL;;CX;;0;AA787304;
