A;253;20041116 08:25;PDANN;
B;253;2678515;1;20041116 08:25;;;26;SUTHERLAND ST;WALGETT;2832;1492;M;20030918;20031020;18000;Z;R;RESIDENCE;;AC;;0;AB83049;
C;253;2678515;1;20041116 08:25;15, 16/31/759036;
D;253;2678515;1;20041116 08:25;P;;;;;;
D;253;2678515;1;20041116 08:25;V;;;;;;
B;253;2678740;2;20041116 08:25;;;7;BALACLAVA ST;BURREN JUNCTION;2386;2023;M;20041012;20041021;48000;Z;R;RESIDENCE;;ZB;;0;AB63804;
C;253;2678740;2;20041116 08:25;7/8/758199;
D;253;2678740;2;20041116 08:25;P;;;;;;
D;253;2678740;2;20041116 08:25;V;;;;;;
D;253;2678740;2;20041116 08:25;V;;;;;;
B;253;2679637;3;20041116 08:25;;;27;LAPPKALLE ST;LIGHTNING RIDGE;2834;1000;M;20040910;20041025;120000;Z;R;RESIDENCE;;AF;;0;AB70164;
C;253;2679637;3;20041116 08:25;14/837866;
D;253;2679637;3;20041116 08:25;P;;;;;;
D;253;2679637;3;20041116 08:25;P;;;;;;
D;253;2679637;3;20041116 08:25;V;;;;;;
D;253;2679637;3;20041116 08:25;V;;;;;;
B;253;2679698;4;20041116 08:25;;;4;MORILLA ST;LIGHTNING RIDGE;2834;1011;M;20040722;20041026;172000;Z;R;RESIDENCE;;BD;;0;AB62274;
C;253;2679698;4;20041116 08:25;2/16/758612 Western Land Lease 10427;
D;253;2679698;4;20041116 08:25;P;;;;;;
D;253;2679698;4;20041116 08:25;V;;;;;;
B;253;2680940;5;20041116 08:25;;;;EAST MULLANE STATION NARRAN LA;WALGETT;2832;7491;H;20040805;20041015;525000;R;3;RURAL;;SD;;0;AB45828;
C;253;2680940;5;20041116 08:25;1957/763839 1961/763843 3137/765342   (BOBS TANK) Public Watering Plac;
C;253;2680940;5;20041116 08:25;e 1051 Western Land Lease 4130 Western Land Lease 4122 Western Land Le;
C;253;2680940;5;20041116 08:25;ase 5349;
D;253;2680940;5;20041116 08:25;P;;;;;;
D;253;2680940;5;20041116 08:25;V;;;;;;
B;253;3133910;6;20041116 08:25;;;;'AVIEMORE';BURREN JUNCTION;2386;1619;H;20040830;20041011;800000;;R;RESIDENCE;;;;0;AB42024;
C;253;3133910;6;20041116 08:25;21/752244;
D;253;3133910;6;20041116 08:25;P;;;;;;
D;253;3133910;6;20041116 08:25;P;;;;;;
D;253;3133910;6;20041116 08:25;V;;;;;;
Z;32;6;8;16;
