A;140;20040802 12:05;PDANN;
B;140;1458126;1;20040802 12:05;;;3;ACACIA ST;OATLEY;2223;505.9;M;20040430;20040709;820000;A;R;RESIDENCE;;XH;;0;AA800514;
C;140;1458126;1;20040802 12:05;B//372692;
D;140;1458126;1;20040802 12:05;P;;;;;;
D;140;1458126;1;20040802 12:05;P;;;;;;
D;140;1458126;1;20040802 12:05;V;;;;;;
B;140;1458888;2;20040802 12:05;;4;83;ARCADIA ST;PENSHURST;2222;;;20040621;20040621;450000;;V;VACANT LAND;4;;;0;AA801731;
C;140;1458888;2;20040802 12:05;4//SP 31825;
D;140;1458888;2;20040802 12:05;P;;;;;;
D;140;1458888;2;20040802 12:05;V;;;;;;
B;140;1458970;3;20040802 12:05;;;39;ARGYLE ST;PENSHURST;2222;;;20040524;20040706;830000;A;R;RESIDENCE;;XE;;0;AA794198;
C;140;1458970;3;20040802 12:05;11/5/3446;
D;140;1458970;3;20040802 12:05;P;;;;;;
D;140;1458970;3;20040802 12:05;P;;;;;;
D;140;1458970;3;20040802 12:05;V;;;;;;
D;140;1458970;3;20040802 12:05;V;;;;;;
B;140;1459073;4;20040802 12:05;;;42;STONEY CREEK RD;BEVERLY HILLS;2209;518.5;M;20040531;20040709;530000;A;R;RESIDENCE;;XF;;0;AA803156;
C;140;1459073;4;20040802 12:05;1//515209;
D;140;1459073;4;20040802 12:05;P;;;;;;
D;140;1459073;4;20040802 12:05;V;;;;;;
B;140;1459351;5;20040802 12:05;;;19;BAKER ST;OATLEY;2223;;;20040109;20040402;785000;A;R;RESIDENCE;;HH;;0;AA803220;
C;140;1459351;5;20040802 12:05;47//11934;
D;140;1459351;5;20040802 12:05;P;;;;;;
D;140;1459351;5;20040802 12:05;V;;;;;;
B;140;1459817;6;20040802 12:05;;;27;BARRY AVE;MORTDALE;2223;;;20040516;20040706;490000;A;R;RESIDENCE;;KG;;0;AA816978;
C;140;1459817;6;20040802 12:05;128//7148;
D;140;1459817;6;20040802 12:05;P;;;;;;
D;140;1459817;6;20040802 12:05;V;;;;;;
B;140;1460711;7;20040802 12:05;;;105;BELMORE RD;PEAKHURST;2210;575.4;M;20040618;20040708;422500;A;R;RESIDENCE;;XL;;0;AA811949;
C;140;1460711;7;20040802 12:05;11//554699;
D;140;1460711;7;20040802 12:05;P;;;;;;
D;140;1460711;7;20040802 12:05;P;;;;;;
D;140;1460711;7;20040802 12:05;V;;;;;;
D;140;1460711;7;20040802 12:05;V;;;;;;
B;140;1460811;8;20040802 12:05;;;341;BELMORE RD;RIVERWOOD;2210;;;20040531;20040712;560000;B;R;RESIDENCE;;BR;;0;AA831485;
C;140;1460811;8;20040802 12:05;7//16666;
D;140;1460811;8;20040802 12:05;P;;;;;;
D;140;1460811;8;20040802 12:05;P;;;;;;
D;140;1460811;8;20040802 12:05;V;;;;;;
B;140;1460894;9;20040802 12:05;;3;1 C;BERRILLE RD;NARWEE;2209;;;20040529;20040714;255000;;R;RESIDENCE;3;;;0;AA815500;
C;140;1460894;9;20040802 12:05;3//SP 2204;
D;140;1460894;9;20040802 12:05;P;;;;;;
D;140;1460894;9;20040802 12:05;V;;;;;;
B;140;1460894;10;20040802 12:05;;3;1 C;BERRILLE RD;NARWEE;2209;;;20040529;20040714;255000;;R;RESIDENCE;15;;;0;AA815500;
C;140;1460894;10;20040802 12:05;15//SP 2204;
D;140;1460894;10;20040802 12:05;P;;;;;;
D;140;1460894;10;20040802 12:05;V;;;;;;
B;140;1461340;11;20040802 12:05;;;70;BONDS RD;PEAKHURST;2210;739.8;M;20040512;20040615;612000;A;R;RESIDENCE;;XM;;0;AA827927;
C;140;1461340;11;20040802 12:05;3//502982;
D;140;1461340;11;20040802 12:05;P;;;;;;
D;140;1461340;11;20040802 12:05;P;;;;;;
D;140;1461340;11;20040802 12:05;V;;;;;;
D;140;1461340;11;20040802 12:05;V;;;;;;
B;140;1462000;12;20040802 12:05;;8;17;THE KING GEORGE GARDENTS 2-8;HURSTVILLE;2220;;;20040531;20040712;330000;;R;RESIDENCE;8;;;0;AA821710;
C;140;1462000;12;20040802 12:05;8//SP 54531;
D;140;1462000;12;20040802 12:05;P;;;;;;
D;140;1462000;12;20040802 12:05;V;;;;;;
D;140;1462000;12;20040802 12:05;V;;;;;;
