A;217;20041101 12:29;PDANN;
B;217;2279399;1;20041101 12:29;;;45;ANGOPHORA CCT;MOUNT ANNAN;2567;506.2;M;20040825;20041001;395000;A;R;RESIDENCE;;AZ;;0;AB23525;
C;217;2279399;1;20041101 12:29;2047/1000787;
D;217;2279399;1;20041101 12:29;P;;;;;;
D;217;2279399;1;20041101 12:29;V;;;;;;
B;217;2279894;2;20041101 12:29;;;59;BANKSIA RD;MOUNT ANNAN;2567;416.5;M;20040724;20041006;428000;A;R;RESIDENCE;;AQ;;0;AB33400;
C;217;2279894;2;20041101 12:29;4105/1015862;
D;217;2279894;2;20041101 12:29;P;;;;;;
D;217;2279894;2;20041101 12:29;P;;;;;;
D;217;2279894;2;20041101 12:29;V;;;;;;
B;217;2280742;3;20041101 12:29;;;8;BRIDLE RD;CURRANS HILL;2567;468.9;M;20040903;20041018;425000;A;R;RESIDENCE;;AN;;0;AB40622;
C;217;2280742;3;20041101 12:29;404/1008940;
D;217;2280742;3;20041101 12:29;P;;;;;;
D;217;2280742;3;20041101 12:29;V;;;;;;
D;217;2280742;3;20041101 12:29;V;;;;;;
B;217;2280969;4;20041101 12:29;;;103;BROUGHTON ST;CAMDEN;2570;619.7;M;20040820;20040924;430000;A;R;RESIDENCE;;AC;;0;AB9639;
C;217;2280969;4;20041101 12:29;PT 3/234019;
D;217;2280969;4;20041101 12:29;P;;;;;;
D;217;2280969;4;20041101 12:29;V;;;;;;
D;217;2280969;4;20041101 12:29;V;;;;;;
B;217;2281965;5;20041101 12:29;;;24;CEDAR WATTLE PL;NARELLAN VALE;2567;611.3;M;20040908;20041020;391000;A;R;RESIDENCE;;AR;;0;AB47505;
C;217;2281965;5;20041101 12:29;285/830116;
D;217;2281965;5;20041101 12:29;P;;;;;;
D;217;2281965;5;20041101 12:29;P;;;;;;
D;217;2281965;5;20041101 12:29;V;;;;;;
D;217;2281965;5;20041101 12:29;V;;;;;;
B;217;2282011;6;20041101 12:29;;;32;CHAIN-O-PONDS CCT;MOUNT ANNAN;2567;800.6;M;20040813;20041007;575000;A;R;RESIDENCE;;AQ;;0;AB35026;
C;217;2282011;6;20041101 12:29;813/878396;
D;217;2282011;6;20041101 12:29;P;;;;;;
D;217;2282011;6;20041101 12:29;P;;;;;;
D;217;2282011;6;20041101 12:29;P;;;;;;
D;217;2282011;6;20041101 12:29;V;;;;;;
D;217;2282011;6;20041101 12:29;V;;;;;;
B;217;2282493;7;20041101 12:29;;;341;COBBITTY RD;COBBITTY;2570;1448;M;20040917;20041022;575000;R;R;RESIDENCE;;RF;;0;AB49453;
C;217;2282493;7;20041101 12:29;1/546601;
D;217;2282493;7;20041101 12:29;P;;;;;;
D;217;2282493;7;20041101 12:29;V;;;;;;
D;217;2282493;7;20041101 12:29;V;;;;;;
B;217;2282985;8;20041101 12:29;;49;31;CROOKSTON DR;CAMDEN SOUTH;2570;;;20040319;20040930;299000;;R;RESIDENCE;51;;;0;AB16713;
C;217;2282985;8;20041101 12:29;51/SP32287;
D;217;2282985;8;20041101 12:29;P;;;;;;
D;217;2282985;8;20041101 12:29;V;;;;;;
B;217;2283446;9;20041101 12:29;;;17;DEEP POOL WAY;MOUNT ANNAN;2567;765.4;M;20040726;20041008;580000;A;R;RESIDENCE;;AQ;;0;AB53306;
C;217;2283446;9;20041101 12:29;401/884047;
D;217;2283446;9;20041101 12:29;P;;;;;;
D;217;2283446;9;20041101 12:29;P;;;;;;
D;217;2283446;9;20041101 12:29;V;;;;;;
D;217;2283446;9;20041101 12:29;V;;;;;;
B;217;2283888;10;20041101 12:29;;;12;DRYSDALE RD;ELDERSLIE;2570;558.5;M;20040917;20041013;370000;A;R;RESIDENCE;;AU;;0;AB22190;
