A;242;20040701 11:02;PDANN;
B;242;2642988;1;20040701 11:02;;;14;MARNE ST;GUYRA;2365;1031;M;20040521;20040604;55000;A;R;RESIDENCE;;AA;;0;AA717321;
C;242;2642988;1;20040701 11:02;1//349093;
D;242;2642988;1;20040701 11:02;P;;;;;;
D;242;2642988;1;20040701 11:02;V;;;;;;
B;242;2643557;2;20040701 11:02;WEST URANDANGIE;;208;URANDANGIE RD;GUYRA;2365;527.5;H;20040221;20040401;2606000;R;V;VACANT LAND;;RV;;0;AA707295;
C;242;2643557;2;20040701 11:02;4//591479 63//657991 55//657992 PT 7, 20, 21, 22, 23, 64, 94, 114, 115;
C;242;2643557;2;20040701 11:02;, 116, 158, 165, 265//755824;
D;242;2643557;2;20040701 11:02;P;;;;;;
D;242;2643557;2;20040701 11:02;P;;;;;;
D;242;2643557;2;20040701 11:02;V;;;;;;
D;242;2643557;2;20040701 11:02;V;;;;;;
B;242;2644027;3;20040701 11:02;;;2900;BALDERSLEIGH RD;BALDERSLEIGH;2365;61.91;H;20040524;20040617;240000;R;R;RESIDENCE;;SR;;0;AA733038;
C;242;2644027;3;20040701 11:02;5//747196;
D;242;2644027;3;20040701 11:02;P;;;;;;
D;242;2644027;3;20040701 11:02;V;;;;;;
B;242;2644157;4;20040701 11:02;;;82;SWIMMING POOL RD;TINGHA;2369;6842;M;20040301;20040524;95000;A;R;RESIDENCE;;AT;;0;AA721105;
C;242;2644157;4;20040701 11:02;109//753678;
D;242;2644157;4;20040701 11:02;P;;;;;;
D;242;2644157;4;20040701 11:02;P;;;;;;
D;242;2644157;4;20040701 11:02;V;;;;;;
Z;22;4;5;11;
