A;203;20040916 10:02;PDANN;
B;203;1883541;1;20040916 10:02;;11 D;73 A;BANKSIA ST;BOTANY;2019;;;20040624;20040805;650000;;R;RESIDENCE;54;;;0;AA934183;
C;203;1883541;1;20040916 10:02;54/SP 62099;
D;203;1883541;1;20040916 10:02;P;;;;;;
D;203;1883541;1;20040916 10:02;V;;;;;;
D;203;1883541;1;20040916 10:02;V;;;;;;
B;203;1883813;2;20040916 10:02;;2;14;BARBER AVE;EASTLAKES;2018;;;20040707;20040901;280500;;R;RESIDENCE;2;;;0;AA936833;
C;203;1883813;2;20040916 10:02;2/SP 1408;
D;203;1883813;2;20040916 10:02;P;;;;;;
D;203;1883813;2;20040916 10:02;V;;;;;;
D;203;1883813;2;20040916 10:02;V;;;;;;
B;203;1884548;3;20040916 10:02;;;1050;BOTANY RD;BOTANY;2019;214.2;M;20040527;20040820;530000;A;R;RESIDENCE;;AG;;0;AA927978;
C;203;1884548;3;20040916 10:02;103/1010439;
D;203;1884548;3;20040916 10:02;P;;;;;;
D;203;1884548;3;20040916 10:02;P;;;;;;
D;203;1884548;3;20040916 10:02;V;;;;;;
B;203;1885110;4;20040916 10:02;;92;919;BOTANY RD;ROSEBERY;2018;;;20040707;20040820;315000;;R;RESIDENCE;92;;;0;AA903569;
C;203;1885110;4;20040916 10:02;92/SP 9019;
D;203;1885110;4;20040916 10:02;P;;;;;;
D;203;1885110;4;20040916 10:02;V;;;;;;
D;203;1885110;4;20040916 10:02;V;;;;;;
B;203;1885486;5;20040916 10:02;;1;7;BRITTAIN CRES;HILLSDALE;2036;;;20040712;20040830;298000;;R;RESIDENCE;1;;;0;AA923648;
C;203;1885486;5;20040916 10:02;1/SP 1344;
D;203;1885486;5;20040916 10:02;P;;;;;;
D;203;1885486;5;20040916 10:02;V;;;;;;
B;203;1886048;6;20040916 10:02;;;18;CHELMSFORD AVE;BOTANY;2019;490.4;M;20040709;20040811;615000;A;R;RESIDENCE;;BF;;0;AA911255;
C;203;1886048;6;20040916 10:02;2/5/773;
D;203;1886048;6;20040916 10:02;P;;;;;;
D;203;1886048;6;20040916 10:02;P;;;;;;
D;203;1886048;6;20040916 10:02;V;;;;;;
D;203;1886048;6;20040916 10:02;V;;;;;;
D;203;1886048;6;20040916 10:02;V;;;;;;
B;203;1886891;7;20040916 10:02;;2;5;DEVITT PL;HILLSDALE;2036;;;20040712;20040823;305000;;R;RESIDENCE;2;;;0;AA912140;
C;203;1886891;7;20040916 10:02;2/SP 3676;
D;203;1886891;7;20040916 10:02;P;;;;;;
D;203;1886891;7;20040916 10:02;P;;;;;;
D;203;1886891;7;20040916 10:02;V;;;;;;
B;203;1887920;8;20040916 10:02;;1;1;JAUNCEY PL;HILLSDALE;2036;;;20040618;20040811;418000;;R;RESIDENCE;1;;;0;AA911610;
C;203;1887920;8;20040916 10:02;1/SP 2114;
D;203;1887920;8;20040916 10:02;P;;;;;;
D;203;1887920;8;20040916 10:02;V;;;;;;
B;203;1888031;9;20040916 10:02;;;2;FLORA ST;ROSEBERY;2018;;;20040621;20040820;682000;A;R;RESIDENCE;;AJ;;0;AA915220;
C;203;1888031;9;20040916 10:02;4/15353;
D;203;1888031;9;20040916 10:02;P;;;;;;
D;203;1888031;9;20040916 10:02;P;;;;;;
D;203;1888031;9;20040916 10:02;V;;;;;;
B;203;1888939;10;20040916 10:02;;;49;GORDON ST;ROSEBERY;2018;289;M;20040721;20040901;710000;A;R;RESIDENCE;;AJ;;0;AA929634;
C;203;1888939;10;20040916 10:02;13/2/3986;
D;203;1888939;10;20040916 10:02;P;;;;;;
D;203;1888939;10;20040916 10:02;P;;;;;;
D;203;1888939;10;20040916 10:02;V;;;;;;
D;203;1888939;10;20040916 10:02;V;;;;;;
B;203;1889056;11;20040916 10:02;;1;5;GRACE CAMPBELL CRES;HILLSDALE;2036;;;20040628;20040809;280000;;R;RESIDENCE;1;;;0;AA920872;
C;203;1889056;11;20040916 10:02;1/SP 3078;
D;203;1889056;11;20040916 10:02;P;;;;;;
