A;203;20041001 11:09;PDANN;
B;203;1882909;1;20041001 11:09;;9;14;ANDERSON ST;BOTANY;2019;;;20040706;20040916;465000;;R;RESIDENCE;9;;;0;AA971442;
C;203;1882909;1;20041001 11:09;9/SP62551;
D;203;1882909;1;20041001 11:09;P;;;;;;
D;203;1882909;1;20041001 11:09;V;;;;;;
B;203;1883333;2;20041001 11:09;;117;125;BANKSIA ST;BOTANY;2019;;;20040611;20040902;418500;;R;RESIDENCE;117;;;0;AA956360;
C;203;1883333;2;20041001 11:09;117/SP58358;
D;203;1883333;2;20041001 11:09;P;;;;;;
D;203;1883333;2;20041001 11:09;P;;;;;;
D;203;1883333;2;20041001 11:09;V;;;;;;
D;203;1883333;2;20041001 11:09;V;;;;;;
B;203;1884097;3;20041001 11:09;;;111;BAY ST;BOTANY;2019;354.1;M;20040728;20040903;536000;A;R;RESIDENCE;;AF;;0;AA942614;
C;203;1884097;3;20041001 11:09;1/210199;
D;203;1884097;3;20041001 11:09;P;;;;;;
D;203;1884097;3;20041001 11:09;P;;;;;;
D;203;1884097;3;20041001 11:09;V;;;;;;
D;203;1884097;3;20041001 11:09;V;;;;;;
B;203;1884747;4;20041001 11:09;;;1428;BOTANY RD;BOTANY;2019;438.1;M;20040709;20040917;655000;A;R;RESIDENCE;;AG;;0;AA978471;
C;203;1884747;4;20041001 11:09;11/867490;
D;203;1884747;4;20041001 11:09;P;;;;;;
D;203;1884747;4;20041001 11:09;V;;;;;;
B;203;1884769;5;20041001 11:09;;;1749;BOTANY RD;BANKSMEADOW;2019;414.8;M;20020527;20020708;700000;I;3;FACTORY;;HD;IF;0;8812531;
C;203;1884769;5;20041001 11:09;PT 1/716379;
D;203;1884769;5;20041001 11:09;P;;;;;;
D;203;1884769;5;20041001 11:09;P;;;;;;
D;203;1884769;5;20041001 11:09;V;;;;;;
D;203;1884769;5;20041001 11:09;V;;;;;;
B;203;1884770;6;20041001 11:09;;;1747;BOTANY RD;BANKSMEADOW;2019;543.8;M;20020527;20020708;700000;I;3;FACTORY;;HD;;0;8812531;
C;203;1884770;6;20041001 11:09;PT 1/716379;
D;203;1884770;6;20041001 11:09;P;;;;;;
D;203;1884770;6;20041001 11:09;P;;;;;;
D;203;1884770;6;20041001 11:09;V;;;;;;
D;203;1884770;6;20041001 11:09;V;;;;;;
