A;224;20041201 11:37;PDANN;
B;224;2527674;1;20041201 11:37;;;138;ADELAIDE ST;ST MARYS;2760;;;20040929;20041115;432000;A;R;RESIDENCE;;AF;;0;AB102441;
C;224;2527674;1;20041201 11:37;115/12590;
D;224;2527674;1;20041201 11:37;P;;;;;;
D;224;2527674;1;20041201 11:37;P;;;;;;
D;224;2527674;1;20041201 11:37;V;;;;;;
B;224;2527783;2;20041201 11:37;;;34;ALAM ST;COLYTON;2760;626;M;20041101;20041119;275000;A;R;RESIDENCE;;AC;;0;AB116796;
C;224;2527783;2;20041201 11:37;21/241254;
D;224;2527783;2;20041201 11:37;P;;;;;;
D;224;2527783;2;20041201 11:37;V;;;;;;
D;224;2527783;2;20041201 11:37;V;;;;;;
D;224;2527783;2;20041201 11:37;V;;;;;;
B;224;2528536;3;20041201 11:37;;;18;AMAZON PL;ST CLAIR;2759;634.1;M;20040605;20040805;226700;A;R;RESIDENCE;;AA;;0;AB70262;
C;224;2528536;3;20041201 11:37;117/701988;
D;224;2528536;3;20041201 11:37;P;;;;;;
D;224;2528536;3;20041201 11:37;V;;;;;;
D;224;2528536;3;20041201 11:37;V;;;;;;
D;224;2528536;3;20041201 11:37;V;;;;;;
D;224;2528536;3;20041201 11:37;V;;;;;;
B;224;2528808;4;20041201 11:37;;;66;ANDROMEDA DR;CRANEBROOK;2749;424.2;M;20041006;20041118;323000;A;R;RESIDENCE;;AV;;0;AB115702;
C;224;2528808;4;20041201 11:37;420/866676;
D;224;2528808;4;20041201 11:37;P;;;;;;
D;224;2528808;4;20041201 11:37;P;;;;;;
D;224;2528808;4;20041201 11:37;V;;;;;;
D;224;2528808;4;20041201 11:37;V;;;;;;
B;224;2528842;5;20041201 11:37;;;162;ANDROMEDA DR;CRANEBROOK;2749;390.1;M;20040911;20041022;290000;A;R;RESIDENCE;;AV;;0;AB86670;
C;224;2528842;5;20041201 11:37;3/846674;
D;224;2528842;5;20041201 11:37;P;;;;;;
D;224;2528842;5;20041201 11:37;P;;;;;;
D;224;2528842;5;20041201 11:37;V;;;;;;
B;224;2528967;6;20041201 11:37;;;26;ANNIE SPENCE CL;EMU HEIGHTS;2750;740.3;M;20040930;20040930;373000;A;R;RESIDENCE;;BC;;0;AB111688;
C;224;2528967;6;20041201 11:37;5051/776517;
D;224;2528967;6;20041201 11:37;P;;;;;;
D;224;2528967;6;20041201 11:37;V;;;;;;
D;224;2528967;6;20041201 11:37;V;;;;;;
B;224;2529068;7;20041201 11:37;;;16;ANTONIA CRES;CRANEBROOK;2749;625;M;20040922;20041105;260000;A;R;RESIDENCE;;AV;;0;AB93726;
C;224;2529068;7;20041201 11:37;51/260989;
D;224;2529068;7;20041201 11:37;P;;;;;;
D;224;2529068;7;20041201 11:37;V;;;;;;
B;224;2529778;8;20041201 11:37;;;5;AUGUSTA PL;ST CLAIR;2759;629;M;20041118;20041118;330000;A;R;RESIDENCE;;AA;;0;AB117474;
C;224;2529778;8;20041201 11:37;259/708572;
D;224;2529778;8;20041201 11:37;P;;;;;;
D;224;2529778;8;20041201 11:37;P;;;;;;
D;224;2529778;8;20041201 11:37;V;;;;;;
B;224;2531605;9;20041201 11:37;;;9;BEL-AIR RD;PENRITH;2750;588.1;M;20040924;20041102;460000;A;R;RESIDENCE;;GC;;0;AB97253;
C;224;2531605;9;20041201 11:37;77/216783;
D;224;2531605;9;20041201 11:37;P;;;;;;
D;224;2531605;9;20041201 11:37;P;;;;;;
D;224;2531605;9;20041201 11:37;V;;;;;;
B;224;2532811;10;20041201 11:37;;;31;BLACKFORD CRES;SOUTH PENRITH;2750;625.1;M;20040922;20041104;369000;A;R;RESIDENCE;;GG;;0;AB114461;
C;224;2532811;10;20041201 11:37;6/263850;
D;224;2532811;10;20041201 11:37;P;;;;;;
D;224;2532811;10;20041201 11:37;P;;;;;;
D;224;2532811;10;20041201 11:37;V;;;;;;
D;224;2532811;10;20041201 11:37;V;;;;;;
B;224;2533651;11;20041201 11:37;;;39;DULHUNTY CT;CRANEBROOK;2749;700;M;20040923;20041117;383000;A;R;RESIDENCE;;AV;;0;AB111619;
C;224;2533651;11;20041201 11:37;210/800345;
D;224;2533651;11;20041201 11:37;P;;;;;;
D;224;2533651;11;20041201 11:37;P;;;;;;
D;224;2533651;11;20041201 11:37;V;;;;;;
D;224;2533651;11;20041201 11:37;V;;;;;;
B;224;2534431;12;20041201 11:37;;3;150;BRISBANE ST;ST MARYS;2760;;;20040913;20041025;265000;;R;RESIDENCE;3;;;0;AB88278;
C;224;2534431;12;20041201 11:37;3/SP55465;
D;224;2534431;12;20041201 11:37;P;;;;;;
D;224;2534431;12;20041201 11:37;P;;;;;;
D;224;2534431;12;20041201 11:37;V;;;;;;
D;224;2534431;12;20041201 11:37;V;;;;;;
B;224;2535230;13;20041201 11:37;;;2;BUNYA PL;GLENMORE PARK;2745;375.2;M;20040916;20041025;315000;A;R;RESIDENCE;;KH;;0;AB94173;
C;224;2535230;13;20041201 11:37;104/830550;
D;224;2535230;13;20041201 11:37;P;;;;;;
D;224;2535230;13;20041201 11:37;P;;;;;;
D;224;2535230;13;20041201 11:37;V;;;;;;
B;224;2535280;14;20041201 11:37;;;25;BUNYARRA DR;EMU PLAINS;2750;790.1;M;20041001;20041112;350000;A;R;RESIDENCE;;GR;;0;AB98740;
C;224;2535280;14;20041201 11:37;46/259088;
D;224;2535280;14;20041201 11:37;P;;;;;;
D;224;2535280;14;20041201 11:37;P;;;;;;
D;224;2535280;14;20041201 11:37;P;;;;;;
D;224;2535280;14;20041201 11:37;V;;;;;;
B;224;2536197;15;20041201 11:37;;;65;CAMBRIDGE ST;CAMBRIDGE PARK;2747;695.6;M;20040915;20041110;295000;A;R;RESIDENCE;;GU;;0;AB94904;
C;224;2536197;15;20041201 11:37;80/26026;
D;224;2536197;15;20041201 11:37;P;;;;;;
D;224;2536197;15;20041201 11:37;V;;;;;;
D;224;2536197;15;20041201 11:37;V;;;;;;
B;224;2536476;16;20041201 11:37;;;11;CAMPTON AVE;CAMBRIDGE PARK;2747;562.8;M;20041008;20041105;287500;A;R;RESIDENCE;;GU;;0;AB103863;
C;224;2536476;16;20041201 11:37;116/238553;
D;224;2536476;16;20041201 11:37;P;;;;;;
D;224;2536476;16;20041201 11:37;V;;;;;;
D;224;2536476;16;20041201 11:37;V;;;;;;
B;224;2537281;17;20041201 11:37;;;85;CARPENTER ST;COLYTON;2760;557.5;M;20041012;20041101;3559000;A;R;RESIDENCE;;AC;;0;AB109707;
C;224;2537281;17;20041201 11:37;5/624578;
D;224;2537281;17;20041201 11:37;P;;;;;;
D;224;2537281;17;20041201 11:37;V;;;;;;
D;224;2537281;17;20041201 11:37;V;;;;;;
B;224;2537556;18;20041201 11:37;;;13;CASSIA CL;ST CLAIR;2759;560;M;20041018;20041119;362200;A;R;RESIDENCE;;AA;;0;AB117095;
C;224;2537556;18;20041201 11:37;71/261013;
D;224;2537556;18;20041201 11:37;P;;;;;;
D;224;2537556;18;20041201 11:37;P;;;;;;
D;224;2537556;18;20041201 11:37;V;;;;;;
D;224;2537556;18;20041201 11:37;V;;;;;;
B;224;2537854;19;20041201 11:37;;;2072;CASTLEREAGH RD;PENRITH;2750;3800;M;20041011;20041015;1210000;I;V;VACANT LAND;;NP;;0;AB96822;
C;224;2537854;19;20041201 11:37;2/862636;
D;224;2537854;19;20041201 11:37;P;;;;;;
D;224;2537854;19;20041201 11:37;V;;;;;;
B;224;2538180;20;20041201 11:37;;;50;CATALINA ST;NORTH ST MARYS;2760;708.2;M;20041022;20041115;235000;A;R;RESIDENCE;;AE;;0;AB113176;
C;224;2538180;20;20041201 11:37;42/36640;
D;224;2538180;20;20041201 11:37;P;;;;;;
D;224;2538180;20;20041201 11:37;V;;;;;;
B;224;2538195;21;20041201 11:37;;;80;CATALINA ST;NORTH ST MARYS;2760;638.6;M;20040921;20041102;210000;A;R;RESIDENCE;;AE;;0;AB98747;
C;224;2538195;21;20041201 11:37;1/35924;
D;224;2538195;21;20041201 11:37;P;;;;;;
D;224;2538195;21;20041201 11:37;V;;;;;;
B;224;2538519;22;20041201 11:37;;;60;CHAMELEON DR;ERSKINE PARK;2759;660.9;M;20040905;20041018;437000;A;R;RESIDENCE;;AH;;0;AB90337;
C;224;2538519;22;20041201 11:37;420/811909;
D;224;2538519;22;20041201 11:37;P;;;;;;
D;224;2538519;22;20041201 11:37;P;;;;;;
D;224;2538519;22;20041201 11:37;V;;;;;;
D;224;2538519;22;20041201 11:37;V;;;;;;
B;224;2538549;23;20041201 11:37;;;63;CHAMELEON DR;ERSKINE PARK;2759;450.1;M;20041015;20041119;390000;A;R;RESIDENCE;;AH;;0;AB119819;
C;224;2538549;23;20041201 11:37;318/881320;
D;224;2538549;23;20041201 11:37;P;;;;;;
D;224;2538549;23;20041201 11:37;P;;;;;;
D;224;2538549;23;20041201 11:37;V;;;;;;
D;224;2538549;23;20041201 11:37;V;;;;;;
B;224;2538655;24;20041201 11:37;;;18;CHAPMAN AVE;PENRITH;2750;613.4;M;20040921;20041102;290000;A;R;RESIDENCE;;GE;;0;AB97125;
C;224;2538655;24;20041201 11:37;18/36402;
D;224;2538655;24;20041201 11:37;P;;;;;;
D;224;2538655;24;20041201 11:37;P;;;;;;
D;224;2538655;24;20041201 11:37;V;;;;;;
B;224;2539206;25;20041201 11:37;;;11;CHILAW AVE;ST MARYS;2760;626;M;20040916;20041103;330000;A;R;RESIDENCE;;AC;;0;AB92273;
C;224;2539206;25;20041201 11:37;12/237202;
D;224;2539206;25;20041201 11:37;P;;;;;;
