A;018;20040817 09:48;PDANN;
B;018;391039;1;20040817 09:48;;;32;GLEBE AVE;BEGA;2550;1012;M;20040611;20040730;270000;A;R;RESIDENCE;;QC;;0;AA867588;
C;018;391039;1;20040817 09:48;11//38728;
D;018;391039;1;20040817 09:48;P;;;;;;
D;018;391039;1;20040817 09:48;P;;;;;;
D;018;391039;1;20040817 09:48;V;;;;;;
D;018;391039;1;20040817 09:48;V;;;;;;
B;018;391090;2;20040817 09:48;;;8;GORDON ST;BEGA;2550;676.6;M;20040702;20040723;185000;A;R;RESIDENCE;;QB;;0;AA840882;
C;018;391090;2;20040817 09:48;23/2/697;
D;018;391090;2;20040817 09:48;P;;;;;;
D;018;391090;2;20040817 09:48;P;;;;;;
D;018;391090;2;20040817 09:48;V;;;;;;
B;018;391782;3;20040817 09:48;;;25;PROSPECT ST;BEGA;2550;657.6;M;20040611;20040723;225000;A;R;RESIDENCE;;QB;;0;AA856101;
C;018;391782;3;20040817 09:48;3//741677;
D;018;391782;3;20040817 09:48;P;;;;;;
D;018;391782;3;20040817 09:48;V;;;;;;
B;018;392029;4;20040817 09:48;;;17;UNION ST;BEGA;2550;480.6;M;20040531;20040715;125000;A;R;RESIDENCE;;QB;;0;AA843230;
C;018;392029;4;20040817 09:48;2//320411;
D;018;392029;4;20040817 09:48;P;;;;;;
D;018;392029;4;20040817 09:48;P;;;;;;
D;018;392029;4;20040817 09:48;V;;;;;;
B;018;392031;5;20040817 09:48;;;11;UNION ST;BEGA;2550;341.5;M;20040623;20040723;135000;A;R;RESIDENCE;;QA;;0;AA846276;
C;018;392031;5;20040817 09:48;2//310341;
D;018;392031;5;20040817 09:48;P;;;;;;
D;018;392031;5;20040817 09:48;P;;;;;;
D;018;392031;5;20040817 09:48;V;;;;;;
B;018;392227;6;20040817 09:48;;;;WEST ST;BEGA;2550;2660;M;20040531;20040712;135000;I;V;VACANT LAND;;FB;;0;AA839243;
C;018;392227;6;20040817 09:48;1//743531;
D;018;392227;6;20040817 09:48;P;;;;;;
D;018;392227;6;20040817 09:48;P;;;;;;
D;018;392227;6;20040817 09:48;V;;;;;;
B;018;393060;7;20040817 09:48;;8;19;NARIRA ST;BERMAGUI;2546;;;20040712;20040716;195000;;R;RESIDENCE;8;;;0;AA852203;
C;018;393060;7;20040817 09:48;8//SP 20499;
D;018;393060;7;20040817 09:48;P;;;;;;
D;018;393060;7;20040817 09:48;P;;;;;;
D;018;393060;7;20040817 09:48;V;;;;;;
B;018;394003;8;20040817 09:48;;;18;BAY ST;EDEN;2551;822;M;20040402;20040723;350000;A;R;RESIDENCE;;NB;AC;0;AA836818;
C;018;394003;8;20040817 09:48;1//237543;
D;018;394003;8;20040817 09:48;P;;;;;;
D;018;394003;8;20040817 09:48;V;;;;;;
B;018;394821;9;20040817 09:48;;;14;IRENE CRES;EDEN;2551;562;M;20040524;20040628;178000;A;R;RESIDENCE;;NA;;0;AA865502;
C;018;394821;9;20040817 09:48;67//245951;
D;018;394821;9;20040817 09:48;P;;;;;;
D;018;394821;9;20040817 09:48;P;;;;;;
D;018;394821;9;20040817 09:48;V;;;;;;
B;018;395059;10;20040817 09:48;;;83;PRINCES HWY;EDEN;2551;4519;M;20040416;20040716;400000;A;V;VACANT LAND;;NE;;0;AA843041;
C;018;395059;10;20040817 09:48;21//788099;
D;018;395059;10;20040817 09:48;P;;;;;;
D;018;395059;10;20040817 09:48;V;;;;;;
B;018;395877;11;20040817 09:48;;;52;CLIFF ST;MERIMBULA;2548;663.9;M;20040515;20040611;452500;A;R;RESIDENCE;;KF;;0;AA872982;
C;018;395877;11;20040817 09:48;1/10/758670;
D;018;395877;11;20040817 09:48;P;;;;;;
D;018;395877;11;20040817 09:48;P;;;;;;
D;018;395877;11;20040817 09:48;V;;;;;;
B;018;396068;12;20040817 09:48;;;56;FISHPEN RD;MERIMBULA;2548;1922;M;20040701;20040714;1100000;A;R;RESIDENCE;;KJ;;0;AA861278;
C;018;396068;12;20040817 09:48;34//546163;
D;018;396068;12;20040817 09:48;P;;;;;;
D;018;396068;12;20040817 09:48;V;;;;;;
B;018;396642;13;20040817 09:48;;;6;LUDERICK CT;MERIMBULA;2548;944.5;M;20040625;20040712;375000;A;R;RESIDENCE;;KC;;0;AA856745;
C;018;396642;13;20040817 09:48;44//827195;
D;018;396642;13;20040817 09:48;P;;;;;;
D;018;396642;13;20040817 09:48;P;;;;;;
D;018;396642;13;20040817 09:48;V;;;;;;
D;018;396642;13;20040817 09:48;V;;;;;;
B;018;396703;14;20040817 09:48;;7;59;MAIN ST;MERIMBULA;2548;;;20040617;20040729;197500;;R;RESIDENCE;7;;;0;AA867018;
C;018;396703;14;20040817 09:48;7//SP 9482;
D;018;396703;14;20040817 09:48;P;;;;;;
D;018;396703;14;20040817 09:48;V;;;;;;
B;018;396891;15;20040817 09:48;;;18;MARINE PDE;MERIMBULA;2548;2200;M;20040701;20040714;5275000;A;R;RESIDENCE;;KJ;;0;AA861424;
C;018;396891;15;20040817 09:48;2, 3//38931;
D;018;396891;15;20040817 09:48;P;;;;;;
D;018;396891;15;20040817 09:48;V;;;;;;
B;018;397272;16;20040817 09:48;;;;OCEAN DR;MERIMBULA;2548;1.558;H;20040701;20040714;5275000;A;R;RESIDENCE;;KJ;;0;AA861424;
C;018;397272;16;20040817 09:48;16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31//38931;
D;018;397272;16;20040817 09:48;P;;;;;;
D;018;397272;16;20040817 09:48;V;;;;;;
B;018;397914;17;20040817 09:48;;;1;TASMAN ST;MERIMBULA;2548;916.9;M;20040524;20040624;550000;A;R;RESIDENCE;;KF;;0;AA840139;
C;018;397914;17;20040817 09:48;3/7/240154;
D;018;397914;17;20040817 09:48;P;;;;;;
D;018;397914;17;20040817 09:48;V;;;;;;
B;018;398287;18;20040817 09:48;;;51;BULLARA ST;PAMBULA;2549;2023;M;20040422;20040514;582500;A;3;MOTOR INN;;LB;;0;AA866237;
C;018;398287;18;20040817 09:48;1/11/758825;
D;018;398287;18;20040817 09:48;P;;;;;;
D;018;398287;18;20040817 09:48;V;;;;;;
B;018;398494;19;20040817 09:48;;;7;OREGON ST;PAMBULA;2549;986.4;M;20040319;20040319;265000;A;V;VACANT LAND;;LB;;0;AA860282;
C;018;398494;19;20040817 09:48;17/41/758825;
D;018;398494;19;20040817 09:48;P;;;;;;
D;018;398494;19;20040817 09:48;P;;;;;;
D;018;398494;19;20040817 09:48;P;;;;;;
D;018;398494;19;20040817 09:48;V;;;;;;
