A;152;20041101 12:26;PDANN;
B;152;1688802;1;20041101 12:26;;;15;ANNA KRISTINA CCT;BOAMBEE EAST;2452;837.5;M;20040827;20041001;353500;A;R;RESIDENCE;;AP;;0;AB37883;
C;152;1688802;1;20041101 12:26;207/789282;
D;152;1688802;1;20041101 12:26;P;;;;;;
D;152;1688802;1;20041101 12:26;P;;;;;;
D;152;1688802;1;20041101 12:26;V;;;;;;
B;152;1689123;2;20041101 12:26;;;;BAKKER DR;BONVILLE;2441;7292;M;20031114;20031212;258000;R;3;;;SE;;0;AB30913;
C;152;1689123;2;20041101 12:26;34/825229;
D;152;1689123;2;20041101 12:26;P;;;;;;
D;152;1689123;2;20041101 12:26;V;;;;;;
D;152;1689123;2;20041101 12:26;V;;;;;;
B;152;1689349;3;20041101 12:26;;;51;BAYLISS AVE;BOAMBEE;2450;6604;M;20040329;20041008;645000;R;R;RESIDENCE;;RV;;0;AB25767;
C;152;1689349;3;20041101 12:26;20/713552;
D;152;1689349;3;20041101 12:26;P;;;;;;
D;152;1689349;3;20041101 12:26;P;;;;;;
D;152;1689349;3;20041101 12:26;V;;;;;;
B;152;1689864;4;20041101 12:26;;;78;BRAFORD DR;BONVILLE;2441;4150;M;20040813;20040929;460000;R;R;RESIDENCE;;SE;;0;AB45934;
C;152;1689864;4;20041101 12:26;102/843733;
D;152;1689864;4;20041101 12:26;P;;;;;;
D;152;1689864;4;20041101 12:26;P;;;;;;
D;152;1689864;4;20041101 12:26;V;;;;;;
B;152;1690474;5;20041101 12:26;;;32;CORONATION AVE;SAWTELL;2452;758.8;M;20040531;20040705;420000;A;R;RESIDENCE;;AT;;0;AB21930;
C;152;1690474;5;20041101 12:26;25/8/14800;
D;152;1690474;5;20041101 12:26;P;;;;;;
D;152;1690474;5;20041101 12:26;P;;;;;;
D;152;1690474;5;20041101 12:26;V;;;;;;
D;152;1690474;5;20041101 12:26;V;;;;;;
B;152;1690556;6;20041101 12:26;;;18;CRAFT CL;TOORMINA;2452;2100;M;20040903;20041008;93300;I;V;VACANT LAND;;SL;;0;AB35458;
C;152;1690556;6;20041101 12:26;36/803518;
D;152;1690556;6;20041101 12:26;P;;;;;;
D;152;1690556;6;20041101 12:26;P;;;;;;
D;152;1690556;6;20041101 12:26;V;;;;;;
B;152;1690650;7;20041101 12:26;;;175 C;CROSSMAGLEN RD;BONVILLE;2441;11;H;20040820;20041015;505000;R;R;RESIDENCE;;RT;;0;AB37730;
C;152;1690650;7;20041101 12:26;2/877457;
D;152;1690650;7;20041101 12:26;P;;;;;;
D;152;1690650;7;20041101 12:26;P;;;;;;
D;152;1690650;7;20041101 12:26;V;;;;;;
B;152;1690773;8;20041101 12:26;;;6;DE CASTELLA DR;BOAMBEE EAST;2452;778.7;M;20040804;20041012;310000;A;R;RESIDENCE;;AP;;0;AB34168;
C;152;1690773;8;20041101 12:26;12/792851;
D;152;1690773;8;20041101 12:26;P;;;;;;
D;152;1690773;8;20041101 12:26;P;;;;;;
D;152;1690773;8;20041101 12:26;V;;;;;;
B;152;1691409;9;20041101 12:26;;3;73;FIRST AVE;SAWTELL;2452;;;20040902;20040930;270000;;R;RESIDENCE;3;;;0;AB24313;
C;152;1691409;9;20041101 12:26;3/SP15705;
D;152;1691409;9;20041101 12:26;P;;;;;;
D;152;1691409;9;20041101 12:26;P;;;;;;
D;152;1691409;9;20041101 12:26;V;;;;;;
D;152;1691409;9;20041101 12:26;V;;;;;;
B;152;1692051;10;20041101 12:26;;;40;HOBBS CRES;TOORMINA;2452;613.5;M;20040909;20041021;185000;A;R;RESIDENCE;;AR;;0;AB50652;
C;152;1692051;10;20041101 12:26;102/705508;
D;152;1692051;10;20041101 12:26;P;;;;;;
D;152;1692051;10;20041101 12:26;P;;;;;;
D;152;1692051;10;20041101 12:26;P;;;;;;
D;152;1692051;10;20041101 12:26;P;;;;;;
D;152;1692051;10;20041101 12:26;V;;;;;;
D;152;1692051;10;20041101 12:26;V;;;;;;
B;152;1692143;11;20041101 12:26;;1;5;HONEYSUCKLE ST;SAWTELL;2452;;;20040521;20040715;550000;;R;RESIDENCE;1;;;0;AB40445;
C;152;1692143;11;20041101 12:26;1/SP42110;
D;152;1692143;11;20041101 12:26;P;;;;;;
D;152;1692143;11;20041101 12:26;P;;;;;;
D;152;1692143;11;20041101 12:26;V;;;;;;
B;152;1692276;12;20041101 12:26;;;18;IBIS DR;BOAMBEE EAST;2452;693.8;M;20041005;20041015;280000;A;R;RESIDENCE;;AP;;0;AB36942;
C;152;1692276;12;20041101 12:26;129/749683;
D;152;1692276;12;20041101 12:26;P;;;;;;
D;152;1692276;12;20041101 12:26;P;;;;;;
D;152;1692276;12;20041101 12:26;P;;;;;;
D;152;1692276;12;20041101 12:26;P;;;;;;
D;152;1692276;12;20041101 12:26;V;;;;;;
D;152;1692276;12;20041101 12:26;V;;;;;;
B;152;1692300;13;20041101 12:26;;;16;EUNGELLA ST;TOORMINA;2452;772.9;M;20040701;20040827;295000;A;R;RESIDENCE;;AV;;0;AB17762;
C;152;1692300;13;20041101 12:26;132/259394;
D;152;1692300;13;20041101 12:26;P;;;;;;
D;152;1692300;13;20041101 12:26;P;;;;;;
D;152;1692300;13;20041101 12:26;V;;;;;;
D;152;1692300;13;20041101 12:26;V;;;;;;
B;152;1692360;14;20041101 12:26;;;4;JABIRU CT;BOAMBEE EAST;2452;816.6;M;20040902;20041011;350000;A;R;RESIDENCE;;AP;;0;AB33228;
C;152;1692360;14;20041101 12:26;238/787851;
D;152;1692360;14;20041101 12:26;P;;;;;;
D;152;1692360;14;20041101 12:26;P;;;;;;
D;152;1692360;14;20041101 12:26;V;;;;;;
B;152;1693248;15;20041101 12:26;;;9;LOURNE AVE;TOORMINA;2452;780.4;M;20041006;20041015;295000;A;R;RESIDENCE;;AV;;0;AB39280;
C;152;1693248;15;20041101 12:26;269/245938;
D;152;1693248;15;20041101 12:26;P;;;;;;
D;152;1693248;15;20041101 12:26;P;;;;;;
D;152;1693248;15;20041101 12:26;V;;;;;;
D;152;1693248;15;20041101 12:26;V;;;;;;
B;152;1693544;16;20041101 12:26;;;8;MACNAMARA CL;TOORMINA;2452;636;M;20040921;20041001;227000;A;R;RESIDENCE;;AR;;0;AB20409;
C;152;1693544;16;20041101 12:26;124/711081;
D;152;1693544;16;20041101 12:26;P;;;;;;
D;152;1693544;16;20041101 12:26;V;;;;;;
B;152;1693978;17;20041101 12:26;;;80;MOODYS RD;BONVILLE;2441;42.69;H;20040817;20041015;955000;R;R;RESIDENCE;;RT;;0;AB43794;
C;152;1693978;17;20041101 12:26;8/716224;
D;152;1693978;17;20041101 12:26;P;;;;;;
D;152;1693978;17;20041101 12:26;V;;;;;;
D;152;1693978;17;20041101 12:26;V;;;;;;
B;152;1694956;18;20041101 12:26;;;218;SAWTELL RD;TOORMINA;2452;1088;M;20040819;20040923;305000;A;R;RESIDENCE;;AP;;0;AB37893;
C;152;1694956;18;20041101 12:26;3/100454;
D;152;1694956;18;20041101 12:26;P;;;;;;
D;152;1694956;18;20041101 12:26;V;;;;;;
D;152;1694956;18;20041101 12:26;V;;;;;;
B;152;1695252;19;20041101 12:26;;;5;SILVEREYE CL;BOAMBEE EAST;2452;394.3;M;20040831;20041005;256000;A;R;RESIDENCE;;AP;;0;AB32054;
C;152;1695252;19;20041101 12:26;55/834064;
D;152;1695252;19;20041101 12:26;P;;;;;;
D;152;1695252;19;20041101 12:26;P;;;;;;
D;152;1695252;19;20041101 12:26;V;;;;;;
D;152;1695252;19;20041101 12:26;V;;;;;;
B;152;1696008;20;20041101 12:26;;;4;WHIPBIRD PL;BOAMBEE EAST;2452;825.9;M;20040823;20041005;309000;A;R;RESIDENCE;;AP;;0;AB38295;
C;152;1696008;20;20041101 12:26;502/807140;
D;152;1696008;20;20041101 12:26;P;;;;;;
D;152;1696008;20;20041101 12:26;P;;;;;;
D;152;1696008;20;20041101 12:26;V;;;;;;
D;152;1696008;20;20041101 12:26;V;;;;;;
B;152;1696213;21;20041101 12:26;;;29 A;WYBALENA CRES;TOORMINA;2452;428.5;M;20040827;20040929;222000;A;R;RESIDENCE;;KH;;0;AB22006;
C;152;1696213;21;20041101 12:26;1/865166;
D;152;1696213;21;20041101 12:26;P;;;;;;
D;152;1696213;21;20041101 12:26;V;;;;;;
B;152;1697193;22;20041101 12:26;;2;22;ABEL TASMAN DR;COFFS HARBOUR;2450;;;20040906;20041011;248000;;R;RESIDENCE;2;;;0;AB31513;
C;152;1697193;22;20041101 12:26;2/SP38473;
D;152;1697193;22;20041101 12:26;P;;;;;;
D;152;1697193;22;20041101 12:26;P;;;;;;
D;152;1697193;22;20041101 12:26;V;;;;;;
B;152;1697621;23;20041101 12:26;;7;100;ARGYLL ST;COFFS HARBOUR;2450;;;20040907;20041015;175000;;R;RESIDENCE;7;;;0;AB45073;
C;152;1697621;23;20041101 12:26;7/SP10222;
D;152;1697621;23;20041101 12:26;P;;;;;;
D;152;1697621;23;20041101 12:26;P;;;;;;
D;152;1697621;23;20041101 12:26;V;;;;;;
B;152;1698394;24;20041101 12:26;;;10;BENT ST;COFFS HARBOUR;2450;973.8;M;20040816;20041013;445000;A;R;RESIDENCE;;KM;;0;AB49459;
C;152;1698394;24;20041101 12:26;10/68/758258;
D;152;1698394;24;20041101 12:26;P;;;;;;
D;152;1698394;24;20041101 12:26;V;;;;;;
D;152;1698394;24;20041101 12:26;V;;;;;;
B;152;1699777;25;20041101 12:26;;;7;COMARA CL;COFFS HARBOUR;2450;437.5;M;20040830;20040927;292500;A;R;RESIDENCE;;BF;;0;AB18475;
C;152;1699777;25;20041101 12:26;131/1001526;
D;152;1699777;25;20041101 12:26;P;;;;;;
D;152;1699777;25;20041101 12:26;P;;;;;;
D;152;1699777;25;20041101 12:26;V;;;;;;
B;152;1700040;26;20041101 12:26;;1;3;CORAMBA RD;COFFS HARBOUR;2450;;;20040903;20040922;209000;;3;UNIT;1;;;0;AB1617;
C;152;1700040;26;20041101 12:26;1/SP21266;
D;152;1700040;26;20041101 12:26;P;;;;;;
D;152;1700040;26;20041101 12:26;V;;;;;;
D;152;1700040;26;20041101 12:26;V;;;;;;
D;152;1700040;26;20041101 12:26;V;;;;;;
B;152;1700047;27;20041101 12:26;;;15;CORAMBA RD;COFFS HARBOUR;2450;;;20040827;20041008;360500;A;R;RESIDENCE;;AD;;0;AB30851;
C;152;1700047;27;20041101 12:26;4/825293;
D;152;1700047;27;20041101 12:26;P;;;;;;
D;152;1700047;27;20041101 12:26;V;;;;;;
