A;052;20040901 11:19;PDANN;
B;052;508721;1;20040901 11:19;;;2;ZARA ST;GOOLGOWI;2652;1214;M;20040618;20040810;13000;Z;V;VACANT LAND;;HC;;0;AA888083;
C;052;508721;1;20040901 11:19;18/5/758461;
D;052;508721;1;20040901 11:19;P;;;;;;
D;052;508721;1;20040901 11:19;P;;;;;;
D;052;508721;1;20040901 11:19;V;;;;;;
D;052;508721;1;20040901 11:19;V;;;;;;
B;052;509165;2;20040901 11:19;;;;SIMPKINS LANE;TABBITA;2652;373.1;H;20040709;20040805;237000;R;V;VACANT LAND;;RG;;0;AA874741;
C;052;509165;2;20040901 11:19;24/756045;
D;052;509165;2;20040901 11:19;P;;;;;;
D;052;509165;2;20040901 11:19;V;;;;;;
D;052;509165;2;20040901 11:19;V;;;;;;
B;052;509331;3;20040901 11:19;;;;FLEURY ST;MERRIWAGGA;2652;2428;M;20010206;20010206;1500;Z;V;VACANT LAND;;HD;;0;AA839229;
C;052;509331;3;20040901 11:19;15, 16/5/758673;
D;052;509331;3;20040901 11:19;P;;;;;;
D;052;509331;3;20040901 11:19;V;;;;;;
D;052;509331;3;20040901 11:19;V;;;;;;
B;052;510094;4;20040901 11:19;;;7;MOLESWORTH ST;HILLSTON;2675;430;M;20040701;20040729;53000;Z;R;RESIDENCE;;HH;;0;AA900455;
C;052;510094;4;20040901 11:19;17/667200;
D;052;510094;4;20040901 11:19;P;;;;;;
D;052;510094;4;20040901 11:19;V;;;;;;
B;052;510435;5;20040901 11:19;;;;WEST LAND LEASES;CARRATHOOL;2711;1048;H;20040611;20040630;575000;R;3;FARMLANDS;;WR;;0;AA903029;
C;052;510435;5;20040901 11:19;3215/765420 Western Land Lease 5467;
D;052;510435;5;20040901 11:19;P;;;;;;
D;052;510435;5;20040901 11:19;P;;;;;;
D;052;510435;5;20040901 11:19;V;;;;;;
D;052;510435;5;20040901 11:19;V;;;;;;
D;052;510435;5;20040901 11:19;V;;;;;;
D;052;510435;5;20040901 11:19;V;;;;;;
D;052;510435;5;20040901 11:19;V;;;;;;
D;052;510435;5;20040901 11:19;V;;;;;;
B;052;3080556;6;20040901 11:19;ERCILDOUNE;;;TABBITA LANE;GOOLGOWI;2652;;;20040325;20040625;700000;;3;FARM;;;;0;AA797702;
C;052;3080556;6;20040901 11:19;1/1066870;
D;052;3080556;6;20040901 11:19;P;;;;;;
D;052;3080556;6;20040901 11:19;V;;;;;;
B;052;3080557;7;20040901 11:19;ERCILDOUNE;;;TABBITA LANE;GOOLGOWI;2652;;;20040325;20040625;735000;;3;FARM;;;;0;AA797703;
C;052;3080557;7;20040901 11:19;2/1066870;
D;052;3080557;7;20040901 11:19;P;;;;;;
D;052;3080557;7;20040901 11:19;V;;;;;;
B;052;3080558;8;20040901 11:19;ERCILDOUNE;;;TABBITA LANE;GOOLGOWI;2652;;;20040325;20040625;1565000;;3;FARM;;;;0;AA797704;
C;052;3080558;8;20040901 11:19;3/1066870;
D;052;3080558;8;20040901 11:19;P;;;;;;
D;052;3080558;8;20040901 11:19;V;;;;;;
Z;44;8;8;26;
