A;097;20040901 11:22;PDANN;
B;097;999765;1;20040901 11:22;;9;25;BEACH RD;BATEMANS BAY;2536;;;20040619;20040730;735000;;R;RESIDENCE;9;;XA;0;AA869318;
C;097;999765;1;20040901 11:22;9/SP 37333;
D;097;999765;1;20040901 11:22;P;;;;;;
D;097;999765;1;20040901 11:22;P;;;;;;
D;097;999765;1;20040901 11:22;V;;;;;;
B;097;1000094;2;20040901 11:22;;;578;BEACH RD;DENHAMS BEACH;2536;695.6;M;20040626;20040806;277000;A;R;RESIDENCE;;XY;;0;AA876533;
C;097;1000094;2;20040901 11:22;16/20918;
D;097;1000094;2;20040901 11:22;P;;;;;;
D;097;1000094;2;20040901 11:22;V;;;;;;
B;097;1000531;3;20040901 11:22;;;38;CALTON RD;BATEHAVEN;2536;1069;M;20040709;20040818;585000;A;R;RESIDENCE;;YL;;0;AA891978;
C;097;1000531;3;20040901 11:22;50/29032;
D;097;1000531;3;20040901 11:22;P;;;;;;
D;097;1000531;3;20040901 11:22;P;;;;;;
D;097;1000531;3;20040901 11:22;V;;;;;;
D;097;1000531;3;20040901 11:22;V;;;;;;
B;097;1000790;4;20040901 11:22;;;26;COOK AVE;SURF BEACH;2536;590.4;M;20040621;20040806;275000;A;R;RESIDENCE;;XY;;0;AA871240;
C;097;1000790;4;20040901 11:22;277/244983;
D;097;1000790;4;20040901 11:22;P;;;;;;
D;097;1000790;4;20040901 11:22;V;;;;;;
B;097;1000976;5;20040901 11:22;;;8;CRAG RD;BATEHAVEN;2536;942.2;M;20040420;20040721;605000;A;R;RESIDENCE;;YK;;0;AA874148;
C;097;1000976;5;20040901 11:22;87/214003;
D;097;1000976;5;20040901 11:22;P;;;;;;
D;097;1000976;5;20040901 11:22;P;;;;;;
D;097;1000976;5;20040901 11:22;V;;;;;;
D;097;1000976;5;20040901 11:22;V;;;;;;
B;097;1002733;6;20040901 11:22;;;7;MELALEUCA CRES;CATALINA;2536;720;M;20040630;20040811;352000;A;R;RESIDENCE;;HA;;0;AA875253;
C;097;1002733;6;20040901 11:22;4/847721;
D;097;1002733;6;20040901 11:22;P;;;;;;
