A;575;20040802 12:14;PDANN;
B;575;2693755;1;20040802 12:14;;;18;ALEXANDER ST;ASHMONT;2650;689.2;M;20030504;20040617;158000;A;R;RESIDENCE;;CU;;0;AA802529;
C;575;2693755;1;20040802 12:14;19//200626;
D;575;2693755;1;20040802 12:14;P;;;;;;
D;575;2693755;1;20040802 12:14;V;;;;;;
B;575;2693944;2;20040802 12:14;;;14;AMSTERDAM CRES;TOLLAND;2650;1247;M;20040617;20040715;300000;A;R;RESIDENCE;;CQ;;0;AA826503;
C;575;2693944;2;20040802 12:14;9//258306;
D;575;2693944;2;20040802 12:14;P;;;;;;
D;575;2693944;2;20040802 12:14;P;;;;;;
D;575;2693944;2;20040802 12:14;V;;;;;;
D;575;2693944;2;20040802 12:14;V;;;;;;
B;575;2694440;3;20040802 12:14;;;79;BALLEROO CRES;GLENFIELD PARK;2650;876.3;M;20040531;20040701;252000;A;R;RESIDENCE;;CX;;0;AA798570;
C;575;2694440;3;20040802 12:14;111//802300;
D;575;2694440;3;20040802 12:14;P;;;;;;
D;575;2694440;3;20040802 12:14;P;;;;;;
D;575;2694440;3;20040802 12:14;V;;;;;;
D;575;2694440;3;20040802 12:14;V;;;;;;
B;575;2694967;4;20040802 12:14;;;108;BAYLIS ST;WAGGA WAGGA;2650;;;20040507;20040618;855000;B;3;SHOP;;AA;BS;0;AA795611;
C;575;2694967;4;20040802 12:14;1//731709;
D;575;2694967;4;20040802 12:14;P;;;;;;
D;575;2694967;4;20040802 12:14;V;;;;;;
D;575;2694967;4;20040802 12:14;V;;;;;;
B;575;2695001;5;20040802 12:14;;;192;BAYLIS ST;WAGGA WAGGA;2650;252.9;M;20040224;20040302;329900;B;R;RESIDENCE;;AC;;0;AA591197;
C;575;2695001;5;20040802 12:14;4//30688;
D;575;2695001;5;20040802 12:14;P;;;;;;
D;575;2695001;5;20040802 12:14;V;;;;;;
D;575;2695001;5;20040802 12:14;V;;;;;;
D;575;2695001;5;20040802 12:14;V;;;;;;
B;575;2695557;6;20040802 12:14;;;29;BLUETT CRES;TURVEY PARK;2650;562.7;M;20040525;20040709;166000;A;R;RESIDENCE;;CM;;0;AA818635;
C;575;2695557;6;20040802 12:14;19//35298;
D;575;2695557;6;20040802 12:14;P;;;;;;
D;575;2695557;6;20040802 12:14;V;;;;;;
B;575;2695597;7;20040802 12:14;;;1;BOKARA PL;GLENFIELD PARK;2650;705.3;M;20040621;20040709;231000;A;R;RESIDENCE;;CX;;0;AA825615;
C;575;2695597;7;20040802 12:14;18//843640;
D;575;2695597;7;20040802 12:14;P;;;;;;
D;575;2695597;7;20040802 12:14;P;;;;;;
D;575;2695597;7;20040802 12:14;V;;;;;;
D;575;2695597;7;20040802 12:14;V;;;;;;
B;575;2695666;8;20040802 12:14;;;14;BOLTON ST;WAGGA WAGGA;2650;607.2;M;20040531;20040709;165000;A;R;RESIDENCE;;CF;;0;AA808643;
C;575;2695666;8;20040802 12:14;30//6683;
D;575;2695666;8;20040802 12:14;P;;;;;;
D;575;2695666;8;20040802 12:14;V;;;;;;
B;575;2695871;9;20040802 12:14;;;38;BOURKE ST;WAGGA WAGGA;2650;664.1;M;20040531;20040630;110000;A;3;COMMERCIAL;;FH;;50;AA797085;
C;575;2695871;9;20040802 12:14;1//19688;
D;575;2695871;9;20040802 12:14;P;;;;;;
D;575;2695871;9;20040802 12:14;V;;;;;;
D;575;2695871;9;20040802 12:14;V;;;;;;
D;575;2695871;9;20040802 12:14;V;;;;;;
D;575;2695871;9;20040802 12:14;V;;;;;;
D;575;2695871;9;20040802 12:14;V;;;;;;
D;575;2695871;9;20040802 12:14;V;;;;;;
B;575;2695952;10;20040802 12:14;;;276;BOURKE ST;WAGGA WAGGA;2650;645;M;20040514;20040625;163000;A;R;RESIDENCE;;DZ;;0;AA802600;
C;575;2695952;10;20040802 12:14;7//222854;
D;575;2695952;10;20040802 12:14;P;;;;;;
D;575;2695952;10;20040802 12:14;P;;;;;;
D;575;2695952;10;20040802 12:14;V;;;;;;
D;575;2695952;10;20040802 12:14;V;;;;;;
B;575;2696457;11;20040802 12:14;;2;16;BULOLO ST;ASHMONT;2650;;;20040604;20040702;108000;;R;RESIDENCE;2;;;0;AA813346;
C;575;2696457;11;20040802 12:14;2//SP 31438;
D;575;2696457;11;20040802 12:14;P;;;;;;
D;575;2696457;11;20040802 12:14;V;;;;;;
D;575;2696457;11;20040802 12:14;V;;;;;;
B;575;2696505;12;20040802 12:14;;;26;BUNA ST;ASHMONT;2650;619.6;M;20040518;20040702;103000;A;R;RESIDENCE;;CW;;0;AA808268;
C;575;2696505;12;20040802 12:14;37//226858;
D;575;2696505;12;20040802 12:14;P;;;;;;
D;575;2696505;12;20040802 12:14;V;;;;;;
B;575;2696539;13;20040802 12:14;;;32;CALLAGHAN ST;ASHMONT;2650;694.2;M;20040305;20040705;125000;A;R;RESIDENCE;;CW;;0;AA820662;
C;575;2696539;13;20040802 12:14;360//253311;
D;575;2696539;13;20040802 12:14;P;;;;;;
D;575;2696539;13;20040802 12:14;V;;;;;;
D;575;2696539;13;20040802 12:14;V;;;;;;
B;575;2696684;14;20040802 12:14;;;36;CASTLEREAGH AVE;MOUNT AUSTIN;2650;645;M;20040517;20040624;150000;A;R;RESIDENCE;;CN;;0;AA822933;
C;575;2696684;14;20040802 12:14;142//36720;
D;575;2696684;14;20040802 12:14;P;;;;;;
D;575;2696684;14;20040802 12:14;V;;;;;;
B;575;2697220;15;20040802 12:14;;;16;COLONG PL;KOORINGAL;2650;841;M;20040423;20040607;215000;A;R;RESIDENCE;;DH;;0;AA827468;
C;575;2697220;15;20040802 12:14;11//209543;
D;575;2697220;15;20040802 12:14;P;;;;;;
D;575;2697220;15;20040802 12:14;P;;;;;;
D;575;2697220;15;20040802 12:14;V;;;;;;
B;575;2697464;16;20040802 12:14;;;22;CORELLA PL;ESTELLA;2650;760;M;20040609;20040708;255000;A;R;RESIDENCE;;CA;;0;AA806529;
C;575;2697464;16;20040802 12:14;160//794167;
D;575;2697464;16;20040802 12:14;P;;;;;;
D;575;2697464;16;20040802 12:14;V;;;;;;
D;575;2697464;16;20040802 12:14;V;;;;;;
B;575;2697618;17;20040802 12:14;;8;89;CRAMPTON ST;WAGGA WAGGA;2650;;;20040407;20040702;165000;;R;RESIDENCE;8;;XA;0;AA797691;
C;575;2697618;17;20040802 12:14;8//SP 34108;
D;575;2697618;17;20040802 12:14;P;;;;;;
D;575;2697618;17;20040802 12:14;V;;;;;;
B;575;2697656;18;20040802 12:14;;3;65;CRAMPTON ST;WAGGA WAGGA;2650;;;20040614;20040705;80000;;R;RESIDENCE;3;;;0;AA806930;
C;575;2697656;18;20040802 12:14;3//SP 50263;
D;575;2697656;18;20040802 12:14;P;;;;;;
D;575;2697656;18;20040802 12:14;V;;;;;;
D;575;2697656;18;20040802 12:14;V;;;;;;
D;575;2697656;18;20040802 12:14;V;;;;;;
D;575;2697656;18;20040802 12:14;V;;;;;;
B;575;2697889;19;20040802 12:14;;;17;CUTLER AVE;KOORINGAL;2650;689.2;M;20040610;20040708;145000;A;R;RESIDENCE;;DL;;0;AA802575;
C;575;2697889;19;20040802 12:14;52//237753;
D;575;2697889;19;20040802 12:14;P;;;;;;
D;575;2697889;19;20040802 12:14;V;;;;;;
B;575;2698070;20;20040802 12:14;;;6;DALMAN PKWY;GLENFIELD PARK;2650;750.5;M;20040528;20040629;120000;A;R;RESIDENCE;;CX;;0;AA798168;
C;575;2698070;20;20040802 12:14;3//252930;
D;575;2698070;20;20040802 12:14;P;;;;;;
D;575;2698070;20;20040802 12:14;V;;;;;;
B;575;2698440;21;20040802 12:14;;;124;DOCKER ST;WAGGA WAGGA;2650;607.2;M;20040529;20040712;275000;A;R;RESIDENCE;;CF;;0;AA800796;
C;575;2698440;21;20040802 12:14;11//6683;
D;575;2698440;21;20040802 12:14;P;;;;;;
D;575;2698440;21;20040802 12:14;V;;;;;;
D;575;2698440;21;20040802 12:14;V;;;;;;
B;575;2698546;22;20040802 12:14;;;24;DOMAN ST;ESTELLA;2650;800;M;20040531;20040702;248500;A;R;RESIDENCE;;CA;;0;AA789552;
C;575;2698546;22;20040802 12:14;132//785999;
D;575;2698546;22;20040802 12:14;P;;;;;;
D;575;2698546;22;20040802 12:14;P;;;;;;
D;575;2698546;22;20040802 12:14;V;;;;;;
D;575;2698546;22;20040802 12:14;V;;;;;;
B;575;2699172;23;20040802 12:14;;;9;EVANS ST;WAGGA WAGGA;2650;638.8;M;20040608;20040716;162500;A;R;RESIDENCE;;CK;;0;AA821320;
C;575;2699172;23;20040802 12:14;38/A/7096;
D;575;2699172;23;20040802 12:14;P;;;;;;
D;575;2699172;23;20040802 12:14;V;;;;;;
D;575;2699172;23;20040802 12:14;V;;;;;;
B;575;2699288;24;20040802 12:14;;;7;FAIRBAIRN CRES;KOORINGAL;2650;678.5;M;20040607;20040719;207500;A;R;RESIDENCE;;DH;;0;AA832783;
C;575;2699288;24;20040802 12:14;55//245130;
D;575;2699288;24;20040802 12:14;P;;;;;;
D;575;2699288;24;20040802 12:14;V;;;;;;
D;575;2699288;24;20040802 12:14;V;;;;;;
B;575;2699738;25;20040802 12:14;;;94;FITZMAURICE ST;WAGGA WAGGA;2650;183.37;M;20040528;20040630;350000;B;3;SHOP;;AD;;0;AA786165;
C;575;2699738;25;20040802 12:14;2//74736;
D;575;2699738;25;20040802 12:14;P;;;;;;
D;575;2699738;25;20040802 12:14;V;;;;;;
B;575;2699825;26;20040802 12:14;;;8;FLINDERS ST;WAGGA WAGGA;2650;;;20040531;20040630;462000;B;V;VACANT LAND;;AF;AC;0;AA791795;
C;575;2699825;26;20040802 12:14;30//975346;
D;575;2699825;26;20040802 12:14;P;;;;;;
D;575;2699825;26;20040802 12:14;V;;;;;;
B;575;2700124;27;20040802 12:14;;;38 A;FOX ST;WAGGA WAGGA;2650;429.2;M;20030521;20040611;410000;A;R;RESIDENCE;;CD;;0;AA802748;
C;575;2700124;27;20040802 12:14;12//874747;
D;575;2700124;27;20040802 12:14;P;;;;;;
D;575;2700124;27;20040802 12:14;P;;;;;;
D;575;2700124;27;20040802 12:14;V;;;;;;
B;575;2700646;28;20040802 12:14;;;16;GOWRIE PDE;MOUNT AUSTIN;2650;556.4;M;20040526;20040623;150000;A;R;RESIDENCE;;CN;;0;AA827193;
C;575;2700646;28;20040802 12:14;64//36824;
D;575;2700646;28;20040802 12:14;P;;;;;;
D;575;2700646;28;20040802 12:14;P;;;;;;
D;575;2700646;28;20040802 12:14;V;;;;;;
D;575;2700646;28;20040802 12:14;V;;;;;;
B;575;2700910;29;20040802 12:14;;;33;GRINTON AVE;ASHMONT;2650;715.4;M;20040617;20040716;165000;A;R;RESIDENCE;;CW;;0;AA816689;
C;575;2700910;29;20040802 12:14;230//264175;
D;575;2700910;29;20040802 12:14;P;;;;;;
D;575;2700910;29;20040802 12:14;V;;;;;;
B;575;2701363;30;20040802 12:14;;;90;HAMMOND AVE;WAGGA WAGGA;2650;1113;M;20040706;20040706;320000;I;V;VACANT LAND;;BD;;0;AA791964;
C;575;2701363;30;20040802 12:14;2//365598;
D;575;2701363;30;20040802 12:14;P;;;;;;
D;575;2701363;30;20040802 12:14;V;;;;;;
D;575;2701363;30;20040802 12:14;V;;;;;;
B;575;2701364;31;20040802 12:14;;;92;HAMMOND AVE;WAGGA WAGGA;2650;1113;M;20040706;20040706;320000;I;V;VACANT LAND;;BD;;0;AA791964;
C;575;2701364;31;20040802 12:14;1//377207;
D;575;2701364;31;20040802 12:14;P;;;;;;
D;575;2701364;31;20040802 12:14;V;;;;;;
D;575;2701364;31;20040802 12:14;V;;;;;;
B;575;2701482;32;20040802 12:14;;;;HAMPDEN AVE;NORTH WAGGA WAGGA;2650;;;20040219;20040331;99000;R;R;RESIDENCE;;LC;;0;AA700419;
C;575;2701482;32;20040802 12:14;11, 12/3/976692;
D;575;2701482;32;20040802 12:14;P;;;;;;
D;575;2701482;32;20040802 12:14;P;;;;;;
D;575;2701482;32;20040802 12:14;V;;;;;;
D;575;2701482;32;20040802 12:14;V;;;;;;
D;575;2701482;32;20040802 12:14;V;;;;;;
B;575;2701512;33;20040802 12:14;;;19;HARDY AVE;WAGGA WAGGA;2650;;;20040616;20040714;348000;A;R;RESIDENCE;;CH;;0;AA830581;
C;575;2701512;33;20040802 12:14;59//15274;
D;575;2701512;33;20040802 12:14;P;;;;;;
D;575;2701512;33;20040802 12:14;P;;;;;;
D;575;2701512;33;20040802 12:14;V;;;;;;
D;575;2701512;33;20040802 12:14;V;;;;;;
B;575;2702200;34;20040802 12:14;;;5;HURST ST;NORTH WAGGA WAGGA;2650;;;20040219;20040331;99000;R;R;RESIDENCE;;LC;;0;AA700419;
C;575;2702200;34;20040802 12:14;8, 9, 10, 20, 21, 22, 23/3/976692 5/IRR;
D;575;2702200;34;20040802 12:14;P;;;;;;
D;575;2702200;34;20040802 12:14;P;;;;;;
D;575;2702200;34;20040802 12:14;V;;;;;;
B;575;2702674;35;20040802 12:14;;;16;JEEBA PL;GLENFIELD PARK;2650;760;M;20040531;20040701;190000;A;R;RESIDENCE;;CX;;0;AA804712;
C;575;2702674;35;20040802 12:14;22//740620;
D;575;2702674;35;20040802 12:14;P;;;;;;
D;575;2702674;35;20040802 12:14;V;;;;;;
B;575;2702723;36;20040802 12:14;;;3;JERVIS PL;TATTON;2650;958;M;20040414;20040430;323000;A;R;RESIDENCE;;FP;;0;AA796942;
C;575;2702723;36;20040802 12:14;39//846375;
D;575;2702723;36;20040802 12:14;P;;;;;;
D;575;2702723;36;20040802 12:14;P;;;;;;
D;575;2702723;36;20040802 12:14;V;;;;;;
D;575;2702723;36;20040802 12:14;V;;;;;;
B;575;2702837;37;20040802 12:14;;5;1 A;JOYES PL;TOLLAND;2650;;;20040513;20040531;100000;;R;RESIDENCE;5;;;0;AA726045;
C;575;2702837;37;20040802 12:14;5//SP 51801;
D;575;2702837;37;20040802 12:14;P;;;;;;
D;575;2702837;37;20040802 12:14;V;;;;;;
B;575;2703016;38;20040802 12:14;;;30;KAROOM DR;GLENFIELD PARK;2650;800;M;20040422;20040701;215000;A;R;RESIDENCE;;CX;;0;AA793316;
C;575;2703016;38;20040802 12:14;117//785878;
D;575;2703016;38;20040802 12:14;P;;;;;;
D;575;2703016;38;20040802 12:14;V;;;;;;
B;575;2703028;39;20040802 12:14;;;52;KAROOM DR;GLENFIELD PARK;2650;795.2;M;20040604;20040714;222000;A;R;RESIDENCE;;CX;;0;AA830262;
C;575;2703028;39;20040802 12:14;42//788971;
D;575;2703028;39;20040802 12:14;P;;;;;;
D;575;2703028;39;20040802 12:14;P;;;;;;
D;575;2703028;39;20040802 12:14;V;;;;;;
D;575;2703028;39;20040802 12:14;V;;;;;;
B;575;2703459;40;20040802 12:14;;;274;KINCAID ST;WAGGA WAGGA;2650;765.1;M;20040414;20040709;330000;A;R;RESIDENCE;;CK;;0;AA809290;
C;575;2703459;40;20040802 12:14;1//553688;
D;575;2703459;40;20040802 12:14;P;;;;;;
D;575;2703459;40;20040802 12:14;P;;;;;;
D;575;2703459;40;20040802 12:14;V;;;;;;
D;575;2703459;40;20040802 12:14;V;;;;;;
B;575;2703589;41;20040802 12:14;;;17;KIRRANG AVE;GLENFIELD PARK;2650;779;M;20040531;20040702;267000;A;R;RESIDENCE;;CX;;0;AA812575;
C;575;2703589;41;20040802 12:14;9//829997;
D;575;2703589;41;20040802 12:14;P;;;;;;
D;575;2703589;41;20040802 12:14;V;;;;;;
D;575;2703589;41;20040802 12:14;V;;;;;;
B;575;2703834;42;20040802 12:14;;;7;LACHLAN PL;TATTON;2650;831.2;M;20040422;20040709;360000;A;R;RESIDENCE;;FP;;0;AA817398;
C;575;2703834;42;20040802 12:14;43//846375;
D;575;2703834;42;20040802 12:14;P;;;;;;
D;575;2703834;42;20040802 12:14;P;;;;;;
D;575;2703834;42;20040802 12:14;V;;;;;;
D;575;2703834;42;20040802 12:14;V;;;;;;
B;575;2703911;43;20040802 12:14;;;419;LAKE ALBERT RD;WAGGA WAGGA;2650;645;M;20040521;20040702;155600;A;V;VACANT LAND;;DL;AC;0;AA794827;
C;575;2703911;43;20040802 12:14;23//39141;
D;575;2703911;43;20040802 12:14;P;;;;;;
D;575;2703911;43;20040802 12:14;P;;;;;;
D;575;2703911;43;20040802 12:14;P;;;;;;
D;575;2703911;43;20040802 12:14;P;;;;;;
D;575;2703911;43;20040802 12:14;V;;;;;;
B;575;2703953;44;20040802 12:14;;;305;LAKE ALBERT RD;WAGGA WAGGA;2650;1012;M;20040525;20040715;140000;A;R;RESIDENCE;;DL;;0;AA816485;
C;575;2703953;44;20040802 12:14;47//38519;
D;575;2703953;44;20040802 12:14;P;;;;;;
D;575;2703953;44;20040802 12:14;P;;;;;;
D;575;2703953;44;20040802 12:14;V;;;;;;
D;575;2703953;44;20040802 12:14;V;;;;;;
B;575;2704648;45;20040802 12:14;;;103;LEAVENWORTH DR;MOUNT AUSTIN;2650;780;M;20040525;20040702;195000;A;R;RESIDENCE;;CQ;;0;AA828408;
C;575;2704648;45;20040802 12:14;7//263908;
D;575;2704648;45;20040802 12:14;P;;;;;;
D;575;2704648;45;20040802 12:14;P;;;;;;
D;575;2704648;45;20040802 12:14;V;;;;;;
B;575;2705042;46;20040802 12:14;;;14;MACLEAY ST;TURVEY PARK;2650;;;20040610;20040708;312000;A;R;RESIDENCE;;CR;;0;AA805860;
C;575;2705042;46;20040802 12:14;13//37353;
D;575;2705042;46;20040802 12:14;P;;;;;;
D;575;2705042;46;20040802 12:14;P;;;;;;
D;575;2705042;46;20040802 12:14;V;;;;;;
B;575;2705875;47;20040802 12:14;;;30;MCKELL AVE;MOUNT AUSTIN;2650;600.7;M;20040602;20040630;125000;A;R;RESIDENCE;;CN;;0;AA809047;
C;575;2705875;47;20040802 12:14;193//217448;
D;575;2705875;47;20040802 12:14;P;;;;;;
D;575;2705875;47;20040802 12:14;V;;;;;;
B;575;2705988;48;20040802 12:14;;;35;MCKINNON ST;WAGGA WAGGA;2650;607;M;20040610;20040708;180000;A;R;RESIDENCE;;CF;;0;AA805278;
C;575;2705988;48;20040802 12:14;1//103704;
