A;191;20040916 10:02;PDANN;
B;191;1862376;1;20040916 10:02;;;;DORING LANE;MANILLA;2346;15.89;H;20040617;20040729;130000;R;R;RESIDENCE;;HB;;0;AA910673;
C;191;1862376;1;20040916 10:02;1/721399;
D;191;1862376;1;20040916 10:02;P;;;;;;
D;191;1862376;1;20040916 10:02;P;;;;;;
D;191;1862376;1;20040916 10:02;P;;;;;;
D;191;1862376;1;20040916 10:02;P;;;;;;
D;191;1862376;1;20040916 10:02;V;;;;;;
D;191;1862376;1;20040916 10:02;V;;;;;;
B;191;1862845;2;20040916 10:02;;;38;MANILLA ST;MANILLA;2346;1663;M;20040802;20040830;30000;Z;V;VACANT LAND;;ZS;;0;AA931539;
C;191;1862845;2;20040916 10:02;A/364639;
D;191;1862845;2;20040916 10:02;P;;;;;;
D;191;1862845;2;20040916 10:02;V;;;;;;
D;191;1862845;2;20040916 10:02;V;;;;;;
B;191;1863080;3;20040916 10:02;;;176;NAMOI ST;MANILLA;2346;2023;M;20040702;20040813;142000;Z;R;RESIDENCE;;ZN;;0;AA937982;
C;191;1863080;3;20040916 10:02;8/2/758644;
D;191;1863080;3;20040916 10:02;P;;;;;;
D;191;1863080;3;20040916 10:02;P;;;;;;
D;191;1863080;3;20040916 10:02;V;;;;;;
D;191;1863080;3;20040916 10:02;V;;;;;;
B;191;1863375;4;20040916 10:02;;;25;STODDART ST;MANILLA;2346;1284;M;20040806;20040830;140000;Z;R;RESIDENCE;;ZS;;0;AA928950;
C;191;1863375;4;20040916 10:02;3/3/8900;
D;191;1863375;4;20040916 10:02;P;;;;;;
D;191;1863375;4;20040916 10:02;P;;;;;;
D;191;1863375;4;20040916 10:02;V;;;;;;
B;191;1863430;5;20040916 10:02;;;67;STRAFFORD ST;MANILLA;2346;3035;M;20040710;20040820;212500;Z;R;RESIDENCE;;ZC;;0;AA906411;
C;191;1863430;5;20040916 10:02;1, 2, 3/2/5787;
D;191;1863430;5;20040916 10:02;P;;;;;;
D;191;1863430;5;20040916 10:02;P;;;;;;
D;191;1863430;5;20040916 10:02;V;;;;;;
Z;31;5;5;19;
