A;002;20041001 10:57;PDANN;
B;002;20969;1;20041001 10:57;;;53;LOWE ST;CLARENCE TOWN;2321;1002;M;20040726;20040906;120000;A;V;VACANT LAND;;AC;;0;AA950282;
C;002;20969;1;20041001 10:57;81/594466;
D;002;20969;1;20041001 10:57;P;;;;;;
D;002;20969;1;20041001 10:57;P;;;;;;
D;002;20969;1;20041001 10:57;V;;;;;;
D;002;20969;1;20041001 10:57;V;;;;;;
B;002;21292;2;20041001 10:57;;;5;BAIRD ST;DUNGOG;2420;620.6;M;20040710;20040825;225000;A;R;RESIDENCE;;AD;;0;AA941427;
C;002;21292;2;20041001 10:57;7/259815;
D;002;21292;2;20041001 10:57;P;;;;;;
D;002;21292;2;20041001 10:57;P;;;;;;
D;002;21292;2;20041001 10:57;V;;;;;;
D;002;21292;2;20041001 10:57;V;;;;;;
B;002;21353;3;20041001 10:57;;;73;BROWN ST;DUNGOG;2420;607;M;20040531;20040702;160000;A;R;RESIDENCE;;AD;;0;AA963414;
C;002;21353;3;20041001 10:57;21/538557;
D;002;21353;3;20041001 10:57;P;;;;;;
D;002;21353;3;20041001 10:57;V;;;;;;
D;002;21353;3;20041001 10:57;V;;;;;;
B;002;22135;4;20041001 10:57;;;10;MYLES ST;DUNGOG;2420;1246;M;20040728;20040910;78000;A;V;VACANT LAND;;AD;;0;AA968908;
C;002;22135;4;20041001 10:57;41/608975;
D;002;22135;4;20041001 10:57;P;;;;;;
D;002;22135;4;20041001 10:57;P;;;;;;
D;002;22135;4;20041001 10:57;V;;;;;;
D;002;22135;4;20041001 10:57;V;;;;;;
B;002;22947;5;20041001 10:57;;;894;DUNGOG RD;HILLDALE;2420;161;H;20040517;20040527;230000;R;3;FARM;;RE;;33;AA947576;
C;002;22947;5;20041001 10:57;PT 20, 30, 42, 101, PT 163, 188, 189/752445;
D;002;22947;5;20041001 10:57;P;;;;;;
D;002;22947;5;20041001 10:57;P;;;;;;
D;002;22947;5;20041001 10:57;P;;;;;;
D;002;22947;5;20041001 10:57;V;;;;;;
D;002;22947;5;20041001 10:57;V;;;;;;
D;002;22947;5;20041001 10:57;V;;;;;;
B;002;23928;6;20041001 10:57;;;372;GRESFORD RD;PATERSON;2421;37.06;H;20040823;20040825;1500000;R;R;RESIDENCE;;RQ;;0;AA938481;
C;002;23928;6;20041001 10:57;5/13089;
D;002;23928;6;20041001 10:57;P;;;;;;
D;002;23928;6;20041001 10:57;V;;;;;;
B;002;24510;7;20041001 10:57;;;;MOONABUNG RD;VACY;2421;1.855;H;20040802;20040903;100000;R;V;VACANT LAND;;RN;;0;AA951795;
C;002;24510;7;20041001 10:57;3/285315;
D;002;24510;7;20041001 10:57;P;;;;;;
D;002;24510;7;20041001 10:57;V;;;;;;
D;002;24510;7;20041001 10:57;V;;;;;;
B;002;25227;8;20041001 10:57;;;1345;WEBBERS CREEK RD;PATERSON;2421;60.61;H;20040806;20040903;715000;R;R;RESIDENCE;;RD;;0;AA939665;
C;002;25227;8;20041001 10:57;100/833037;
D;002;25227;8;20041001 10:57;P;;;;;;
D;002;25227;8;20041001 10:57;P;;;;;;
D;002;25227;8;20041001 10:57;V;;;;;;
D;002;25227;8;20041001 10:57;V;;;;;;
B;002;2833088;9;20041001 10:57;;;51;ABELARD ST;SALISBURY;2420;599.2;M;20040728;20040909;222000;A;R;RESIDENCE;;AD;;0;AA974759;
C;002;2833088;9;20041001 10:57;100/1026753;
D;002;2833088;9;20041001 10:57;P;;;;;;
D;002;2833088;9;20041001 10:57;P;;;;;;
D;002;2833088;9;20041001 10:57;V;;;;;;
D;002;2833088;9;20041001 10:57;V;;;;;;
B;002;3118056;10;20041001 10:57;;;;WILLIAMS PL;DUNGOG;2420;;;20040505;20040916;110000;;V;VACANT LAND;;;;0;AA962249;
C;002;3118056;10;20041001 10:57;9/1068717;
D;002;3118056;10;20041001 10:57;P;;;;;;
D;002;3118056;10;20041001 10:57;P;;;;;;
D;002;3118056;10;20041001 10:57;V;;;;;;
B;002;3118067;11;20041001 10:57;;;;HILLVIEW AVE;DUNGOG;2420;;;20040505;20040916;107000;;V;VACANT LAND;;;;0;AA962239;
C;002;3118067;11;20041001 10:57;20/1068717;
D;002;3118067;11;20041001 10:57;P;;;;;;
D;002;3118067;11;20041001 10:57;P;;;;;;
D;002;3118067;11;20041001 10:57;V;;;;;;
B;002;3121963;12;20041001 10:57;;;1938;CHICHESTER DAM RD;BANDON GROVE;2420;20.94;H;20040527;20040906;640000;;3;ECO LODGE;;;;0;AA942208;
C;002;3121963;12;20041001 10:57;1604/850317;
D;002;3121963;12;20041001 10:57;P;;;;;;
D;002;3121963;12;20041001 10:57;V;;;;;;
B;002;3124177;13;20041001 10:57;;;37;MOORE ST;DUNGOG;2420;1012;M;20040813;20040910;87000;;V;VACANT LAND;;;;0;AA957874;
C;002;3124177;13;20041001 10:57;7/11926;
D;002;3124177;13;20041001 10:57;P;;;;;;
D;002;3124177;13;20041001 10:57;V;;;;;;
D;002;3124177;13;20041001 10:57;V;;;;;;
Z;73;13;13;45;
