A;091;20040701 10:51;PDANN;
B;091;898648;1;20040701 10:51;;;38;ALLENBY PARK PDE;ALLAMBIE HEIGHTS;2100;765.1;M;20040512;20040615;1200000;A;R;RESIDENCE;;EM;;0;AA738090;
C;091;898648;1;20040701 10:51;4/53/237500;
D;091;898648;1;20040701 10:51;P;;;;;;
D;091;898648;1;20040701 10:51;P;;;;;;
D;091;898648;1;20040701 10:51;V;;;;;;
D;091;898648;1;20040701 10:51;V;;;;;;
B;091;898723;2;20040701 10:51;;;41;ALTONA AVE;FORESTVILLE;2087;752.5;M;20040430;20040618;715000;A;R;RESIDENCE;;EX;;0;AA737228;
C;091;898723;2;20040701 10:51;18//31103;
D;091;898723;2;20040701 10:51;P;;;;;;
D;091;898723;2;20040701 10:51;P;;;;;;
D;091;898723;2;20040701 10:51;V;;;;;;
D;091;898723;2;20040701 10:51;V;;;;;;
B;091;899349;3;20040701 10:51;;;3;ARDSLEY AVE;FRENCHS FOREST;2086;695.6;M;20040124;20040531;672600;A;R;RESIDENCE;;EU;;0;AA710108;
C;091;899349;3;20040701 10:51;109//204122;
D;091;899349;3;20040701 10:51;P;;;;;;
D;091;899349;3;20040701 10:51;P;;;;;;
D;091;899349;3;20040701 10:51;V;;;;;;
B;091;899463;4;20040701 10:51;;;28;ARTHUR ST;DEE WHY;2099;;;20040521;20040615;645000;A;R;RESIDENCE;;EL;;0;AA729955;
C;091;899463;4;20040701 10:51;20//12531;
D;091;899463;4;20040701 10:51;P;;;;;;
D;091;899463;4;20040701 10:51;P;;;;;;
D;091;899463;4;20040701 10:51;V;;;;;;
D;091;899463;4;20040701 10:51;V;;;;;;
B;091;899504;5;20040701 10:51;;;53 A;ARTHUR ST;FORESTVILLE;2087;823.1;M;20040427;20040608;892500;A;R;RESIDENCE;;EX;;0;AA743800;
C;091;899504;5;20040701 10:51;10//610571;
D;091;899504;5;20040701 10:51;P;;;;;;
D;091;899504;5;20040701 10:51;V;;;;;;
D;091;899504;5;20040701 10:51;V;;;;;;
B;091;899512;6;20040701 10:51;;;27;ARTHUR ST;FORESTVILLE;2087;657.6;M;20040514;20040528;740000;A;R;RESIDENCE;;EX;;0;AA711269;
C;091;899512;6;20040701 10:51;24//31522;
D;091;899512;6;20040701 10:51;P;;;;;;
D;091;899512;6;20040701 10:51;V;;;;;;
B;091;900742;7;20040701 10:51;;12;4;BEACH ST;CURL CURL;2096;;;20040401;20040610;1100000;;R;RESIDENCE;12;;;0;AA714819;
C;091;900742;7;20040701 10:51;12//SP 10717;
D;091;900742;7;20040701 10:51;P;;;;;;
D;091;900742;7;20040701 10:51;V;;;;;;
D;091;900742;7;20040701 10:51;V;;;;;;
B;091;901404;8;20040701 10:51;;;47;BINALONG AVE;ALLAMBIE HEIGHTS;2100;904.2;M;20040320;20040609;749950;A;R;RESIDENCE;;EM;;0;AA743723;
C;091;901404;8;20040701 10:51;15/110/252471;
D;091;901404;8;20040701 10:51;P;;;;;;
D;091;901404;8;20040701 10:51;P;;;;;;
D;091;901404;8;20040701 10:51;V;;;;;;
B;091;901507;9;20040701 10:51;;;18;BIRRONG AVE;BELROSE;2085;695.6;M;20040427;20040528;715000;A;R;RESIDENCE;;EV;;0;AA709946;
C;091;901507;9;20040701 10:51;7//226095;
D;091;901507;9;20040701 10:51;P;;;;;;
D;091;901507;9;20040701 10:51;P;;;;;;
D;091;901507;9;20040701 10:51;V;;;;;;
B;091;903074;10;20040701 10:51;;;;BUNDALEER ST;BELROSE;2085;1.64;H;20030526;20031126;600000;R;V;VACANT LAND;;RF;;0;AA743266;
C;091;903074;10;20040701 10:51;2506//752038;
D;091;903074;10;20040701 10:51;P;;;;;;
D;091;903074;10;20040701 10:51;V;;;;;;
B;091;903254;11;20040701 10:51;;;15;BURRAGA AVE;TERREY HILLS;2084;746.1;M;20031025;20031208;700500;A;R;RESIDENCE;;EC;;0;AA723106;
C;091;903254;11;20040701 10:51;47//237855;
D;091;903254;11;20040701 10:51;P;;;;;;
D;091;903254;11;20040701 10:51;P;;;;;;
D;091;903254;11;20040701 10:51;V;;;;;;
B;091;903304;12;20040701 10:51;;;7;BURRAWAL PL;CROMER;2099;577.8;M;20040430;20040618;675000;A;V;VACANT LAND;;EJ;;0;AA740252;
C;091;903304;12;20040701 10:51;341//1008273;
D;091;903304;12;20040701 10:51;P;;;;;;
D;091;903304;12;20040701 10:51;V;;;;;;
D;091;903304;12;20040701 10:51;V;;;;;;
B;091;903724;13;20040701 10:51;;4;1;CAMPBELL PDE;MANLY VALE;2093;;;20040510;20040611;130000;;3;FACTORY UNIT;30;;;0;AA747855;
C;091;903724;13;20040701 10:51;30//SP 56291;
D;091;903724;13;20040701 10:51;P;;;;;;
D;091;903724;13;20040701 10:51;V;;;;;;
D;091;903724;13;20040701 10:51;V;;;;;;
B;091;904225;14;20040701 10:51;;;7;CAREDEN AVE;BEACON HILL;2100;556.4;M;20040430;20040526;740000;A;R;RESIDENCE;;ET;;0;AA743848;
C;091;904225;14;20040701 10:51;37//215724;
D;091;904225;14;20040701 10:51;P;;;;;;
D;091;904225;14;20040701 10:51;P;;;;;;
D;091;904225;14;20040701 10:51;V;;;;;;
D;091;904225;14;20040701 10:51;V;;;;;;
B;091;904521;15;20040701 10:51;;;17;CAROLYN AVE;BEACON HILL;2100;;;20040428;20040609;712000;A;R;RESIDENCE;;ET;;0;AA728779;
C;091;904521;15;20040701 10:51;9//205199;
D;091;904521;15;20040701 10:51;P;;;;;;
D;091;904521;15;20040701 10:51;P;;;;;;
D;091;904521;15;20040701 10:51;V;;;;;;
B;091;904600;16;20040701 10:51;;;22;CARRINGTON PDE;HARBORD;2096;;;20040128;20040527;1545000;A;R;RESIDENCE;;FS;;0;AA751873;
C;091;904600;16;20040701 10:51;33//5205;
D;091;904600;16;20040701 10:51;P;;;;;;
D;091;904600;16;20040701 10:51;P;;;;;;
D;091;904600;16;20040701 10:51;V;;;;;;
B;091;904782;17;20040701 10:51;;;14;CASHEL CRES;KILLARNEY HEIGHTS;2087;701.9;M;20040402;20040430;870000;A;R;RESIDENCE;;EZ;;0;AA662200;
C;091;904782;17;20040701 10:51;18/19/758566;
D;091;904782;17;20040701 10:51;P;;;;;;
D;091;904782;17;20040701 10:51;P;;;;;;
D;091;904782;17;20040701 10:51;V;;;;;;
D;091;904782;17;20040701 10:51;V;;;;;;
B;091;905349;18;20040701 10:51;;;2;CHERANA CRES;FORESTVILLE;2087;962.2;M;20040420;20040604;1060000;A;R;RESIDENCE;;EX;;0;AA726835;
